Society,Year,Node,Coherence,Capacity,Stress,Abstraction,_source_file,Node Value,Bond Strength,AC,K_S,sigma
Chile,1884,Shield,7.0,7.2,3.2,5.0,Chile_ENS_1875_2026_cleaned.csv,13.5,26.117,35.0,4.0,140.0
Chile,1884,Lore,6.0,6.2,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,12.2,25.297,36.0,3.2,115.2
Chile,1884,Stewards,7.0,7.0,3.2,5.4,Chile_ENS_1875_2026_cleaned.csv,13.5,26.627,37.800000000000004,3.8,143.64000000000001
Chile,1884,Craft,6.0,6.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,11.5,24.037,30.0,3.0,90.0
Chile,1884,Hands,3.8,5.0,5.0,3.0,Chile_ENS_1875_2026_cleaned.csv,5.3,14.369,11.399999999999999,0.0,0.0
Chile,1884,Archive,6.0,6.0,3.0,4.8,Chile_ENS_1875_2026_cleaned.csv,11.4,23.775,28.799999999999997,3.0,86.39999999999999
Chile,1884,Flow,7.0,7.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,14.0,27.597,42.0,4.0,168.0
Chile,1885,Helm,7.0,7.2,3.0,5.8,Chile_ENS_1875_2026_cleaned.csv,14.1,27.619,40.6,4.2,170.52
Chile,1885,Shield,7.2,7.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,13.7,27.043,36.0,4.0,144.0
Chile,1885,Lore,6.0,5.8,3.0,5.8,Chile_ENS_1875_2026_cleaned.csv,11.7,25.293,34.8,2.8,97.43999999999998
Chile,1885,Stewards,7.0,6.8,3.2,5.4,Chile_ENS_1875_2026_cleaned.csv,13.3,26.886,37.800000000000004,3.5999999999999996,136.08
Chile,1885,Craft,6.0,6.0,3.2,5.2,Chile_ENS_1875_2026_cleaned.csv,11.4,24.318,31.200000000000003,2.8,87.36
Chile,1885,Hands,3.8,5.0,5.0,3.0,Chile_ENS_1875_2026_cleaned.csv,5.3,14.498,11.399999999999999,0.0,0.0
Chile,1885,Archive,6.0,6.0,2.6,5.2,Chile_ENS_1875_2026_cleaned.csv,12.0,24.953,31.200000000000003,3.4,106.08000000000001
Chile,1885,Flow,7.0,7.2,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,14.2,27.868,42.0,4.2,176.4
Chile,1886,Helm,7.0,7.0,3.4,6.0,Chile_ENS_1875_2026_cleaned.csv,13.6,27.87,42.0,3.6,151.20000000000002
Chile,1886,Shield,7.0,7.0,3.0,5.2,Chile_ENS_1875_2026_cleaned.csv,13.6,27.301,36.4,4.0,145.6
Chile,1886,Lore,6.0,6.2,2.8,6.2,Chile_ENS_1875_2026_cleaned.csv,12.5,26.452,37.2,3.4000000000000004,126.48000000000002
Chile,1886,Stewards,7.0,7.0,2.8,5.4,Chile_ENS_1875_2026_cleaned.csv,13.9,27.799,37.800000000000004,4.2,158.76000000000002
Chile,1886,Craft,6.2,5.8,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,11.5,25.151,31.0,2.8,86.8
Chile,1886,Hands,4.0,5.0,5.2,3.2,Chile_ENS_1875_2026_cleaned.csv,5.4,15.354,12.8,-0.20000000000000018,-2.5600000000000023
Chile,1886,Archive,6.2,6.0,2.8,5.2,Chile_ENS_1875_2026_cleaned.csv,12.0,25.639,32.24,3.2,103.168
Chile,1886,Flow,7.2,7.2,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,14.4,28.799,43.2,4.2,181.44000000000003
Chile,1887,Helm,7.0,7.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,14.0,28.194,42.0,4.0,168.0
Chile,1887,Shield,7.0,7.0,3.0,4.8,Chile_ENS_1875_2026_cleaned.csv,13.4,26.644,33.6,4.0,134.4
Chile,1887,Lore,6.2,6.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,12.2,26.311,37.2,3.0,111.60000000000001
Chile,1887,Stewards,7.0,6.8,2.6,5.2,Chile_ENS_1875_2026_cleaned.csv,13.8,27.636,36.4,4.199999999999999,152.87999999999997
Chile,1887,Craft,6.2,6.0,2.8,5.0,Chile_ENS_1875_2026_cleaned.csv,11.9,25.245,31.0,3.2,99.2
Chile,1887,Hands,4.0,5.0,4.8,3.0,Chile_ENS_1875_2026_cleaned.csv,5.7,15.293,12.0,0.20000000000000018,2.400000000000002
Chile,1887,Archive,6.0,6.0,3.0,5.2,Chile_ENS_1875_2026_cleaned.csv,11.6,24.809,31.200000000000003,3.0,93.60000000000001
Chile,1887,Flow,7.0,7.2,3.0,6.2,Chile_ENS_1875_2026_cleaned.csv,14.3,28.44,43.4,4.2,182.28
Chile,1888,Helm,6.8,6.8,3.2,6.0,Chile_ENS_1875_2026_cleaned.csv,13.4,26.84,40.8,3.5999999999999996,146.87999999999997
Chile,1888,Shield,6.8,7.0,3.2,5.0,Chile_ENS_1875_2026_cleaned.csv,13.1,25.587,34.0,3.8,129.2
Chile,1888,Lore,5.8,6.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,11.8,24.752,34.8,3.0,104.39999999999999
Chile,1888,Stewards,7.2,7.0,3.0,5.2,Chile_ENS_1875_2026_cleaned.csv,13.8,26.953,37.440000000000005,4.0,149.76000000000002
Chile,1888,Craft,6.2,6.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,11.7,24.432,31.0,3.0,93.0
Chile,1888,Hands,4.0,5.0,5.0,2.8,Chile_ENS_1875_2026_cleaned.csv,5.4,14.537,11.2,0.0,0.0
Chile,1888,Archive,5.8,6.0,3.2,5.2,Chile_ENS_1875_2026_cleaned.csv,11.2,23.546,30.16,2.8,84.448
Chile,1888,Flow,7.0,7.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,14.0,27.512,42.0,4.0,168.0
Chile,1889,Helm,6.0,6.6,4.8,6.0,Chile_ENS_1875_2026_cleaned.csv,10.8,22.752,36.0,1.7999999999999998,64.8
Chile,1889,Shield,6.8,7.0,3.2,5.0,Chile_ENS_1875_2026_cleaned.csv,13.1,24.892,34.0,3.8,129.2
Chile,1889,Lore,6.0,6.2,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,12.2,24.567,36.0,3.2,115.2
Chile,1889,Stewards,7.0,7.2,3.2,5.2,Chile_ENS_1875_2026_cleaned.csv,13.6,25.572,36.4,4.0,145.6
Chile,1889,Craft,6.0,5.8,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,11.3,23.331,30.0,2.8,84.0
Chile,1889,Hands,4.0,5.0,4.8,3.0,Chile_ENS_1875_2026_cleaned.csv,5.7,14.567,12.0,0.20000000000000018,2.400000000000002
Chile,1889,Archive,6.0,6.0,3.2,5.0,Chile_ENS_1875_2026_cleaned.csv,11.3,23.131,30.0,2.8,84.0
Chile,1889,Flow,7.0,7.0,3.2,6.0,Chile_ENS_1875_2026_cleaned.csv,13.8,26.548,42.0,3.8,159.6
Chile,1890,Helm,4.8,6.6,6.2,6.0,Chile_ENS_1875_2026_cleaned.csv,8.2,16.485,28.799999999999997,0.39999999999999947,11.519999999999984
Chile,1890,Shield,6.0,7.2,4.8,4.8,Chile_ENS_1875_2026_cleaned.csv,10.8,18.33,28.799999999999997,2.4000000000000004,69.12
Chile,1890,Lore,5.0,5.8,4.0,6.2,Chile_ENS_1875_2026_cleaned.csv,9.9,18.705,31.0,1.7999999999999998,55.8
Chile,1890,Stewards,6.4,7.0,4.2,5.0,Chile_ENS_1875_2026_cleaned.csv,11.7,19.715,32.0,2.8,89.6
Chile,1890,Craft,5.6,6.0,4.2,5.0,Chile_ENS_1875_2026_cleaned.csv,9.9,18.329,28.0,1.7999999999999998,50.39999999999999
Chile,1890,Hands,4.2,5.2,6.0,3.0,Chile_ENS_1875_2026_cleaned.csv,4.9,12.271,12.600000000000001,-0.7999999999999998,-10.079999999999998
Chile,1890,Archive,5.6,6.0,3.8,5.0,Chile_ENS_1875_2026_cleaned.csv,10.3,18.643,28.0,2.2,61.60000000000001
Chile,1890,Flow,6.0,7.0,4.2,6.0,Chile_ENS_1875_2026_cleaned.csv,11.8,20.127,36.0,2.8,100.8
Chile,1891,Helm,2.8,6.2,8.8,6.2,Chile_ENS_1875_2026_cleaned.csv,3.3,8.244,17.36,-2.6000000000000005,-45.13600000000001
Chile,1891,Shield,3.0,6.8,7.8,5.2,Chile_ENS_1875_2026_cleaned.csv,4.6,8.02,15.600000000000001,-1.0,-15.600000000000001
Chile,1891,Lore,3.8,5.8,7.0,6.2,Chile_ENS_1875_2026_cleaned.csv,5.7,9.838,23.56,-1.2000000000000002,-28.272000000000002
Chile,1891,Stewards,5.0,5.8,7.0,5.0,Chile_ENS_1875_2026_cleaned.csv,6.3,9.898,25.0,-1.2000000000000002,-30.000000000000004
Chile,1891,Craft,4.0,5.0,7.0,4.8,Chile_ENS_1875_2026_cleaned.csv,4.4,8.893,19.2,-2.0,-38.4
Chile,1891,Hands,3.0,4.0,8.2,3.2,Chile_ENS_1875_2026_cleaned.csv,0.4,6.207,9.600000000000001,-4.199999999999999,-40.32
Chile,1891,Archive,4.0,5.0,7.0,5.0,Chile_ENS_1875_2026_cleaned.csv,4.5,9.061,20.0,-2.0,-40.0
Chile,1891,Flow,3.8,5.0,8.0,4.8,Chile_ENS_1875_2026_cleaned.csv,3.2,8.349,18.24,-3.0,-54.72
Chile,1892,Helm,5.0,5.0,5.0,5.8,Chile_ENS_1875_2026_cleaned.csv,7.9,17.905,29.0,0.0,0.0
Chile,1892,Shield,6.0,6.0,4.0,5.2,Chile_ENS_1875_2026_cleaned.csv,10.6,19.9,31.200000000000003,2.0,62.400000000000006
Chile,1892,Lore,5.8,6.0,4.2,6.2,Chile_ENS_1875_2026_cleaned.csv,10.7,20.456,35.96,1.7999999999999998,64.728
Chile,1892,Stewards,7.0,7.0,3.2,5.0,Chile_ENS_1875_2026_cleaned.csv,13.3,22.147,35.0,3.8,133.0
Chile,1892,Craft,5.0,5.0,3.8,5.0,Chile_ENS_1875_2026_cleaned.csv,8.7,17.951,25.0,1.2000000000000002,30.000000000000004
Chile,1892,Hands,4.0,3.8,5.0,3.0,Chile_ENS_1875_2026_cleaned.csv,4.3,12.765,12.0,-1.2000000000000002,-14.400000000000002
Chile,1892,Archive,5.0,5.4,4.0,4.8,Chile_ENS_1875_2026_cleaned.csv,8.8,17.565,24.0,1.4000000000000004,33.60000000000001
Chile,1892,Flow,6.0,6.2,4.0,5.2,Chile_ENS_1875_2026_cleaned.csv,10.8,19.9,31.200000000000003,2.2,68.64000000000001
Chile,1893,Helm,5.0,5.0,4.2,6.2,Chile_ENS_1875_2026_cleaned.csv,8.9,20.091,31.0,0.7999999999999998,24.799999999999994
Chile,1893,Shield,6.0,6.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,11.5,21.772,30.0,3.0,90.0
Chile,1893,Lore,6.4,6.2,2.8,6.0,Chile_ENS_1875_2026_cleaned.csv,12.8,23.988,38.400000000000006,3.4000000000000004,130.56000000000003
Chile,1893,Stewards,7.0,6.8,3.0,5.2,Chile_ENS_1875_2026_cleaned.csv,13.4,23.978,36.4,3.8,138.32
Chile,1893,Craft,5.0,5.0,3.6,5.0,Chile_ENS_1875_2026_cleaned.csv,8.9,19.185,25.0,1.4,35.0
Chile,1893,Hands,4.0,4.2,5.4,3.0,Chile_ENS_1875_2026_cleaned.csv,4.3,13.253,12.0,-1.2000000000000002,-14.400000000000002
Chile,1893,Archive,5.0,5.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,9.5,19.691,25.0,2.0,50.0
Chile,1893,Flow,6.4,6.4,3.6,5.4,Chile_ENS_1875_2026_cleaned.csv,11.9,22.496,34.56,2.8000000000000003,96.76800000000001
Chile,1894,Helm,5.0,5.2,4.0,6.0,Chile_ENS_1875_2026_cleaned.csv,9.2,20.352,30.0,1.2000000000000002,36.00000000000001
Chile,1894,Shield,6.2,5.8,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,11.5,22.505,31.0,2.8,86.8
Chile,1894,Lore,6.0,6.4,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,12.4,23.353,36.0,3.4000000000000004,122.4
Chile,1894,Stewards,6.8,7.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,13.3,23.694,34.0,4.0,136.0
Chile,1894,Craft,5.2,4.8,2.8,4.8,Chile_ENS_1875_2026_cleaned.csv,9.6,20.336,24.96,2.0,49.92
Chile,1894,Hands,3.8,3.8,5.2,3.2,Chile_ENS_1875_2026_cleaned.csv,4.0,13.403,12.16,-1.4000000000000004,-17.024000000000004
Chile,1894,Archive,4.8,4.8,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,9.1,19.553,24.0,1.7999999999999998,43.199999999999996
Chile,1894,Flow,7.0,7.0,3.0,6.2,Chile_ENS_1875_2026_cleaned.csv,14.1,25.575,43.4,4.0,173.6
Chile,1895,Helm,5.0,5.0,4.0,6.0,Chile_ENS_1875_2026_cleaned.csv,9.0,20.272,30.0,1.0,30.0
Chile,1895,Shield,6.0,6.0,3.2,5.2,Chile_ENS_1875_2026_cleaned.csv,11.4,22.087,31.200000000000003,2.8,87.36
Chile,1895,Lore,6.0,6.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,12.0,23.264,36.0,3.0,108.0
Chile,1895,Stewards,7.2,7.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,13.7,24.377,36.0,4.0,144.0
Chile,1895,Craft,4.8,5.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,9.3,19.48,24.0,2.0,48.0
Chile,1895,Hands,3.8,4.2,5.0,2.8,Chile_ENS_1875_2026_cleaned.csv,4.4,12.945,10.639999999999999,-0.7999999999999998,-8.511999999999997
Chile,1895,Archive,5.0,4.8,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,9.3,19.916,25.0,1.7999999999999998,44.99999999999999
Chile,1895,Flow,7.0,7.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,14.0,25.241,42.0,4.0,168.0
Chile,1896,Helm,5.0,5.2,4.0,6.0,Chile_ENS_1875_2026_cleaned.csv,9.2,20.413,30.0,1.2000000000000002,36.00000000000001
Chile,1896,Shield,6.0,6.0,3.2,5.0,Chile_ENS_1875_2026_cleaned.csv,11.3,22.006,30.0,2.8,84.0
Chile,1896,Lore,6.0,6.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,12.0,23.439,36.0,3.0,108.0
Chile,1896,Stewards,7.0,7.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,13.5,24.198,35.0,4.0,140.0
Chile,1896,Craft,5.0,5.2,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,9.7,20.062,25.0,2.2,55.00000000000001
Chile,1896,Hands,4.2,4.0,5.0,3.0,Chile_ENS_1875_2026_cleaned.csv,4.7,14.172,12.600000000000001,-1.0,-12.600000000000001
Chile,1896,Archive,5.0,5.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,9.5,20.062,25.0,2.0,50.0
Chile,1896,Flow,7.0,7.0,2.8,6.0,Chile_ENS_1875_2026_cleaned.csv,14.2,25.653,42.0,4.2,176.4
Chile,1897,Helm,5.2,5.0,4.0,6.0,Chile_ENS_1875_2026_cleaned.csv,9.2,20.559,31.200000000000003,1.0,31.200000000000003
Chile,1897,Shield,6.0,6.0,3.2,5.0,Chile_ENS_1875_2026_cleaned.csv,11.3,21.686,30.0,2.8,84.0
Chile,1897,Lore,5.6,6.0,2.8,6.0,Chile_ENS_1875_2026_cleaned.csv,11.8,22.481,33.599999999999994,3.2,107.51999999999998
Chile,1897,Stewards,7.0,6.8,3.0,4.8,Chile_ENS_1875_2026_cleaned.csv,13.2,23.567,33.6,3.8,127.67999999999999
Chile,1897,Craft,4.8,5.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,9.3,19.356,24.0,2.0,48.0
Chile,1897,Hands,4.2,4.2,5.0,2.8,Chile_ENS_1875_2026_cleaned.csv,4.8,13.701,11.76,-0.7999999999999998,-9.407999999999998
Chile,1897,Archive,4.8,4.8,2.8,5.0,Chile_ENS_1875_2026_cleaned.csv,9.3,19.525,24.0,2.0,48.0
Chile,1897,Flow,6.8,7.0,3.0,6.2,Chile_ENS_1875_2026_cleaned.csv,13.9,24.923,42.16,4.0,168.64
Chile,1898,Helm,5.0,5.0,4.4,6.0,Chile_ENS_1875_2026_cleaned.csv,8.6,19.89,30.0,0.5999999999999996,17.99999999999999
Chile,1898,Shield,6.0,6.2,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,11.7,21.982,30.0,3.2,96.0
Chile,1898,Lore,5.8,6.0,3.0,5.8,Chile_ENS_1875_2026_cleaned.csv,11.7,22.572,33.64,3.0,100.92
Chile,1898,Stewards,7.0,7.2,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,13.7,23.956,35.0,4.2,147.0
Chile,1898,Craft,5.0,5.2,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,9.7,19.882,25.0,2.2,55.00000000000001
Chile,1898,Hands,4.0,4.0,5.0,3.0,Chile_ENS_1875_2026_cleaned.csv,4.5,13.619,12.0,-1.0,-12.0
Chile,1898,Archive,5.0,5.2,3.0,5.2,Chile_ENS_1875_2026_cleaned.csv,9.8,20.137,26.0,2.2,57.2
Chile,1898,Flow,7.0,7.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,14.0,25.197,42.0,4.0,168.0
Chile,1899,Helm,5.2,5.0,3.8,5.8,Chile_ENS_1875_2026_cleaned.csv,9.3,20.772,30.16,1.2000000000000002,36.19200000000001
Chile,1899,Shield,6.0,6.0,3.0,4.8,Chile_ENS_1875_2026_cleaned.csv,11.4,21.948,28.799999999999997,3.0,86.39999999999999
Chile,1899,Lore,6.0,6.2,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,12.2,23.44,36.0,3.2,115.2
Chile,1899,Stewards,6.6,7.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,13.1,23.43,33.0,4.0,132.0
Chile,1899,Craft,5.0,5.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,9.5,20.063,25.0,2.0,50.0
Chile,1899,Hands,4.0,4.0,5.0,3.2,Chile_ENS_1875_2026_cleaned.csv,4.6,14.02,12.8,-1.0,-12.8
Chile,1899,Archive,5.4,5.0,2.8,4.8,Chile_ENS_1875_2026_cleaned.csv,10.0,20.857,25.92,2.2,57.02400000000001
Chile,1899,Flow,7.0,7.0,2.8,6.0,Chile_ENS_1875_2026_cleaned.csv,14.2,25.665,42.0,4.2,176.4
Chile,1900,Helm,5.2,5.0,4.0,6.0,Chile_ENS_1875_2026_cleaned.csv,9.2,20.795,31.200000000000003,1.0,31.200000000000003
Chile,1900,Shield,6.0,6.0,3.8,5.2,Chile_ENS_1875_2026_cleaned.csv,10.8,21.686,31.200000000000003,2.2,68.64000000000001
Chile,1900,Lore,6.0,6.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,12.0,23.41,36.0,3.0,108.0
Chile,1900,Stewards,7.0,7.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,13.5,24.205,35.0,4.0,140.0
Chile,1900,Craft,5.0,5.0,4.4,5.0,Chile_ENS_1875_2026_cleaned.csv,8.1,18.85,25.0,0.5999999999999996,14.999999999999991
Chile,1900,Hands,3.8,3.8,6.2,2.8,Chile_ENS_1875_2026_cleaned.csv,2.8,12.342,10.639999999999999,-2.4000000000000004,-25.536
Chile,1900,Archive,6.2,6.0,3.0,5.2,Chile_ENS_1875_2026_cleaned.csv,11.8,22.851,32.24,3.0,96.72
Chile,1900,Flow,7.0,7.2,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,14.2,25.43,42.0,4.2,176.4
Chile,1901,Helm,5.0,5.2,3.8,6.2,Chile_ENS_1875_2026_cleaned.csv,9.5,20.689,31.0,1.4000000000000004,43.40000000000001
Chile,1901,Shield,6.2,6.2,3.6,4.8,Chile_ENS_1875_2026_cleaned.csv,11.2,21.653,29.759999999999998,2.6,77.37599999999999
Chile,1901,Lore,6.0,6.0,3.2,6.0,Chile_ENS_1875_2026_cleaned.csv,11.8,23.097,36.0,2.8,100.8
Chile,1901,Stewards,6.8,7.0,3.0,5.2,Chile_ENS_1875_2026_cleaned.csv,13.4,23.918,35.36,4.0,141.44
Chile,1901,Craft,4.8,4.8,4.0,4.8,Chile_ENS_1875_2026_cleaned.csv,8.0,18.417,23.04,0.7999999999999998,18.431999999999995
Chile,1901,Hands,3.8,4.2,6.0,3.0,Chile_ENS_1875_2026_cleaned.csv,3.5,12.643,11.399999999999999,-1.7999999999999998,-20.519999999999996
Chile,1901,Archive,6.0,6.0,3.0,5.2,Chile_ENS_1875_2026_cleaned.csv,11.6,22.312,31.200000000000003,3.0,93.60000000000001
Chile,1901,Flow,7.0,7.2,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,14.2,25.285,42.0,4.2,176.4
Chile,1902,Helm,5.0,4.8,4.0,6.0,Chile_ENS_1875_2026_cleaned.csv,8.8,20.473,30.0,0.7999999999999998,23.999999999999993
Chile,1902,Shield,6.2,6.0,2.8,5.0,Chile_ENS_1875_2026_cleaned.csv,11.9,22.919,31.0,3.2,99.2
Chile,1902,Lore,6.0,6.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,12.0,23.536,36.0,3.0,108.0
Chile,1902,Stewards,6.8,7.2,2.8,5.2,Chile_ENS_1875_2026_cleaned.csv,13.8,24.403,35.36,4.4,155.584
Chile,1902,Craft,5.0,5.0,3.8,4.6,Chile_ENS_1875_2026_cleaned.csv,8.5,18.952,23.0,1.2000000000000002,27.600000000000005
Chile,1902,Hands,4.0,4.0,6.2,2.8,Chile_ENS_1875_2026_cleaned.csv,3.2,12.824,11.2,-2.2,-24.64
Chile,1902,Archive,6.0,6.0,3.0,5.2,Chile_ENS_1875_2026_cleaned.csv,11.6,22.56,31.200000000000003,3.0,93.60000000000001
Chile,1902,Flow,7.0,6.8,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,13.8,25.575,42.0,3.8,159.6
Chile,1903,Helm,5.0,5.2,4.0,6.0,Chile_ENS_1875_2026_cleaned.csv,9.2,20.296,30.0,1.2000000000000002,36.00000000000001
Chile,1903,Shield,6.0,6.2,3.8,5.0,Chile_ENS_1875_2026_cleaned.csv,10.9,21.317,30.0,2.4000000000000004,72.00000000000001
Chile,1903,Lore,6.0,6.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,12.0,23.297,36.0,3.0,108.0
Chile,1903,Stewards,7.0,7.0,3.0,5.0,Chile_ENS_1875_2026_cleaned.csv,13.5,24.041,35.0,4.0,140.0
Chile,1903,Craft,4.8,5.0,4.0,5.4,Chile_ENS_1875_2026_cleaned.csv,8.5,19.161,25.92,1.0,25.92
Chile,1903,Hands,3.8,4.0,6.2,3.2,Chile_ENS_1875_2026_cleaned.csv,3.2,12.776,12.16,-2.2,-26.752000000000002
Chile,1903,Archive,6.0,6.0,3.2,5.2,Chile_ENS_1875_2026_cleaned.csv,11.4,22.122,31.200000000000003,2.8,87.36
Chile,1903,Flow,7.0,7.0,3.0,5.8,Chile_ENS_1875_2026_cleaned.csv,13.9,25.04,40.6,4.0,162.4
Chile,1904,Helm,5.0,5.0,4.0,6.0,Chile_ENS_1875_2026_cleaned.csv,9.0,20.711,30.0,1.0,30.0
Chile,1904,Shield,6.0,6.0,2.8,5.2,Chile_ENS_1875_2026_cleaned.csv,11.8,22.993,31.200000000000003,3.2,99.84000000000002
Chile,1904,Lore,6.0,6.0,3.0,6.2,Chile_ENS_1875_2026_cleaned.csv,12.1,24.041,37.2,3.0,111.60000000000001
Chile,1904,Stewards,7.0,7.0,3.0,4.8,Chile_ENS_1875_2026_cleaned.csv,13.4,24.329,33.6,4.0,134.4
Chile,1904,Craft,5.2,5.4,4.0,5.0,Chile_ENS_1875_2026_cleaned.csv,9.1,19.922,26.0,1.4000000000000004,36.400000000000006
Chile,1904,Hands,4.0,4.2,5.8,3.2,Chile_ENS_1875_2026_cleaned.csv,4.0,13.706,12.8,-1.5999999999999996,-20.479999999999997
Chile,1904,Archive,6.0,6.0,2.8,5.2,Chile_ENS_1875_2026_cleaned.csv,11.8,22.993,31.200000000000003,3.2,99.84000000000002
Chile,1904,Flow,7.0,6.6,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,13.6,25.851,42.0,3.5999999999999996,151.2
Chile,1905,Helm,5.0,5.2,4.8,6.0,Chile_ENS_1875_2026_cleaned.csv,8.4,19.291,30.0,0.40000000000000036,12.00000000000001
Chile,1905,Shield,6.0,6.0,3.8,5.0,Chile_ENS_1875_2026_cleaned.csv,10.7,21.036,30.0,2.2,66.0
Chile,1905,Lore,5.8,6.0,3.0,6.0,Chile_ENS_1875_2026_cleaned.csv,11.8,22.538,34.8,3.0,104.39999999999999
Chile,1905,Stewards,7.2,7.4,3.4,5.0,Chile_ENS_1875_2026_cleaned.csv,13.7,23.734,36.0,4.0,144.0
Chile,1905,Craft,5.0,5.0,4.0,5.0,Chile_ENS_1875_2026_cleaned.csv,8.5,18.818,25.0,1.0,25.0
Chile,1905,Hands,4.0,4.2,6.6,2.8,Chile_ENS_1875_2026_cleaned.csv,3.0,12.305,11.2,-2.3999999999999995,-26.879999999999992
Chile,1905,Archive,6.2,6.0,3.0,4.8,Chile_ENS_1875_2026_cleaned.csv,11.6,21.923,29.759999999999998,3.0,89.28
Chile,1905,Flow,6.8,7.0,3.2,6.0,Chile_ENS_1875_2026_cleaned.csv,13.6,24.346,40.8,3.8,155.04
Chile,1906,Helm,5.0,5.0,4.8,6.0,Chile_ENS_1875_2026_cleaned.csv,8.2,19.657,30.0,0.20000000000000018,6.000000000000005
Chile,1906,Shield,6.0,6.0,4.0,4.8,Chile_ENS_1875_2026_cleaned.csv,10.4,21.025,28.799999999999997,2.0,57.599999999999994
Chile,1906,Lore,6.0,6.0,3.0,5.8,Chile_ENS_1875_2026_cleaned.csv,11.9,23.169,34.8,3.0,104.39999999999999
Chile,1906,Stewards,6.8,6.8,2.8,4.8,Chile_ENS_1875_2026_cleaned.csv,13.2,23.78,32.64,4.0,130.56
Chile,1906,Craft,5.0,5.0,3.8,5.0,Chile_ENS_1875_2026_cleaned.csv,8.7,19.347,25.0,1.2000000000000002,30.000000000000004
Chile,1906,Hands,4.0,4.0,6.0,3.0,Chile_ENS_1875_2026_cleaned.csv,3.5,13.14,12.0,-2.0,-24.0
Chile,1906,Archive,6.4,6.2,3.0,5.2,Chile_ENS_1875_2026_cleaned.csv,12.2,23.274,33.28,3.2,106.49600000000001
Chile,1906,Flow,7.2,7.2,2.8,6.2,Chile_ENS_1875_2026_cleaned.csv,14.7,26.275,44.64,4.4,196.41600000000003
Chile,1907,Helm,4.8,5.0,5.0,5.8,Chile_ENS_1875_2026_cleaned.csv,7.7,16.504,27.84,0.0,0.0
Chile,1907,Shield,6.0,5.8,6.0,5.0,Chile_ENS_1875_2026_cleaned.csv,8.3,16.927,30.0,-0.20000000000000018,-6.000000000000005
Chile,1907,Lore,5.0,6.0,5.0,6.2,Chile_ENS_1875_2026_cleaned.csv,9.1,17.246,31.0,1.0,31.0
Chile,1907,Stewards,7.0,7.2,4.2,5.0,Chile_ENS_1875_2026_cleaned.csv,12.5,19.844,35.0,3.0,105.0
Chile,1907,Craft,4.8,5.0,5.0,5.0,Chile_ENS_1875_2026_cleaned.csv,7.3,15.671,24.0,0.0,0.0
Chile,1907,Hands,3.0,4.0,8.4,2.8,Chile_ENS_1875_2026_cleaned.csv,-0.0,8.437,8.399999999999999,-4.4,-36.959999999999994
Chile,1907,Archive,6.2,6.0,4.0,5.2,Chile_ENS_1875_2026_cleaned.csv,10.8,18.965,32.24,2.0,64.48
