Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node_Value_Calc,Bond_Strength_Calc,Lambda2_Calc,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime,Regime_Label_Calc
Chile,1944,Lore,6.0,6.4,3.0,7.0,12.9,0.2439,1.6189,10.562,7.3,STRAINED_COHERENT,Strained-Coherent
Chile,1944,Shield,6.0,5.2,3.0,5.0,10.7,0.2854,1.6189,10.562,7.3,STRAINED_COHERENT,Strained-Coherent
Chile,1944,Stewards,6.0,6.0,4.2,6.0,10.8,0.222,1.6189,10.562,7.3,STRAINED_COHERENT,Strained-Coherent
Chile,1945,Archive,6.0,6.0,2.8,6.0,12.2,0.2422,1.6374,10.75,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1945,Craft,5.2,5.8,4.0,4.8,9.4,0.2586,1.6374,10.75,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1945,Flow,6.0,6.4,4.0,5.0,10.9,0.2702,1.6374,10.75,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1945,Hands,5.0,5.0,5.0,3.8,6.9,0.2328,1.6374,10.75,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1945,Helm,6.0,6.0,4.0,6.0,11.0,0.2781,1.6374,10.75,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1945,Lore,6.2,7.0,3.0,6.8,13.6,0.2465,1.6374,10.75,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1945,Shield,6.0,5.4,3.0,5.0,10.9,0.2861,1.6374,10.75,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1945,Stewards,6.2,6.0,4.0,5.8,11.1,0.2269,1.6374,10.75,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1946,Archive,6.0,6.0,2.8,6.0,12.2,0.2422,1.6369,10.588,7.5,STRAINED_COHERENT,Strained-Coherent
Chile,1946,Craft,5.0,6.0,4.0,5.2,9.6,0.2602,1.6369,10.588,7.5,STRAINED_COHERENT,Strained-Coherent
Chile,1946,Flow,6.2,6.0,4.0,5.0,10.7,0.2734,1.6369,10.588,7.5,STRAINED_COHERENT,Strained-Coherent
Chile,1946,Hands,5.2,5.2,5.0,4.2,7.5,0.2395,1.6369,10.588,7.5,STRAINED_COHERENT,Strained-Coherent
Chile,1946,Helm,6.0,5.8,4.0,6.2,10.9,0.2804,1.6369,10.588,7.5,STRAINED_COHERENT,Strained-Coherent
Chile,1946,Lore,6.0,6.0,3.0,7.0,12.5,0.2458,1.6369,10.588,7.5,STRAINED_COHERENT,Strained-Coherent
Chile,1946,Shield,6.0,5.2,3.2,5.0,10.5,0.2837,1.6369,10.588,7.5,STRAINED_COHERENT,Strained-Coherent
Chile,1946,Stewards,6.2,6.0,4.0,5.2,10.8,0.2231,1.6369,10.588,7.5,STRAINED_COHERENT,Strained-Coherent
Chile,1947,Archive,6.2,6.2,3.2,6.0,12.2,0.2281,1.509,10.125,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1947,Craft,5.0,5.4,3.8,5.0,9.1,0.251,1.509,10.125,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1947,Flow,6.0,6.0,3.8,5.0,10.7,0.263,1.509,10.125,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1947,Hands,4.2,5.2,5.2,4.0,6.2,0.2129,1.509,10.125,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1947,Helm,5.8,6.0,4.0,6.2,10.9,0.2667,1.509,10.125,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1947,Lore,6.0,6.0,4.0,6.0,11.0,0.2164,1.509,10.125,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1947,Shield,5.8,6.2,4.0,4.8,10.4,0.2561,1.509,10.125,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1947,Stewards,6.0,6.0,4.0,5.0,10.5,0.2103,1.509,10.125,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1948,Archive,5.0,6.0,4.0,6.2,10.1,0.1952,1.328,9.175,4.7,STRAINED_COHERENT,Strained-Coherent
Chile,1948,Craft,5.0,5.2,4.0,4.8,8.6,0.2332,1.328,9.175,4.7,STRAINED_COHERENT,Strained-Coherent
Chile,1948,Flow,6.0,6.0,4.0,4.8,10.4,0.2444,1.328,9.175,4.7,STRAINED_COHERENT,Strained-Coherent
Chile,1948,Hands,4.0,4.8,6.0,3.8,4.7,0.1882,1.328,9.175,4.7,STRAINED_COHERENT,Strained-Coherent
Chile,1948,Helm,6.0,5.8,5.0,6.0,9.8,0.239,1.328,9.175,4.7,STRAINED_COHERENT,Strained-Coherent
Chile,1948,Lore,5.0,6.2,5.2,5.8,8.9,0.18,1.328,9.175,4.7,STRAINED_COHERENT,Strained-Coherent
Chile,1948,Shield,5.8,6.2,4.0,5.0,10.5,0.2437,1.328,9.175,4.7,STRAINED_COHERENT,Strained-Coherent
Chile,1948,Stewards,5.8,5.8,3.8,5.2,10.4,0.1985,1.328,9.175,4.7,STRAINED_COHERENT,Strained-Coherent
Chile,1949,Archive,5.6,6.0,3.6,6.2,11.1,0.2102,1.3909,9.537,5.8,STRAINED_COHERENT,Strained-Coherent
Chile,1949,Craft,4.8,5.0,4.0,5.2,8.4,0.24,1.3909,9.537,5.8,STRAINED_COHERENT,Strained-Coherent
Chile,1949,Flow,6.0,6.0,4.0,5.0,10.5,0.2523,1.3909,9.537,5.8,STRAINED_COHERENT,Strained-Coherent
Chile,1949,Hands,4.2,5.4,5.8,4.0,5.8,0.1995,1.3909,9.537,5.8,STRAINED_COHERENT,Strained-Coherent
Chile,1949,Helm,6.2,6.0,4.6,6.0,10.6,0.2529,1.3909,9.537,5.8,STRAINED_COHERENT,Strained-Coherent
Chile,1949,Lore,5.0,6.0,5.0,6.0,9.0,0.1879,1.3909,9.537,5.8,STRAINED_COHERENT,Strained-Coherent
Chile,1949,Shield,6.0,6.0,3.8,5.0,10.7,0.2551,1.3909,9.537,5.8,STRAINED_COHERENT,Strained-Coherent
Chile,1949,Stewards,6.0,5.8,4.0,4.8,10.2,0.2008,1.3909,9.537,5.8,STRAINED_COHERENT,Strained-Coherent
Chile,1950,Archive,6.0,5.8,3.0,6.0,11.8,0.2332,1.5515,10.3,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1950,Craft,5.0,5.6,4.0,5.0,9.1,0.253,1.5515,10.3,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1950,Flow,6.0,6.0,4.2,5.0,10.3,0.2622,1.5515,10.3,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1950,Hands,4.2,5.0,5.0,3.8,6.1,0.2177,1.5515,10.3,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1950,Helm,6.2,6.2,4.0,5.8,11.3,0.2736,1.5515,10.3,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1950,Lore,6.2,6.0,3.8,6.0,11.4,0.2248,1.5515,10.3,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1950,Shield,6.0,5.8,2.8,5.4,11.7,0.2871,1.5515,10.3,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1950,Stewards,6.2,6.0,4.0,5.0,10.7,0.2161,1.5515,10.3,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1951,Archive,6.0,6.0,3.2,6.0,11.8,0.23,1.5483,10.262,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1951,Craft,4.8,5.4,4.2,5.0,8.5,0.2467,1.5483,10.262,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1951,Flow,6.4,6.0,4.0,5.2,11.0,0.2704,1.5483,10.262,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1951,Hands,4.0,5.0,4.8,4.0,6.2,0.2187,1.5483,10.262,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1951,Helm,5.8,6.0,3.8,6.2,11.1,0.2743,1.5483,10.262,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1951,Lore,6.2,6.0,3.4,5.8,11.7,0.2281,1.5483,10.262,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1951,Shield,6.0,6.0,3.2,4.8,11.2,0.275,1.5483,10.262,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1951,Stewards,6.2,6.0,4.2,5.2,10.6,0.2143,1.5483,10.262,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1952,Archive,6.0,6.0,3.0,6.2,12.1,0.2292,1.4838,9.787,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1952,Craft,5.0,5.0,4.0,5.0,8.5,0.2453,1.4838,9.787,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1952,Flow,6.0,6.2,4.0,5.0,10.7,0.2571,1.4838,9.787,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1952,Hands,4.0,5.2,5.0,3.8,6.1,0.2085,1.4838,9.787,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1952,Helm,5.0,5.2,5.0,5.4,7.9,0.2345,1.4838,9.787,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1952,Lore,6.0,6.0,3.0,6.0,12.0,0.228,1.4838,9.787,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1952,Shield,5.8,5.8,3.0,5.0,11.1,0.2696,1.4838,9.787,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1952,Stewards,5.8,6.0,4.4,5.0,9.9,0.2029,1.4838,9.787,6.1,STRAINED_COHERENT,Strained-Coherent
Chile,1953,Archive,6.0,6.2,3.4,6.0,11.8,0.2057,1.2429,8.363,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1953,Craft,4.8,5.0,5.0,5.0,7.3,0.2109,1.2429,8.363,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1953,Flow,5.0,5.2,5.2,5.0,7.5,0.2106,1.2429,8.363,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1953,Hands,4.2,5.2,6.0,4.0,5.4,0.1851,1.2429,8.363,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1953,Helm,5.0,5.0,5.2,5.0,7.3,0.2106,1.2429,8.363,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1953,Lore,6.0,5.8,3.0,6.2,11.9,0.2113,1.2429,8.363,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1953,Shield,5.8,5.0,4.2,5.0,9.1,0.2316,1.2429,8.363,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1953,Stewards,4.8,5.2,6.0,5.2,6.6,0.164,1.2429,8.363,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1954,Archive,6.0,6.0,3.0,5.8,11.9,0.2092,1.2462,8.35,5.2,STRAINED_COHERENT,Strained-Coherent
Chile,1954,Craft,4.8,5.0,5.2,5.0,7.1,0.2083,1.2462,8.35,5.2,STRAINED_COHERENT,Strained-Coherent
Chile,1954,Flow,4.8,5.2,5.4,5.0,7.1,0.2059,1.2462,8.35,5.2,STRAINED_COHERENT,Strained-Coherent
Chile,1954,Hands,4.0,5.2,6.0,4.0,5.2,0.1825,1.2462,8.35,5.2,STRAINED_COHERENT,Strained-Coherent
Chile,1954,Helm,5.0,5.0,5.0,5.0,7.5,0.2128,1.2462,8.35,5.2,STRAINED_COHERENT,Strained-Coherent
Chile,1954,Lore,5.8,6.0,3.0,6.0,11.8,0.2086,1.2462,8.35,5.2,STRAINED_COHERENT,Strained-Coherent
Chile,1954,Shield,5.8,5.0,4.0,5.2,9.4,0.2353,1.2462,8.35,5.2,STRAINED_COHERENT,Strained-Coherent
Chile,1954,Stewards,5.2,5.2,6.0,4.8,6.8,0.1652,1.2462,8.35,5.2,STRAINED_COHERENT,Strained-Coherent
Chile,1955,Archive,6.0,5.8,2.8,6.0,12.0,0.214,1.2532,8.288,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1955,Craft,5.0,5.0,5.0,5.0,7.5,0.2134,1.2532,8.288,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1955,Flow,5.0,4.8,6.0,5.0,6.3,0.2013,1.2532,8.288,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1955,Hands,4.4,5.0,6.0,4.0,5.4,0.1876,1.2532,8.288,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1955,Helm,4.8,5.2,5.0,5.0,7.5,0.2112,1.2532,8.288,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1955,Lore,6.0,6.0,2.8,6.0,12.2,0.214,1.2532,8.288,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1955,Shield,6.0,5.0,4.4,5.0,9.1,0.2313,1.2532,8.288,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1955,Stewards,5.0,4.8,6.0,5.0,6.3,0.1657,1.2532,8.288,5.4,STRAINED_COHERENT,Strained-Coherent
Chile,1956,Archive,5.8,5.8,3.0,6.2,11.7,0.21,1.2371,8.212,5.1,STRAINED_COHERENT,Strained-Coherent
Chile,1956,Craft,5.0,5.0,5.0,5.0,7.5,0.2134,1.2371,8.212,5.1,STRAINED_COHERENT,Strained-Coherent
Chile,1956,Flow,4.8,5.0,5.8,5.0,6.5,0.2016,1.2371,8.212,5.1,STRAINED_COHERENT,Strained-Coherent
Chile,1956,Hands,4.2,4.8,6.0,4.2,5.1,0.1869,1.2371,8.212,5.1,STRAINED_COHERENT,Strained-Coherent
Chile,1956,Helm,5.0,5.0,5.0,4.8,7.4,0.2119,1.2371,8.212,5.1,STRAINED_COHERENT,Strained-Coherent
Chile,1956,Lore,6.0,5.8,3.0,5.8,11.7,0.2094,1.2371,8.212,5.1,STRAINED_COHERENT,Strained-Coherent
Chile,1956,Shield,5.8,5.0,3.8,5.0,9.5,0.2371,1.2371,8.212,5.1,STRAINED_COHERENT,Strained-Coherent
Chile,1956,Stewards,5.0,5.0,6.2,5.0,6.3,0.1628,1.2371,8.212,5.1,STRAINED_COHERENT,Strained-Coherent
Chile,1957,Archive,6.0,6.0,2.8,6.2,12.3,0.2147,1.2231,8.312,4.6,STRAINED_COHERENT,Strained-Coherent
Chile,1957,Craft,5.0,5.0,5.0,5.0,7.5,0.2134,1.2231,8.312,4.6,STRAINED_COHERENT,Strained-Coherent
Chile,1957,Flow,5.0,5.0,5.0,5.0,7.5,0.2134,1.2231,8.312,4.6,STRAINED_COHERENT,Strained-Coherent
Chile,1957,Hands,4.0,4.8,6.0,3.6,4.6,0.1798,1.2231,8.312,4.6,STRAINED_COHERENT,Strained-Coherent
Chile,1957,Helm,4.8,5.0,5.2,5.0,7.1,0.2088,1.2231,8.312,4.6,STRAINED_COHERENT,Strained-Coherent
Chile,1957,Lore,6.2,6.0,3.0,6.0,12.2,0.2129,1.2231,8.312,4.6,STRAINED_COHERENT,Strained-Coherent
Chile,1957,Shield,5.8,5.2,4.2,5.0,9.3,0.2319,1.2231,8.312,4.6,STRAINED_COHERENT,Strained-Coherent
Chile,1957,Stewards,4.6,5.0,6.2,5.2,6.0,0.1611,1.2231,8.312,4.6,STRAINED_COHERENT,Strained-Coherent
Chile,1958,Archive,5.8,6.2,2.8,5.8,12.1,0.2219,1.3818,9.225,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1958,Craft,4.8,5.2,4.8,5.0,7.7,0.227,1.3818,9.225,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1958,Flow,5.4,5.4,5.0,5.0,8.3,0.2312,1.3818,9.225,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1958,Hands,4.2,5.0,5.0,4.0,6.2,0.2087,1.3818,9.225,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1958,Helm,5.2,5.0,4.8,6.0,8.4,0.239,1.3818,9.225,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1958,Lore,6.0,6.0,3.0,6.4,12.2,0.2247,1.3818,9.225,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1958,Shield,6.2,5.4,3.0,5.2,11.2,0.2699,1.3818,9.225,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1958,Stewards,4.8,5.4,5.0,5.0,7.7,0.1822,1.3818,9.225,6.2,STRAINED_COHERENT,Strained-Coherent
Chile,1959,Archive,5.8,6.0,3.0,6.0,11.8,0.24,1.6639,10.838,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1959,Craft,6.0,6.0,3.8,5.4,10.9,0.2817,1.6639,10.838,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1959,Flow,6.0,5.8,4.2,6.0,10.6,0.28,1.6639,10.838,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1959,Hands,5.2,5.0,4.8,4.0,7.4,0.2443,1.6639,10.838,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1959,Helm,6.0,5.8,4.0,6.0,10.8,0.2832,1.6639,10.838,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1959,Lore,6.2,6.4,3.0,7.0,13.1,0.2503,1.6639,10.838,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1959,Shield,6.0,6.0,3.0,5.0,11.5,0.2915,1.6639,10.838,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1959,Stewards,6.0,5.8,4.0,5.6,10.6,0.2261,1.6639,10.838,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1960,Archive,6.0,6.0,3.4,5.8,11.5,0.2286,1.5826,10.6,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1960,Craft,6.0,5.8,4.2,5.0,10.1,0.2634,1.5826,10.6,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1960,Flow,6.2,6.2,4.0,6.0,11.4,0.2764,1.5826,10.6,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1960,Hands,5.0,5.0,4.8,3.8,7.1,0.2323,1.5826,10.6,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1960,Helm,6.2,6.0,5.0,6.0,10.2,0.261,1.5826,10.6,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1960,Lore,6.2,6.6,3.0,7.0,13.3,0.243,1.5826,10.6,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1960,Shield,6.0,6.2,4.0,5.2,10.8,0.268,1.5826,10.6,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1960,Stewards,5.8,6.0,4.0,5.2,10.4,0.2152,1.5826,10.6,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1961,Archive,5.8,6.2,3.2,6.0,11.8,0.2365,1.6532,10.762,6.7,STRAINED_COHERENT,Strained-Coherent
Chile,1961,Craft,6.0,5.8,4.0,5.2,10.4,0.2758,1.6532,10.762,6.7,STRAINED_COHERENT,Strained-Coherent
Chile,1961,Flow,6.0,5.8,4.0,6.2,10.9,0.2837,1.6532,10.762,6.7,STRAINED_COHERENT,Strained-Coherent
Chile,1961,Hands,5.0,4.8,5.0,3.8,6.7,0.2361,1.6532,10.762,6.7,STRAINED_COHERENT,Strained-Coherent
Chile,1961,Helm,6.2,5.8,4.0,5.6,10.8,0.2814,1.6532,10.762,6.7,STRAINED_COHERENT,Strained-Coherent
Chile,1961,Lore,6.0,6.4,3.2,7.4,12.9,0.2473,1.6532,10.762,6.7,STRAINED_COHERENT,Strained-Coherent
Chile,1961,Shield,6.0,6.0,2.8,5.0,11.7,0.2936,1.6532,10.762,6.7,STRAINED_COHERENT,Strained-Coherent
Chile,1961,Stewards,6.0,5.8,3.8,5.8,10.9,0.2292,1.6532,10.762,6.7,STRAINED_COHERENT,Strained-Coherent
Chile,1962,Archive,6.0,6.2,2.8,6.0,12.4,0.2423,1.6224,10.738,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1962,Craft,6.2,6.0,4.0,5.0,10.7,0.2746,1.6224,10.738,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1962,Flow,5.8,6.0,4.0,6.0,10.8,0.2778,1.6224,10.738,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1962,Hands,5.0,5.2,5.2,3.8,6.9,0.2316,1.6224,10.738,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1962,Helm,6.0,5.8,4.0,6.0,10.8,0.2801,1.6224,10.738,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1962,Lore,6.0,6.4,3.2,7.0,12.7,0.2432,1.6224,10.738,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1962,Shield,6.0,5.8,3.0,5.0,11.3,0.2882,1.6224,10.738,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1962,Stewards,5.8,5.8,4.0,5.4,10.3,0.2207,1.6224,10.738,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1963,Archive,6.0,6.4,2.8,6.2,12.7,0.2467,1.6477,10.95,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1963,Craft,6.0,5.8,3.8,5.0,10.5,0.2783,1.6477,10.95,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1963,Flow,6.0,6.0,3.8,6.2,11.3,0.2879,1.6477,10.95,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1963,Hands,5.0,5.0,5.0,3.8,6.9,0.2369,1.6477,10.95,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1963,Helm,6.0,6.0,4.0,6.0,11.0,0.2831,1.6477,10.95,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1963,Lore,6.0,6.4,2.6,7.0,13.3,0.2547,1.6477,10.95,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1963,Shield,5.8,6.0,3.0,5.0,11.3,0.2888,1.6477,10.95,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1963,Stewards,5.8,6.2,4.0,5.2,10.6,0.2221,1.6477,10.95,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1964,Archive,6.0,6.4,3.0,7.0,12.9,0.251,1.6714,11.25,7.0,STRAINED_COHERENT,Strained-Coherent
Chile,1964,Craft,6.0,6.4,4.0,6.2,11.5,0.2874,1.6714,11.25,7.0,STRAINED_COHERENT,Strained-Coherent
Chile,1964,Flow,6.0,6.0,4.0,6.0,11.0,0.2858,1.6714,11.25,7.0,STRAINED_COHERENT,Strained-Coherent
Chile,1964,Hands,5.0,5.2,5.0,3.6,7.0,0.2372,1.6714,11.25,7.0,STRAINED_COHERENT,Strained-Coherent
Chile,1964,Helm,6.2,6.0,4.0,7.0,11.7,0.2958,1.6714,11.25,7.0,STRAINED_COHERENT,Strained-Coherent
Chile,1964,Lore,5.8,7.2,2.8,7.0,13.7,0.2519,1.6714,11.25,7.0,STRAINED_COHERENT,Strained-Coherent
Chile,1964,Shield,6.0,6.0,3.0,5.0,11.5,0.2942,1.6714,11.25,7.0,STRAINED_COHERENT,Strained-Coherent
Chile,1964,Stewards,6.0,6.0,4.0,5.4,10.7,0.2271,1.6714,11.25,7.0,STRAINED_COHERENT,Strained-Coherent
Chile,1965,Archive,6.4,6.8,3.0,7.0,13.7,0.2539,1.5681,11.288,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1965,Craft,6.0,6.2,3.8,6.0,11.4,0.2898,1.5681,11.288,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1965,Flow,5.8,6.0,4.0,6.0,10.8,0.2841,1.5681,11.288,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1965,Hands,5.0,5.0,5.2,4.6,7.1,0.2438,1.5681,11.288,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1965,Helm,7.0,6.4,4.2,7.2,12.8,0.3031,1.5681,11.288,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1965,Lore,7.0,7.0,3.0,7.0,14.5,0.2593,1.5681,11.288,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1965,Shield,6.0,6.0,3.2,5.2,11.4,0.2932,1.5681,11.288,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1965,Stewards,4.8,6.0,5.2,6.0,8.6,0.2034,1.5681,11.288,7.1,STRAINED_COHERENT,Strained-Coherent
Chile,1966,Archive,6.2,7.0,3.2,7.0,13.5,0.2475,1.5956,11.262,7.3,STRAINED_COHERENT,Strained-Coherent
Chile,1966,Craft,6.0,6.0,4.0,6.0,11.0,0.2852,1.5956,11.262,7.3,STRAINED_COHERENT,Strained-Coherent
Chile,1966,Flow,6.0,6.0,4.2,6.0,10.8,0.282,1.5956,11.262,7.3,STRAINED_COHERENT,Strained-Coherent
Chile,1966,Hands,5.2,5.0,5.0,4.2,7.3,0.2448,1.5956,11.262,7.3,STRAINED_COHERENT,Strained-Coherent
Chile,1966,Helm,7.0,6.4,4.0,6.8,12.8,0.3024,1.5956,11.262,7.3,STRAINED_COHERENT,Strained-Coherent
Chile,1966,Lore,6.8,7.2,3.4,6.8,14.0,0.2489,1.5956,11.262,7.3,STRAINED_COHERENT,Strained-Coherent
Chile,1966,Shield,6.0,6.0,3.0,5.0,11.5,0.2935,1.5956,11.262,7.3,STRAINED_COHERENT,Strained-Coherent
Chile,1966,Stewards,5.2,6.0,5.0,6.0,9.2,0.2083,1.5956,11.262,7.3,STRAINED_COHERENT,Strained-Coherent
Chile,1967,Archive,6.0,7.0,3.0,7.0,13.5,0.2485,1.5922,11.05,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1967,Craft,5.8,6.0,4.0,5.8,10.7,0.2791,1.5922,11.05,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1967,Flow,6.0,6.0,4.4,5.8,10.5,0.275,1.5922,11.05,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1967,Hands,5.0,4.8,5.2,4.6,6.9,0.241,1.5922,11.05,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1967,Helm,6.2,5.8,4.2,7.2,11.4,0.291,1.5922,11.05,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1967,Lore,7.2,7.0,3.0,7.0,14.7,0.2593,1.5922,11.05,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1967,Shield,6.0,6.0,3.0,5.0,11.5,0.2912,1.5922,11.05,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1967,Stewards,5.0,6.0,4.8,6.0,9.2,0.2089,1.5922,11.05,6.9,STRAINED_COHERENT,Strained-Coherent
Chile,1968,Archive,6.0,7.0,3.2,7.0,13.3,0.2334,1.4729,10.463,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1968,Craft,6.0,5.8,4.0,6.0,10.8,0.2709,1.4729,10.463,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1968,Flow,5.8,5.8,5.0,6.2,9.7,0.2551,1.4729,10.463,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1968,Hands,5.0,5.0,4.8,4.4,7.4,0.2348,1.4729,10.463,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1968,Helm,6.0,6.0,5.2,7.0,10.3,0.2598,1.4729,10.463,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1968,Lore,5.8,7.2,3.8,7.0,12.7,0.224,1.4729,10.463,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1968,Shield,5.6,6.2,3.4,5.0,10.9,0.2676,1.4729,10.463,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1968,Stewards,5.0,6.0,5.4,6.0,8.6,0.1919,1.4729,10.463,7.4,STRAINED_COHERENT,Strained-Coherent
Chile,1969,Archive,6.0,6.8,3.0,6.8,13.2,0.2331,1.462,10.425,6.7,STRAINED_COHERENT,Strained-Coherent
Chile,1969,Craft,6.4,6.2,4.4,6.0,11.2,0.2663,1.462,10.425,6.7,STRAINED_COHERENT,Strained-Coherent
Chile,1969,Flow,6.0,6.2,5.0,5.6,10.0,0.2503,1.462,10.425,6.7,STRAINED_COHERENT,Strained-Coherent
