Society,Year,series_file,tier,range_tier,eta_unscaled,eta_x1000,interpretation_hermes,V_mean,sigma_V,BS_Lore,BS_Archive,C_Hands,S_Hands,numerator,denominator,epsilon
France,1826,France_1800_1830_GEM_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.035206,35.206,Organic / WATCH range,12.5625,2.89868,0.292007,0.389664,6.0,6.0,0.682708,19.392078,2.0
France,1826,France_1800_1830_claude_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.005051,5.051,Organic / WATCH range,4.0625,1.894688,0.150263,0.14419,4.0,8.0,0.086666,17.157506,2.0
France,1827,France_1800_1830_GEM_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.022495,22.495,Organic / WATCH range,11.6875,3.316036,0.258518,0.365635,6.0,7.0,0.567139,25.212251,2.0
France,1827,France_1800_1830_claude_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.004157,4.157,Organic / WATCH range,2.8125,2.075715,0.147066,0.131483,4.0,8.0,0.077347,18.605722,2.0
France,1828,France_1800_1830_GEM_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.022252,22.252,Organic / WATCH range,11.1875,3.230107,0.254162,0.359107,6.0,7.0,0.547629,24.610752,2.0
France,1828,France_1800_1830_claude_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.001819,1.819,Organic / WATCH range,0.4375,2.006824,0.112984,0.10767,3.0,9.0,0.036495,20.061419,2.0
France,1829,France_1800_1830_GEM_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.00932,9.32,Organic / WATCH range,9.3125,3.904625,0.204945,0.302311,5.0,8.0,0.309785,33.236997,2.0
France,1829,France_1800_1830_claude_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.001355,1.355,Organic / WATCH range,-1.0625,2.171369,0.105351,0.092328,3.0,9.0,0.02918,21.542322,2.0
France,1830,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.036552,36.552,Organic / WATCH range,9.5625,3.908624,0.267145,0.335814,4.0,2.0,0.358844,9.817249,2.0
France,1830,France_1800_1830_GEM_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.003074,3.074,Organic / WATCH range,5.5625,4.390597,0.151483,0.232893,4.0,10.0,0.141117,45.905972,2.0
France,1830,France_1800_1830_claude_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.000318,0.318,Organic / WATCH range,-4.25,2.291288,0.069358,0.057199,2.0,10.0,0.007934,24.912878,2.0
France,1830,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.036552,36.552,Organic / WATCH range,9.5625,3.908624,0.267145,0.335814,4.0,2.0,0.358844,9.817249,2.0
France,1830,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.036552,36.552,Organic / WATCH range,9.5625,3.908624,0.267145,0.335814,4.0,2.0,0.358844,9.817249,2.0
France,1835,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.581846,581.846,Moderate Maritime,13.6875,3.561403,0.438458,0.530812,5.0,0.0,1.163693,2.0,2.0
France,1835,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.581846,581.846,Moderate Maritime,13.6875,3.561403,0.438458,0.530812,5.0,0.0,1.163693,2.0,2.0
France,1835,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.581846,581.846,Moderate Maritime,13.6875,3.561403,0.438458,0.530812,5.0,0.0,1.163693,2.0,2.0
France,1840,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,1.008309,1008.309,Artificial high anchoring (Singapore pattern),15.6875,4.220023,0.610708,0.660419,5.0,0.0,2.016617,2.0,2.0
France,1840,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,1.008309,1008.309,Artificial high anchoring (Singapore pattern),15.6875,4.220023,0.610708,0.660419,5.0,0.0,2.016617,2.0,2.0
France,1840,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,1.008309,1008.309,Artificial high anchoring (Singapore pattern),15.6875,4.220023,0.610708,0.660419,5.0,0.0,2.016617,2.0,2.0
France,1845,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,1.008309,1008.309,Artificial high anchoring (Singapore pattern),15.6875,4.220023,0.610708,0.660419,5.0,0.0,2.016617,2.0,2.0
France,1845,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,1.008309,1008.309,Artificial high anchoring (Singapore pattern),15.6875,4.220023,0.610708,0.660419,5.0,0.0,2.016617,2.0,2.0
France,1845,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,1.008309,1008.309,Artificial high anchoring (Singapore pattern),15.6875,4.220023,0.610708,0.660419,5.0,0.0,2.016617,2.0,2.0
France,1850,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-5.779223,-5779.223,Organic / WATCH range,17.8125,2.668538,0.765173,0.841559,6.0,-1.0,3.863629,-0.668538,2.0
France,1850,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.055732,55.732,Organic / WATCH range,7.875,1.417524,0.283042,0.261018,6.0,4.2,0.443274,7.953602,2.0
France,1850,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-5.779223,-5779.223,Organic / WATCH range,17.8125,2.668538,0.765173,0.841559,6.0,-1.0,3.863629,-0.668538,2.0
France,1850,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-5.779223,-5779.223,Organic / WATCH range,17.8125,2.668538,0.765173,0.841559,6.0,-1.0,3.863629,-0.668538,2.0
France,1851,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.089001,89.001,Organic / WATCH range,9.7625,1.083902,0.327848,0.286655,6.0,4.0,0.563877,6.335608,2.0
France,1852,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.128001,128.001,Moderate Maritime,12.1,1.4,0.389362,0.339703,6.0,3.0,0.793604,6.2,2.0
France,1853,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.128001,128.001,Moderate Maritime,12.1,1.4,0.389362,0.339703,6.0,3.0,0.793604,6.2,2.0
France,1854,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.128001,128.001,Moderate Maritime,12.1,1.4,0.389362,0.339703,6.0,3.0,0.793604,6.2,2.0
France,1855,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-5.779223,-5779.223,Organic / WATCH range,17.8125,2.668538,0.765173,0.841559,6.0,-1.0,3.863629,-0.668538,2.0
France,1855,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.128001,128.001,Moderate Maritime,12.1,1.4,0.389362,0.339703,6.0,3.0,0.793604,6.2,2.0
France,1855,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-5.779223,-5779.223,Organic / WATCH range,17.8125,2.668538,0.765173,0.841559,6.0,-1.0,3.863629,-0.668538,2.0
France,1855,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-5.779223,-5779.223,Organic / WATCH range,17.8125,2.668538,0.765173,0.841559,6.0,-1.0,3.863629,-0.668538,2.0
France,1856,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.158012,158.012,Moderate Maritime,12.2125,1.110673,0.395085,0.355418,6.0,3.0,0.842521,5.332018,2.0
France,1857,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.189524,189.524,Moderate Maritime,12.975,1.282332,0.424331,0.373073,7.0,3.0,1.108143,5.846996,2.0
France,1858,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.189524,189.524,Moderate Maritime,12.975,1.282332,0.424331,0.373073,7.0,3.0,1.108143,5.846996,2.0
France,1859,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.189524,189.524,Moderate Maritime,12.975,1.282332,0.424331,0.373073,7.0,3.0,1.108143,5.846996,2.0
France,1860,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-6.865474,-6865.474,Organic / WATCH range,18.0625,2.579214,0.776186,0.853872,6.0,-1.0,3.976577,-0.579214,2.0
France,1860,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.189524,189.524,Moderate Maritime,12.975,1.282332,0.424331,0.373073,7.0,3.0,1.108143,5.846996,2.0
France,1860,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-6.865474,-6865.474,Organic / WATCH range,18.0625,2.579214,0.776186,0.853872,6.0,-1.0,3.976577,-0.579214,2.0
France,1860,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-6.865474,-6865.474,Organic / WATCH range,18.0625,2.579214,0.776186,0.853872,6.0,-1.0,3.976577,-0.579214,2.0
France,1861,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.189524,189.524,Moderate Maritime,12.975,1.282332,0.424331,0.373073,7.0,3.0,1.108143,5.846996,2.0
France,1862,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.189524,189.524,Moderate Maritime,12.975,1.282332,0.424331,0.373073,7.0,3.0,1.108143,5.846996,2.0
France,1863,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.189524,189.524,Moderate Maritime,12.975,1.282332,0.424331,0.373073,7.0,3.0,1.108143,5.846996,2.0
France,1864,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.189524,189.524,Moderate Maritime,12.975,1.282332,0.424331,0.373073,7.0,3.0,1.108143,5.846996,2.0
France,1865,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-6.865474,-6865.474,Organic / WATCH range,18.0625,2.579214,0.776186,0.853872,6.0,-1.0,3.976577,-0.579214,2.0
France,1865,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.093135,93.135,Organic / WATCH range,11.4125,1.50203,0.364874,0.340681,6.0,4.0,0.745834,8.00812,2.0
France,1865,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-6.865474,-6865.474,Organic / WATCH range,18.0625,2.579214,0.776186,0.853872,6.0,-1.0,3.976577,-0.579214,2.0
France,1865,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-6.865474,-6865.474,Organic / WATCH range,18.0625,2.579214,0.776186,0.853872,6.0,-1.0,3.976577,-0.579214,2.0
France,1866,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.093135,93.135,Organic / WATCH range,11.4125,1.50203,0.364874,0.340681,6.0,4.0,0.745834,8.00812,2.0
France,1867,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.093135,93.135,Organic / WATCH range,11.4125,1.50203,0.364874,0.340681,6.0,4.0,0.745834,8.00812,2.0
France,1868,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.093135,93.135,Organic / WATCH range,11.4125,1.50203,0.364874,0.340681,6.0,4.0,0.745834,8.00812,2.0
France,1869,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.093135,93.135,Organic / WATCH range,11.4125,1.50203,0.364874,0.340681,6.0,4.0,0.745834,8.00812,2.0
France,1870,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.286555,286.555,Moderate Maritime,13.8125,2.882463,0.499673,0.560004,5.0,1.0,1.399095,4.882463,2.0
France,1870,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.015297,15.297,Organic / WATCH range,5.6125,1.954762,0.219352,0.202386,5.0,6.4,0.221968,14.510476,2.0
France,1870,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.286555,286.555,Moderate Maritime,13.8125,2.882463,0.499673,0.560004,5.0,1.0,1.399095,4.882463,2.0
France,1870,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,0.286555,286.555,Moderate Maritime,13.8125,2.882463,0.499673,0.560004,5.0,1.0,1.399095,4.882463,2.0
France,1871,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.002382,2.382,Organic / WATCH range,-0.3125,2.560975,0.124227,0.112693,4.0,8.4,0.055998,23.512191,2.0
France,1872,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.005135,5.135,Organic / WATCH range,1.4,1.827567,0.150038,0.135966,4.0,7.6,0.0816,15.889507,2.0
France,1873,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.010162,10.162,Organic / WATCH range,3.125,1.535212,0.183191,0.168252,4.0,6.6,0.123289,12.132397,2.0
France,1874,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.018533,18.533,Organic / WATCH range,4.8375,1.837755,0.222138,0.205096,5.0,5.6,0.227798,12.291428,2.0
France,1875,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-6.865474,-6865.474,Organic / WATCH range,18.0625,2.579214,0.776186,0.853872,6.0,-1.0,3.976577,-0.579214,2.0
France,1875,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.055354,55.354,Organic / WATCH range,7.175,1.09516,0.281404,0.25964,5.0,4.2,0.36532,6.599671,2.0
France,1875,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-6.865474,-6865.474,Organic / WATCH range,18.0625,2.579214,0.776186,0.853872,6.0,-1.0,3.976577,-0.579214,2.0
France,1875,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-6.865474,-6865.474,Organic / WATCH range,18.0625,2.579214,0.776186,0.853872,6.0,-1.0,3.976577,-0.579214,2.0
France,1876,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.065533,65.533,Organic / WATCH range,7.675,1.041333,0.290911,0.268389,5.0,3.8,0.390387,5.957066,2.0
France,1877,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.065533,65.533,Organic / WATCH range,7.675,1.041333,0.290911,0.268389,5.0,3.8,0.390387,5.957066,2.0
France,1878,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.055233,55.233,Organic / WATCH range,8.175,1.477963,0.306304,0.274675,5.0,3.8,0.420669,7.61626,2.0
France,1879,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.055233,55.233,Organic / WATCH range,8.175,1.477963,0.306304,0.274675,5.0,3.8,0.420669,7.61626,2.0
France,1880,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-11.475782,-11475.782,Organic / WATCH range,18.6875,2.370885,0.802794,0.88362,6.0,-1.0,4.256191,-0.370885,2.0
France,1880,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.125802,125.802,Moderate Maritime,10.15,0.924662,0.353382,0.327142,6.0,3.8,0.693635,5.513716,2.0
France,1880,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-11.475782,-11475.782,Organic / WATCH range,18.6875,2.370885,0.802794,0.88362,6.0,-1.0,4.256191,-0.370885,2.0
France,1880,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-11.475782,-11475.782,Organic / WATCH range,18.6875,2.370885,0.802794,0.88362,6.0,-1.0,4.256191,-0.370885,2.0
France,1881,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.142933,142.933,Moderate Maritime,11.05,1.089725,0.395618,0.369777,6.0,3.8,0.877743,6.140954,2.0
France,1882,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.142933,142.933,Moderate Maritime,11.05,1.089725,0.395618,0.369777,6.0,3.8,0.877743,6.140954,2.0
France,1883,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.11832,118.32,Moderate Maritime,11.55,1.553222,0.413303,0.37704,6.0,3.8,0.93499,7.902245,2.0
France,1884,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.11832,118.32,Moderate Maritime,11.55,1.553222,0.413303,0.37704,6.0,3.8,0.93499,7.902245,2.0
France,1885,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-11.475782,-11475.782,Organic / WATCH range,18.6875,2.370885,0.802794,0.88362,6.0,-1.0,4.256191,-0.370885,2.0
France,1885,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.119424,119.424,Moderate Maritime,11.825,1.54576,0.414492,0.378105,6.0,3.8,0.940328,7.873889,2.0
France,1885,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-11.475782,-11475.782,Organic / WATCH range,18.6875,2.370885,0.802794,0.88362,6.0,-1.0,4.256191,-0.370885,2.0
France,1885,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-11.475782,-11475.782,Organic / WATCH range,18.6875,2.370885,0.802794,0.88362,6.0,-1.0,4.256191,-0.370885,2.0
France,1886,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.119424,119.424,Moderate Maritime,11.825,1.54576,0.414492,0.378105,6.0,3.8,0.940328,7.873889,2.0
France,1887,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.119424,119.424,Moderate Maritime,11.825,1.54576,0.414492,0.378105,6.0,3.8,0.940328,7.873889,2.0
France,1888,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.119424,119.424,Moderate Maritime,11.825,1.54576,0.414492,0.378105,6.0,3.8,0.940328,7.873889,2.0
France,1889,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.111476,111.476,Moderate Maritime,11.45,1.329474,0.379145,0.34557,6.0,3.8,0.786127,7.052,2.0
France,1890,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-12.059755,-12059.755,Organic / WATCH range,18.8125,2.357667,0.808127,0.889583,6.0,-1.0,4.313377,-0.357667,2.0
France,1890,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.111476,111.476,Moderate Maritime,11.45,1.329474,0.379145,0.34557,6.0,3.8,0.786127,7.052,2.0
France,1890,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-12.059755,-12059.755,Organic / WATCH range,18.8125,2.357667,0.808127,0.889583,6.0,-1.0,4.313377,-0.357667,2.0
France,1890,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-12.059755,-12059.755,Organic / WATCH range,18.8125,2.357667,0.808127,0.889583,6.0,-1.0,4.313377,-0.357667,2.0
France,1891,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.111476,111.476,Moderate Maritime,11.45,1.329474,0.379145,0.34557,6.0,3.8,0.786127,7.052,2.0
France,1892,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.083932,83.932,Organic / WATCH range,11.6375,2.093405,0.377725,0.36867,6.0,3.8,0.835535,9.954938,2.0
France,1893,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.074856,74.856,Organic / WATCH range,11.4125,2.132743,0.366894,0.358102,6.0,4.0,0.788312,10.530973,2.0
France,1894,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.074856,74.856,Organic / WATCH range,11.4125,2.132743,0.366894,0.358102,6.0,4.0,0.788312,10.530973,2.0
France,1895,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-12.059755,-12059.755,Organic / WATCH range,18.8125,2.357667,0.808127,0.889583,6.0,-1.0,4.313377,-0.357667,2.0
France,1895,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.063578,63.578,Organic / WATCH range,11.0375,2.095792,0.335784,0.327663,6.0,4.0,0.660145,10.383168,2.0
France,1895,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-12.059755,-12059.755,Organic / WATCH range,18.8125,2.357667,0.808127,0.889583,6.0,-1.0,4.313377,-0.357667,2.0
France,1895,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-12.059755,-12059.755,Organic / WATCH range,18.8125,2.357667,0.808127,0.889583,6.0,-1.0,4.313377,-0.357667,2.0
France,1896,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.063578,63.578,Organic / WATCH range,11.0375,2.095792,0.335784,0.327663,6.0,4.0,0.660145,10.383168,2.0
France,1897,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.063578,63.578,Organic / WATCH range,11.0375,2.095792,0.335784,0.327663,6.0,4.0,0.660145,10.383168,2.0
France,1898,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.063578,63.578,Organic / WATCH range,11.0375,2.095792,0.335784,0.327663,6.0,4.0,0.660145,10.383168,2.0
France,1899,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.063578,63.578,Organic / WATCH range,11.0375,2.095792,0.335784,0.327663,6.0,4.0,0.660145,10.383168,2.0
France,1900,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-4.26789,-4267.89,Organic / WATCH range,18.4375,2.877037,0.712472,0.875613,6.0,-1.0,3.743099,-0.877037,2.0
France,1900,France_1900_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.061352,61.352,Organic / WATCH range,11.9375,2.142392,0.399841,0.390106,5.0,5.0,0.779901,12.71196,2.0
France,1900,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.092044,92.044,Organic / WATCH range,11.7125,1.752454,0.368946,0.36005,6.0,3.8,0.797035,8.659324,2.0
France,1900,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-4.26789,-4267.89,Organic / WATCH range,18.4375,2.877037,0.712472,0.875613,6.0,-1.0,3.743099,-0.877037,2.0
France,1900,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-4.26789,-4267.89,Organic / WATCH range,18.4375,2.877037,0.712472,0.875613,6.0,-1.0,3.743099,-0.877037,2.0
France,1901,France_1900_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.058529,58.529,Organic / WATCH range,11.6875,1.935483,0.356718,0.383197,5.0,5.0,0.683466,11.677414,2.0
France,1901,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.108195,108.195,Moderate Maritime,12.0125,1.601123,0.386491,0.377187,6.0,3.8,0.874678,8.084266,2.0
France,1902,France_1900_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.058529,58.529,Organic / WATCH range,11.6875,1.935483,0.356718,0.383197,5.0,5.0,0.683466,11.677414,2.0
France,1902,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.116558,116.558,Moderate Maritime,12.4375,1.674767,0.405316,0.384828,6.0,3.6,0.935862,8.02916,2.0
France,1903,France_1900_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.058529,58.529,Organic / WATCH range,11.6875,1.935483,0.356718,0.383197,5.0,5.0,0.683466,11.677414,2.0
France,1903,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.209667,209.667,Moderate Maritime,13.95,1.534601,0.441838,0.42687,7.0,2.8,1.320251,6.296883,2.0
France,1904,France_1900_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.056871,56.871,Organic / WATCH range,11.625,1.916214,0.345391,0.381382,5.0,5.0,0.658629,11.581069,2.0
France,1904,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.253491,253.491,Moderate Maritime,14.25,1.324764,0.462591,0.446945,7.0,2.8,1.447269,5.70934,2.0
France,1905,France_1785_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-1.766753,-1766.753,Organic / WATCH range,18.0,3.733296,0.594579,0.858396,6.0,-1.0,3.062306,-1.733296,2.0
France,1905,France_1900_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.033908,33.908,Organic / WATCH range,10.5,2.193741,0.27307,0.322071,5.0,5.0,0.439739,12.968705,2.0
France,1905,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.319063,319.063,Moderate Maritime,14.7,1.125833,0.492988,0.476371,7.0,2.8,1.643916,5.152332,2.0
France,1905,France_Master_3_France_1785_1790_1795_1800_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-1.766753,-1766.753,Organic / WATCH range,18.0,3.733296,0.594579,0.858396,6.0,-1.0,3.062306,-1.733296,2.0
France,1905,France_cleaned_Bij_v10.csv,usp_or_legacy,out_of_range,-1.766753,-1766.753,Organic / WATCH range,18.0,3.733296,0.594579,0.858396,6.0,-1.0,3.062306,-1.733296,2.0
France,1906,France_1900_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.063768,63.768,Organic / WATCH range,12.0625,2.083229,0.402874,0.393051,5.0,5.0,0.79175,12.416146,2.0
France,1906,France_ENS_Bij_v10.csv,canonical_ens,in_range,0.319063,319.063,Moderate Maritime,14.7,1.125833,0.492988,0.476371,7.0,2.8,1.643916,5.152332,2.0
France,1907,France_1900_2026_cleaned_Bij_v10.csv,usp_or_legacy,in_range,0.063768,63.768,Organic / WATCH range,12.0625,2.083229,0.402874,0.393051,5.0,5.0,0.79175,12.416146,2.0
