Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node_Value_Calc,Bond_Strength_Calc,Bond_Strength_Calc_legacy,SBD_Calc,Lambda2_Calc,Decay_Index_Calc,Phase_Calc,Regime_Label_Calc,ESCH_Calc,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime
Chile,1963,Lore,6.0,6.4,2.6,7.0,13.3,0.386072,0.3522,0.3467,2.2991,-0.0241,6.0,High Coherence,2.35,10.95,6.9,Stable adaptive
Chile,1963,Shield,5.8,6.0,3.0,5.0,11.3,0.353214,0.34,0.3467,2.2991,-0.0241,6.0,High Coherence,2.35,10.95,6.9,Stable adaptive
Chile,1963,Stewards,5.8,6.2,4.0,5.2,10.6,0.334879,0.346,0.3467,2.2991,-0.0241,6.0,High Coherence,2.35,10.95,6.9,Stable adaptive
Chile,1964,Archive,6.0,6.4,3.0,7.0,12.9,0.380297,0.2878,0.3516,2.3,-0.0387,6.0,High Coherence,2.425,11.25,7.0,Stable adaptive
Chile,1964,Craft,6.0,6.4,4.0,6.2,11.5,0.350815,0.3817,0.3516,2.3,-0.0387,6.0,High Coherence,2.425,11.25,7.0,Stable adaptive
Chile,1964,Flow,6.0,6.0,4.0,6.0,11.0,0.348826,0.3428,0.3516,2.3,-0.0387,6.0,High Coherence,2.425,11.25,7.0,Stable adaptive
Chile,1964,Hands,5.0,5.2,5.0,3.6,7.0,0.287776,0.3594,0.3516,2.3,-0.0387,6.0,High Coherence,2.425,11.25,7.0,Stable adaptive
Chile,1964,Helm,6.2,6.0,4.0,7.0,11.7,0.361451,0.3803,0.3516,2.3,-0.0387,6.0,High Coherence,2.425,11.25,7.0,Stable adaptive
Chile,1964,Lore,5.8,7.2,2.8,7.0,13.7,0.381707,0.3488,0.3516,2.3,-0.0387,6.0,High Coherence,2.425,11.25,7.0,Stable adaptive
Chile,1964,Shield,6.0,6.0,3.0,5.0,11.5,0.359380,0.3508,0.3516,2.3,-0.0387,6.0,High Coherence,2.425,11.25,7.0,Stable adaptive
Chile,1964,Stewards,6.0,6.0,4.0,5.4,10.7,0.342753,0.3615,0.3516,2.3,-0.0387,6.0,High Coherence,2.425,11.25,7.0,Stable adaptive
Chile,1965,Archive,6.4,6.8,3.0,7.0,13.7,0.385823,0.2951,0.3508,2.3358,-0.0363,6.0,High Coherence,2.225,11.2875,7.1,Stable adaptive
Chile,1965,Craft,6.0,6.2,3.8,6.0,11.4,0.352641,0.3944,0.3508,2.3358,-0.0363,6.0,High Coherence,2.225,11.2875,7.1,Stable adaptive
Chile,1965,Flow,5.8,6.0,4.0,6.0,10.8,0.345461,0.3066,0.3508,2.3358,-0.0363,6.0,High Coherence,2.225,11.2875,7.1,Stable adaptive
Chile,1965,Hands,5.0,5.0,5.2,4.6,7.1,0.295061,0.3569,0.3508,2.3358,-0.0363,6.0,High Coherence,2.225,11.2875,7.1,Stable adaptive
Chile,1965,Helm,7.0,6.4,4.2,7.2,12.8,0.369566,0.3858,0.3508,2.3358,-0.0363,6.0,High Coherence,2.225,11.2875,7.1,Stable adaptive
Chile,1965,Lore,7.0,7.0,3.0,7.0,14.5,0.394425,0.3455,0.3508,2.3358,-0.0363,6.0,High Coherence,2.225,11.2875,7.1,Stable adaptive
Chile,1965,Shield,6.0,6.0,3.2,5.2,11.4,0.356945,0.3526,0.3508,2.3358,-0.0363,6.0,High Coherence,2.225,11.2875,7.1,Stable adaptive
Chile,1965,Stewards,4.8,6.0,5.2,6.0,8.6,0.306620,0.3696,0.3508,2.3358,-0.0363,6.0,High Coherence,2.225,11.2875,7.1,Stable adaptive
Chile,1966,Archive,6.2,7.0,3.2,7.0,13.5,0.376181,0.2959,0.3474,2.3548,-0.0261,6.0,High Coherence,2.225,11.2625,7.3,Stable adaptive
Chile,1966,Craft,6.0,6.0,4.0,6.0,11.0,0.346417,0.3785,0.3474,2.3548,-0.0261,6.0,High Coherence,2.225,11.2625,7.3,Stable adaptive
Chile,1966,Flow,6.0,6.0,4.2,6.0,10.8,0.342317,0.3146,0.3474,2.3548,-0.0261,6.0,High Coherence,2.225,11.2625,7.3,Stable adaptive
Chile,1966,Hands,5.2,5.0,5.0,4.2,7.3,0.295894,0.3569,0.3474,2.3548,-0.0261,6.0,High Coherence,2.225,11.2625,7.3,Stable adaptive
Chile,1966,Helm,7.0,6.4,4.0,6.8,12.8,0.368120,0.3762,0.3474,2.3548,-0.0261,6.0,High Coherence,2.225,11.2625,7.3,Stable adaptive
Chile,1966,Lore,6.8,7.2,3.4,6.8,14.0,0.378452,0.3423,0.3474,2.3548,-0.0261,6.0,High Coherence,2.225,11.2625,7.3,Stable adaptive
Chile,1966,Shield,6.0,6.0,3.0,5.0,11.5,0.356885,0.3464,0.3474,2.3548,-0.0261,6.0,High Coherence,2.225,11.2625,7.3,Stable adaptive
Chile,1966,Stewards,5.2,6.0,5.0,6.0,9.2,0.314650,0.3681,0.3474,2.3548,-0.0261,6.0,High Coherence,2.225,11.2625,7.3,Stable adaptive
Chile,1967,Archive,6.0,7.0,3.0,7.0,13.5,0.376587,0.2926,0.3456,2.3292,-0.0209,6.0,High Coherence,2.125,11.05,6.9,Intermediate/uncertain
Chile,1967,Craft,5.8,6.0,4.0,5.8,10.7,0.340481,0.3937,0.3456,2.3292,-0.0209,6.0,High Coherence,2.125,11.05,6.9,Intermediate/uncertain
Chile,1967,Flow,6.0,6.0,4.4,5.8,10.5,0.335390,0.3146,0.3456,2.3292,-0.0209,6.0,High Coherence,2.125,11.05,6.9,Intermediate/uncertain
Chile,1967,Hands,5.0,4.8,5.2,4.6,6.9,0.292582,0.3559,0.3456,2.3292,-0.0209,6.0,High Coherence,2.125,11.05,6.9,Intermediate/uncertain
Chile,1967,Helm,6.2,5.8,4.2,7.2,11.4,0.355598,0.3766,0.3456,2.3292,-0.0209,6.0,High Coherence,2.125,11.05,6.9,Intermediate/uncertain
Chile,1967,Lore,7.2,7.0,3.0,7.0,14.7,0.393722,0.3354,0.3456,2.3292,-0.0209,6.0,High Coherence,2.125,11.05,6.9,Intermediate/uncertain
Chile,1967,Shield,6.0,6.0,3.0,5.0,11.5,0.355909,0.3405,0.3456,2.3292,-0.0209,6.0,High Coherence,2.125,11.05,6.9,Intermediate/uncertain
Chile,1967,Stewards,5.0,6.0,4.8,6.0,9.2,0.314595,0.3556,0.3456,2.3292,-0.0209,6.0,High Coherence,2.125,11.05,6.9,Intermediate/uncertain
Chile,1968,Archive,6.0,7.0,3.2,7.0,13.3,0.355058,0.2844,0.3188,2.2539,0.0583,6.0,High Coherence,1.775,10.4625,7.4,Stable adaptive
Chile,1968,Craft,6.0,5.8,4.0,6.0,10.8,0.329752,0.3402,0.3188,2.2539,0.0583,6.0,High Coherence,1.775,10.4625,7.4,Stable adaptive
Chile,1968,Flow,5.8,5.8,5.0,6.2,9.7,0.309851,0.2898,0.3188,2.2539,0.0583,6.0,High Coherence,1.775,10.4625,7.4,Stable adaptive
Chile,1968,Hands,5.0,5.0,4.8,4.4,7.4,0.284392,0.3256,0.3188,2.2539,0.0583,6.0,High Coherence,1.775,10.4625,7.4,Stable adaptive
Chile,1968,Helm,6.0,6.0,5.2,7.0,10.3,0.315708,0.3551,0.3188,2.2539,0.0583,6.0,High Coherence,1.775,10.4625,7.4,Stable adaptive
Chile,1968,Lore,5.8,7.2,3.8,7.0,12.7,0.340161,0.3099,0.3188,2.2539,0.0583,6.0,High Coherence,1.775,10.4625,7.4,Stable adaptive
Chile,1968,Shield,5.6,6.2,3.4,5.0,10.9,0.325618,0.3298,0.3188,2.2539,0.0583,6.0,High Coherence,1.775,10.4625,7.4,Stable adaptive
Chile,1968,Stewards,5.0,6.0,5.4,6.0,8.6,0.289793,0.3157,0.3188,2.2539,0.0583,6.0,High Coherence,1.775,10.4625,7.4,Stable adaptive
Chile,1969,Archive,6.0,6.8,3.0,6.8,13.2,0.354276,0.2732,0.3141,2.1759,0.0721,6.0,High Coherence,1.625,10.425,6.7,Intermediate/uncertain
Chile,1969,Craft,6.4,6.2,4.4,6.0,11.2,0.324748,0.3343,0.3141,2.1759,0.0721,6.0,High Coherence,1.625,10.425,6.7,Intermediate/uncertain
Chile,1969,Flow,6.0,6.2,5.0,5.6,10.0,0.304605,0.2894,0.3141,2.1759,0.0721,6.0,High Coherence,1.625,10.425,6.7,Intermediate/uncertain
Chile,1969,Hands,5.0,4.8,5.2,4.2,6.7,0.273240,0.3118,0.3141,2.1759,0.0721,6.0,High Coherence,1.625,10.425,6.7,Intermediate/uncertain
Chile,1969,Helm,6.0,5.8,4.8,7.0,10.5,0.320605,0.3543,0.3141,2.1759,0.0721,6.0,High Coherence,1.625,10.425,6.7,Intermediate/uncertain
Chile,1969,Lore,6.0,7.2,4.0,6.8,12.6,0.334273,0.3046,0.3141,2.1759,0.0721,6.0,High Coherence,1.625,10.425,6.7,Intermediate/uncertain
Chile,1969,Shield,6.0,6.0,4.2,4.8,10.2,0.311842,0.3247,0.3141,2.1759,0.0721,6.0,High Coherence,1.625,10.425,6.7,Intermediate/uncertain
Chile,1969,Stewards,5.4,6.2,5.6,6.0,9.0,0.289403,0.3206,0.3141,2.1759,0.0721,6.0,High Coherence,1.625,10.425,6.7,Intermediate/uncertain
Chile,1970,Archive,6.0,7.0,4.2,7.0,12.3,0.300353,0.271,0.2641,1.7887,0.2198,5.0,Stable Integration,0.525,8.8,5.2,Local node failure
Chile,1970,Craft,5.0,6.2,4.8,5.8,9.3,0.268287,0.2822,0.2641,1.7887,0.2198,5.0,Stable Integration,0.525,8.8,5.2,Local node failure
Chile,1970,Flow,4.2,5.0,6.2,6.2,6.1,0.240171,0.2247,0.2641,1.7887,0.2198,5.0,Stable Integration,0.525,8.8,5.2,Local node failure
Chile,1970,Hands,6.0,5.4,5.0,5.0,8.9,0.270999,0.2608,0.2641,1.7887,0.2198,5.0,Stable Integration,0.525,8.8,5.2,Local node failure
Chile,1970,Helm,5.2,5.8,6.4,8.4,8.8,0.265484,0.3004,0.2641,1.7887,0.2198,5.0,Stable Integration,0.525,8.8,5.2,Local node failure
Chile,1970,Lore,4.8,7.2,5.0,8.2,11.1,0.282178,0.2402,0.2641,1.7887,0.2198,5.0,Stable Integration,0.525,8.8,5.2,Local node failure
Chile,1970,Shield,5.2,6.0,5.0,5.0,8.7,0.260800,0.2683,0.2641,1.7887,0.2198,5.0,Stable Integration,0.525,8.8,5.2,Local node failure
Chile,1970,Stewards,4.0,5.2,7.0,6.0,5.2,0.224673,0.2655,0.2641,1.7887,0.2198,5.0,Stable Integration,0.525,8.8,5.2,Local node failure
Chile,1971,Archive,6.0,7.0,4.0,7.0,12.5,0.297553,0.2687,0.2546,1.6215,0.2478,5.0,Stable Integration,0.3,8.35,3.8,Local node failure
Chile,1971,Craft,5.0,5.8,5.0,6.0,8.8,0.261450,0.2755,0.2546,1.6215,0.2478,5.0,Stable Integration,0.3,8.35,3.8,Local node failure
Chile,1971,Flow,4.0,4.8,7.2,5.8,4.5,0.215972,0.2051,0.2546,1.6215,0.2478,5.0,Stable Integration,0.3,8.35,3.8,Local node failure
Chile,1971,Hands,6.0,5.2,4.8,5.0,8.9,0.268668,0.253,0.2546,1.6215,0.2478,5.0,Stable Integration,0.3,8.35,3.8,Local node failure
Chile,1971,Helm,5.0,6.0,6.0,7.8,8.9,0.259953,0.2976,0.2546,1.6215,0.2478,5.0,Stable Integration,0.3,8.35,3.8,Local node failure
Chile,1971,Lore,5.0,7.0,5.2,8.2,10.9,0.275461,0.216,0.2546,1.6215,0.2478,5.0,Stable Integration,0.3,8.35,3.8,Local node failure
Chile,1971,Shield,5.0,6.0,5.0,5.0,8.5,0.252982,0.2615,0.2546,1.6215,0.2478,5.0,Stable Integration,0.3,8.35,3.8,Local node failure
Chile,1971,Stewards,3.0,5.0,7.2,6.0,3.8,0.205057,0.26,0.2546,1.6215,0.2478,5.0,Stable Integration,0.3,8.35,3.8,Local node failure
Chile,1972,Archive,5.0,6.2,5.8,7.2,9.0,0.212391,0.1838,0.1815,1.1966,0.4639,3.0,Fragmentation,-2.2,5.0375,1.1,Local node failure
Chile,1972,Craft,4.0,5.0,7.2,5.8,4.7,0.178406,0.1919,0.1815,1.1966,0.4639,3.0,Fragmentation,-2.2,5.0375,1.1,Local node failure
Chile,1972,Flow,2.8,4.0,8.2,5.0,1.1,0.150587,0.161,0.1815,1.1966,0.4639,3.0,Fragmentation,-2.2,5.0375,1.1,Local node failure
Chile,1972,Hands,5.0,4.8,7.0,4.8,5.2,0.183783,0.194,0.1815,1.1966,0.4639,3.0,Fragmentation,-2.2,5.0375,1.1,Local node failure
Chile,1972,Helm,4.0,5.0,8.2,7.8,4.7,0.179788,0.2124,0.1815,1.1966,0.4639,3.0,Fragmentation,-2.2,5.0375,1.1,Local node failure
Chile,1972,Lore,4.0,5.8,7.2,8.0,6.6,0.191911,0.1506,0.1815,1.1966,0.4639,3.0,Fragmentation,-2.2,5.0375,1.1,Local node failure
Chile,1972,Shield,5.0,6.0,6.2,5.0,7.3,0.193974,0.1784,0.1815,1.1966,0.4639,3.0,Fragmentation,-2.2,5.0375,1.1,Local node failure
Chile,1972,Stewards,3.2,3.8,8.4,6.2,1.7,0.160967,0.1798,0.1815,1.1966,0.4639,3.0,Fragmentation,-2.2,5.0375,1.1,Local node failure
Chile,1973,Archive,3.0,5.2,8.0,5.2,2.8,0.128020,0.1084,0.1279,0.8655,0.6222,1.0,Systemic Collapse,-3.4,2.525,-0.4,Systemic crisis
Chile,1973,Craft,2.8,5.0,7.8,4.8,2.4,0.125452,0.1335,0.1279,0.8655,0.6222,1.0,Systemic Collapse,-3.4,2.525,-0.4,Systemic crisis
Chile,1973,Flow,2.8,4.2,8.0,5.0,1.5,0.125141,0.1324,0.1279,0.8655,0.6222,1.0,Systemic Collapse,-3.4,2.525,-0.4,Systemic crisis
Chile,1973,Hands,3.2,4.0,9.0,2.8,-0.4,0.108358,0.145,0.1279,0.8655,0.6222,1.0,Systemic Collapse,-3.4,2.525,-0.4,Systemic crisis
Chile,1973,Helm,2.8,5.0,9.4,7.0,1.9,0.125283,0.128,0.1279,0.8655,0.6222,1.0,Systemic Collapse,-3.4,2.525,-0.4,Systemic crisis
Chile,1973,Lore,3.0,5.0,8.0,6.2,3.1,0.133491,0.1251,0.1279,0.8655,0.6222,1.0,Systemic Collapse,-3.4,2.525,-0.4,Systemic crisis
Chile,1973,Shield,5.6,6.6,8.2,5.0,6.5,0.145022,0.1255,0.1279,0.8655,0.6222,1.0,Systemic Collapse,-3.4,2.525,-0.4,Systemic crisis
Chile,1973,Stewards,3.8,4.2,8.0,4.8,2.4,0.132425,0.1253,0.1279,0.8655,0.6222,1.0,Systemic Collapse,-3.4,2.525,-0.4,Systemic crisis
Chile,1974,Archive,3.6,4.8,7.4,4.0,3.0,0.146110,0.1183,0.1549,0.9405,0.5425,2.0,Acute Crisis,-1.925,4.3125,-0.3,Systemic crisis
Chile,1974,Craft,4.0,5.2,6.2,4.0,5.0,0.161163,0.1334,0.1549,0.9405,0.5425,2.0,Acute Crisis,-1.925,4.3125,-0.3,Systemic crisis
Chile,1974,Flow,4.0,4.8,6.6,4.2,4.3,0.158736,0.1756,0.1549,0.9405,0.5425,2.0,Acute Crisis,-1.925,4.3125,-0.3,Systemic crisis
Chile,1974,Hands,3.0,4.0,8.4,2.2,-0.3,0.118313,0.1762,0.1549,0.9405,0.5425,2.0,Acute Crisis,-1.925,4.3125,-0.3,Systemic crisis
Chile,1974,Helm,5.4,6.0,6.6,3.8,6.7,0.169434,0.1461,0.1549,0.9405,0.5425,2.0,Acute Crisis,-1.925,4.3125,-0.3,Systemic crisis
Chile,1974,Lore,3.0,4.0,8.0,3.8,0.9,0.133414,0.1587,0.1549,0.9405,0.5425,2.0,Acute Crisis,-1.925,4.3125,-0.3,Systemic crisis
Chile,1974,Shield,6.8,6.8,7.2,4.0,8.4,0.176179,0.1612,0.1549,0.9405,0.5425,2.0,Acute Crisis,-1.925,4.3125,-0.3,Systemic crisis
Chile,1974,Stewards,5.2,5.2,5.8,3.8,6.5,0.175583,0.1694,0.1549,0.9405,0.5425,2.0,Acute Crisis,-1.925,4.3125,-0.3,Systemic crisis
Chile,1975,Archive,4.0,5.0,6.2,3.8,4.7,0.171597,0.1254,0.1754,1.0,0.482,3.0,Fragmentation,-1.425,5.2125,-0.2,Systemic crisis
Chile,1975,Craft,4.0,5.0,6.2,4.0,4.8,0.173096,0.1553,0.1754,1.0,0.482,3.0,Fragmentation,-1.425,5.2125,-0.2,Systemic crisis
Chile,1975,Flow,5.0,5.2,6.4,5.2,6.4,0.189388,0.1838,0.1754,1.0,0.482,3.0,Fragmentation,-1.425,5.2125,-0.2,Systemic crisis
Chile,1975,Hands,2.8,4.0,8.0,2.0,-0.2,0.125437,0.2042,0.1754,1.0,0.482,3.0,Fragmentation,-1.425,5.2125,-0.2,Systemic crisis
Chile,1975,Helm,5.8,6.2,6.0,5.0,8.5,0.200069,0.1716,0.1754,1.0,0.482,3.0,Fragmentation,-1.425,5.2125,-0.2,Systemic crisis
Chile,1975,Lore,3.0,3.8,7.0,4.2,1.9,0.155254,0.1894,0.1754,1.0,0.482,3.0,Fragmentation,-1.425,5.2125,-0.2,Systemic crisis
Chile,1975,Shield,6.8,6.8,6.0,4.2,9.7,0.204235,0.1731,0.1754,1.0,0.482,3.0,Fragmentation,-1.425,5.2125,-0.2,Systemic crisis
Chile,1975,Stewards,5.0,5.2,6.8,5.0,5.9,0.183763,0.2001,0.1754,1.0,0.482,3.0,Fragmentation,-1.425,5.2125,-0.2,Systemic crisis
Chile,1976,Archive,4.0,5.0,5.2,4.0,5.8,0.209879,0.1561,0.2214,1.2409,0.346,4.0,Moderate Stress,-0.1,7.1375,1.1,Local node failure
Chile,1976,Craft,5.0,5.0,5.0,4.2,7.1,0.227239,0.1839,0.2214,1.2409,0.346,4.0,Moderate Stress,-0.1,7.1375,1.1,Local node failure
Chile,1976,Flow,5.8,6.0,5.0,5.0,9.3,0.242926,0.2423,0.2214,1.2409,0.346,4.0,Moderate Stress,-0.1,7.1375,1.1,Local node failure
Chile,1976,Hands,3.2,4.0,7.0,1.8,1.1,0.156144,0.2516,0.2214,1.2409,0.346,4.0,Moderate Stress,-0.1,7.1375,1.1,Local node failure
Chile,1976,Helm,7.0,6.2,5.0,5.2,10.8,0.257099,0.2099,0.2214,1.2409,0.346,4.0,Moderate Stress,-0.1,7.1375,1.1,Local node failure
Chile,1976,Lore,3.0,3.8,6.2,4.0,2.6,0.183883,0.2429,0.2214,1.2409,0.346,4.0,Moderate Stress,-0.1,7.1375,1.1,Local node failure
Chile,1976,Shield,7.4,6.8,5.0,3.8,11.1,0.251591,0.2272,0.2214,1.2409,0.346,4.0,Moderate Stress,-0.1,7.1375,1.1,Local node failure
Chile,1976,Stewards,6.0,6.0,5.2,5.0,9.3,0.242308,0.2571,0.2214,1.2409,0.346,4.0,Moderate Stress,-0.1,7.1375,1.1,Local node failure
Chile,1977,Archive,4.0,5.0,5.2,4.0,5.8,0.210154,0.1553,0.2219,1.235,0.3445,4.0,Moderate Stress,0.125,7.2625,1.0,Local node failure
Chile,1977,Craft,5.0,5.0,5.0,4.0,7.0,0.225872,0.1864,0.2219,1.235,0.3445,4.0,Moderate Stress,0.125,7.2625,1.0,Local node failure
Chile,1977,Flow,5.8,6.2,4.4,5.0,10.1,0.251848,0.2455,0.2219,1.235,0.3445,4.0,Moderate Stress,0.125,7.2625,1.0,Local node failure
Chile,1977,Hands,3.0,4.0,7.0,2.0,1.0,0.155260,0.2441,0.2219,1.235,0.3445,4.0,Moderate Stress,0.125,7.2625,1.0,Local node failure
Chile,1977,Helm,7.0,6.4,5.0,5.0,10.9,0.256088,0.2102,0.2219,1.235,0.3445,4.0,Moderate Stress,0.125,7.2625,1.0,Local node failure
Chile,1977,Lore,3.0,4.0,6.0,4.0,3.0,0.186398,0.2518,0.2219,1.235,0.3445,4.0,Moderate Stress,0.125,7.2625,1.0,Local node failure
Chile,1977,Shield,6.8,7.2,5.2,4.0,10.8,0.244081,0.2259,0.2219,1.235,0.3445,4.0,Moderate Stress,0.125,7.2625,1.0,Local node failure
Chile,1977,Stewards,6.0,6.0,5.0,5.0,9.5,0.245469,0.2561,0.2219,1.235,0.3445,4.0,Moderate Stress,0.125,7.2625,1.0,Local node failure
Chile,1978,Archive,4.0,4.8,5.0,4.2,5.9,0.222141,0.164,0.2358,1.3006,0.3034,4.0,Moderate Stress,0.65,7.8875,1.2,Local node failure
Chile,1978,Craft,5.0,5.2,4.8,4.2,7.5,0.238515,0.1898,0.2358,1.3006,0.3034,4.0,Moderate Stress,0.65,7.8875,1.2,Local node failure
Chile,1978,Flow,5.8,6.6,4.0,5.0,10.9,0.267161,0.2751,0.2358,1.3006,0.3034,4.0,Moderate Stress,0.65,7.8875,1.2,Local node failure
Chile,1978,Hands,3.2,4.2,7.4,2.4,1.2,0.164016,0.2582,0.2358,1.3006,0.3034,4.0,Moderate Stress,0.65,7.8875,1.2,Local node failure
Chile,1978,Helm,7.0,7.4,4.6,5.0,12.3,0.271661,0.2221,0.2358,1.3006,0.3034,4.0,Moderate Stress,0.65,7.8875,1.2,Local node failure
Chile,1978,Lore,2.8,4.2,6.0,4.0,3.0,0.189821,0.2672,0.2358,1.3006,0.3034,4.0,Moderate Stress,0.65,7.8875,1.2,Local node failure
Chile,1978,Shield,7.0,7.0,5.0,4.0,11.0,0.258176,0.2385,0.2358,1.3006,0.3034,4.0,Moderate Stress,0.65,7.8875,1.2,Local node failure
Chile,1978,Stewards,6.2,6.4,3.8,5.0,11.3,0.275085,0.2717,0.2358,1.3006,0.3034,4.0,Moderate Stress,0.65,7.8875,1.2,Local node failure
Chile,1979,Archive,5.0,5.0,4.0,5.0,8.5,0.290370,0.18,0.2912,1.4352,0.1399,5.0,Stable Integration,1.725,9.6625,2.6,Local node failure
Chile,1979,Craft,5.8,6.0,4.0,4.8,10.2,0.300089,0.248,0.2912,1.4352,0.1399,5.0,Stable Integration,1.725,9.6625,2.6,Local node failure
Chile,1979,Flow,6.8,6.6,3.0,6.0,13.4,0.343270,0.3459,0.2912,1.4352,0.1399,5.0,Stable Integration,1.725,9.6625,2.6,Local node failure
Chile,1979,Hands,2.6,5.0,5.8,1.6,2.6,0.179973,0.3093,0.2912,1.4352,0.1399,5.0,Stable Integration,1.725,9.6625,2.6,Local node failure
Chile,1979,Helm,7.0,7.0,4.4,5.2,12.2,0.312495,0.2904,0.2912,1.4352,0.1399,5.0,Stable Integration,1.725,9.6625,2.6,Local node failure
Chile,1979,Lore,4.0,3.8,5.0,4.0,4.8,0.247987,0.3433,0.2912,1.4352,0.1399,5.0,Stable Integration,1.725,9.6625,2.6,Local node failure
Chile,1979,Shield,7.0,6.8,4.0,4.0,11.8,0.309334,0.3001,0.2912,1.4352,0.1399,5.0,Stable Integration,1.725,9.6625,2.6,Local node failure
Chile,1979,Stewards,7.0,6.8,3.0,6.0,13.8,0.345865,0.3125,0.2912,1.4352,0.1399,5.0,Stable Integration,1.725,9.6625,2.6,Local node failure
Chile,1980,Archive,5.2,5.2,4.0,5.0,8.9,0.301461,0.2076,0.3057,1.6502,0.0971,6.0,High Coherence,1.925,10.125,3.5,Local node failure
Chile,1980,Craft,6.0,5.6,4.0,5.2,10.2,0.315163,0.2493,0.3057,1.6502,0.0971,6.0,High Coherence,1.925,10.125,3.5,Local node failure
Chile,1980,Flow,7.0,7.2,2.8,6.2,14.5,0.361621,0.358,0.3057,1.6502,0.0971,6.0,High Coherence,1.925,10.125,3.5,Local node failure
Chile,1980,Hands,3.0,5.0,5.8,2.6,3.5,0.207646,0.3179,0.3057,1.6502,0.0971,6.0,High Coherence,1.925,10.125,3.5,Local node failure
Chile,1980,Helm,7.0,7.2,4.0,5.8,13.1,0.334099,0.3015,0.3057,1.6502,0.0971,6.0,High Coherence,1.925,10.125,3.5,Local node failure
Chile,1980,Lore,4.0,4.2,5.2,3.8,4.9,0.249316,0.3616,0.3057,1.6502,0.0971,6.0,High Coherence,1.925,10.125,3.5,Local node failure
Chile,1980,Shield,7.0,7.0,4.2,4.4,12.0,0.317910,0.3152,0.3057,1.6502,0.0971,6.0,High Coherence,1.925,10.125,3.5,Local node failure
Chile,1980,Stewards,7.0,6.8,2.8,5.8,13.9,0.358035,0.3341,0.3057,1.6502,0.0971,6.0,High Coherence,1.925,10.125,3.5,Local node failure
Chile,1981,Archive,5.0,5.2,4.0,5.2,8.8,0.295635,0.2045,0.2974,1.6284,0.1215,5.0,Stable Integration,1.775,9.9875,3.6,Local node failure
Chile,1981,Craft,6.2,5.8,4.2,5.2,10.4,0.309179,0.2509,0.2974,1.6284,0.1215,5.0,Stable Integration,1.775,9.9875,3.6,Local node failure
Chile,1981,Flow,6.8,7.2,3.6,5.8,13.3,0.333751,0.3381,0.2974,1.6284,0.1215,5.0,Stable Integration,1.775,9.9875,3.6,Local node failure
Chile,1981,Hands,3.4,5.0,5.8,2.0,3.6,0.204471,0.3211,0.2974,1.6284,0.1215,5.0,Stable Integration,1.775,9.9875,3.6,Local node failure
Chile,1981,Helm,6.8,7.0,4.0,5.8,12.7,0.326101,0.2956,0.2974,1.6284,0.1215,5.0,Stable Integration,1.775,9.9875,3.6,Local node failure
Chile,1981,Lore,4.2,4.2,5.2,4.0,5.2,0.250907,0.3338,0.2974,1.6284,0.1215,5.0,Stable Integration,1.775,9.9875,3.6,Local node failure
Chile,1981,Shield,7.2,7.0,3.8,4.2,12.5,0.321094,0.3092,0.2974,1.6284,0.1215,5.0,Stable Integration,1.775,9.9875,3.6,Local node failure
Chile,1981,Stewards,7.0,7.0,3.6,6.0,13.4,0.338052,0.3261,0.2974,1.6284,0.1215,5.0,Stable Integration,1.775,9.9875,3.6,Local node failure
Chile,1982,Archive,5.0,5.0,5.0,5.2,7.6,0.203785,0.1195,0.1729,0.9522,0.4893,3.0,Fragmentation,-2.175,4.65,-2.2,Systemic crisis
Chile,1982,Craft,3.8,4.8,7.2,4.0,3.4,0.159705,0.1746,0.1729,0.9522,0.4893,3.0,Fragmentation,-2.175,4.65,-2.2,Systemic crisis
Chile,1982,Flow,4.0,4.0,8.0,5.0,2.5,0.160743,0.1613,0.1729,0.9522,0.4893,3.0,Fragmentation,-2.175,4.65,-2.2,Systemic crisis
Chile,1982,Hands,3.0,2.8,9.0,2.0,-2.2,0.119495,0.2115,0.1729,0.9522,0.4893,3.0,Fragmentation,-2.175,4.65,-2.2,Systemic crisis
Chile,1982,Helm,6.2,6.0,7.0,5.2,7.8,0.191917,0.2038,0.1729,0.9522,0.4893,3.0,Fragmentation,-2.175,4.65,-2.2,Systemic crisis
Chile,1982,Lore,4.2,4.0,6.0,3.8,4.1,0.174632,0.1607,0.1729,0.9522,0.4893,3.0,Fragmentation,-2.175,4.65,-2.2,Systemic crisis
Chile,1982,Shield,7.0,7.0,5.4,4.2,10.7,0.211486,0.1597,0.1729,0.9522,0.4893,3.0,Fragmentation,-2.175,4.65,-2.2,Systemic crisis
Chile,1982,Stewards,4.0,4.8,8.2,5.4,3.3,0.161303,0.1919,0.1729,0.9522,0.4893,3.0,Fragmentation,-2.175,4.65,-2.2,Systemic crisis
Chile,1983,Archive,5.0,4.8,5.0,4.8,7.2,0.203541,0.1445,0.177,1.1537,0.4771,3.0,Fragmentation,-1.825,4.9125,-0.0,Local node failure
Chile,1983,Craft,4.0,4.8,6.6,5.0,4.7,0.176847,0.1839,0.177,1.1537,0.4771,3.0,Fragmentation,-1.825,4.9125,-0.0,Local node failure
Chile,1983,Flow,3.8,4.0,6.8,4.8,3.4,0.171286,0.1673,0.177,1.1537,0.4771,3.0,Fragmentation,-1.825,4.9125,-0.0,Local node failure
