Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node_Value_Calc,Bond_Strength_Calc,Bond_Strength_Calc_legacy,SBD_Calc,Lambda2_Calc,Decay_Index_Calc,Phase_Calc,Regime_Label_Calc,ESCH_Calc,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime,Run
Burma,1907,Stewards,5.2,6.0,4.8,5.0,8.9,0.297198,not_computed,0.325548,2.310479,not_computed,not_computed,not_computed,not_computed,11.0125,7.8,not_computed,separate_run_2026-09_staging
Burma,1907,Craft,5.0,5.6,3.8,4.4,9.0,0.305828,not_computed,0.325548,2.310479,not_computed,not_computed,not_computed,not_computed,11.0125,7.8,not_computed,separate_run_2026-09_staging
Burma,1907,Hands,5.5,5.5,3.5,2.5,8.75,0.297935,not_computed,0.325548,2.310479,not_computed,not_computed,not_computed,not_computed,11.0125,7.8,not_computed,separate_run_2026-09_staging
Burma,1907,Archive,7.0,7.0,3.4,7.2,14.2,0.370688,not_computed,0.325548,2.310479,not_computed,not_computed,not_computed,not_computed,11.0125,7.8,not_computed,separate_run_2026-09_staging
Burma,1907,Flow,7.2,7.0,3.8,5.4,13.1,0.349017,not_computed,0.325548,2.310479,not_computed,not_computed,not_computed,not_computed,11.0125,7.8,not_computed,separate_run_2026-09_staging
Burma,1908,Helm,6.3,6.7,3.0,7.7,13.85,0.387506,not_computed,0.344884,2.325851,not_computed,not_computed,not_computed,not_computed,11.14375,6.6,not_computed,separate_run_2026-09_staging
Burma,1908,Shield,6.8,7.0,4.4,6.2,12.5,0.350351,not_computed,0.344884,2.325851,not_computed,not_computed,not_computed,not_computed,11.14375,6.6,not_computed,separate_run_2026-09_staging
Burma,1908,Lore,4.5,4.5,5.0,5.2,6.6,0.294436,not_computed,0.344884,2.325851,not_computed,not_computed,not_computed,not_computed,11.14375,6.6,not_computed,separate_run_2026-09_staging
Burma,1908,Stewards,5.8,5.8,4.8,5.0,9.3,0.316484,not_computed,0.344884,2.325851,not_computed,not_computed,not_computed,not_computed,11.14375,6.6,not_computed,separate_run_2026-09_staging
Burma,1908,Craft,4.6,5.0,4.2,4.6,7.7,0.304001,not_computed,0.344884,2.325851,not_computed,not_computed,not_computed,not_computed,11.14375,6.6,not_computed,separate_run_2026-09_staging
Burma,1908,Hands,6.2,6.0,4.2,3.0,9.5,0.313099,not_computed,0.344884,2.325851,not_computed,not_computed,not_computed,not_computed,11.14375,6.6,not_computed,separate_run_2026-09_staging
Burma,1908,Archive,7.5,7.2,2.5,7.2,15.8,0.410976,not_computed,0.344884,2.325851,not_computed,not_computed,not_computed,not_computed,11.14375,6.6,not_computed,separate_run_2026-09_staging
Burma,1908,Flow,6.6,7.0,2.6,5.8,13.9,0.382223,not_computed,0.344884,2.325851,not_computed,not_computed,not_computed,not_computed,11.14375,6.6,not_computed,separate_run_2026-09_staging
Burma,1909,Helm,7.5,7.5,3.8,7.2,14.8,0.383066,not_computed,0.347779,2.358679,not_computed,not_computed,not_computed,not_computed,11.49375,7.3,not_computed,separate_run_2026-09_staging
Burma,1909,Shield,7.0,7.4,3.8,5.6,13.4,0.36167,not_computed,0.347779,2.358679,not_computed,not_computed,not_computed,not_computed,11.49375,7.3,not_computed,separate_run_2026-09_staging
Burma,1909,Lore,5.2,5.0,5.2,4.6,7.3,0.296856,not_computed,0.347779,2.358679,not_computed,not_computed,not_computed,not_computed,11.49375,7.3,not_computed,separate_run_2026-09_staging
Burma,1909,Stewards,5.2,6.2,4.4,5.2,9.6,0.318215,not_computed,0.347779,2.358679,not_computed,not_computed,not_computed,not_computed,11.49375,7.3,not_computed,separate_run_2026-09_staging
Burma,1909,Craft,5.2,4.5,4.0,5.5,8.45,0.32924,not_computed,0.347779,2.358679,not_computed,not_computed,not_computed,not_computed,11.49375,7.3,not_computed,separate_run_2026-09_staging
Burma,1909,Hands,6.0,6.0,3.8,3.2,9.8,0.320956,not_computed,0.347779,2.358679,not_computed,not_computed,not_computed,not_computed,11.49375,7.3,not_computed,separate_run_2026-09_staging
Burma,1909,Archive,7.0,7.2,3.0,7.2,14.8,0.394317,not_computed,0.347779,2.358679,not_computed,not_computed,not_computed,not_computed,11.49375,7.3,not_computed,separate_run_2026-09_staging
Burma,1909,Flow,7.0,7.0,3.4,6.4,13.8,0.377911,not_computed,0.347779,2.358679,not_computed,not_computed,not_computed,not_computed,11.49375,7.3,not_computed,separate_run_2026-09_staging
Burma,1910,Helm,6.4,7.4,3.6,6.6,13.5,0.354525,not_computed,0.327568,2.256287,not_computed,not_computed,not_computed,not_computed,11.1625,7.0,not_computed,separate_run_2026-09_staging
Burma,1910,Shield,7.0,7.0,3.8,6.2,13.3,0.354924,not_computed,0.327568,2.256287,not_computed,not_computed,not_computed,not_computed,11.1625,7.0,not_computed,separate_run_2026-09_staging
Burma,1910,Lore,4.8,4.8,5.0,4.8,7.0,0.286519,not_computed,0.327568,2.256287,not_computed,not_computed,not_computed,not_computed,11.1625,7.0,not_computed,separate_run_2026-09_staging
Burma,1910,Stewards,5.5,6.8,5.2,5.0,9.6,0.295636,not_computed,0.327568,2.256287,not_computed,not_computed,not_computed,not_computed,11.1625,7.0,not_computed,separate_run_2026-09_staging
Burma,1910,Craft,5.2,4.6,4.6,4.8,7.6,0.299916,not_computed,0.327568,2.256287,not_computed,not_computed,not_computed,not_computed,11.1625,7.0,not_computed,separate_run_2026-09_staging
Burma,1910,Hands,5.2,6.8,4.2,3.2,9.4,0.289545,not_computed,0.327568,2.256287,not_computed,not_computed,not_computed,not_computed,11.1625,7.0,not_computed,separate_run_2026-09_staging
Burma,1910,Archive,6.8,7.5,3.5,6.8,14.2,0.363873,not_computed,0.327568,2.256287,not_computed,not_computed,not_computed,not_computed,11.1625,7.0,not_computed,separate_run_2026-09_staging
Burma,1910,Flow,7.6,7.2,3.2,6.2,14.7,0.375603,not_computed,0.327568,2.256287,not_computed,not_computed,not_computed,not_computed,11.1625,7.0,not_computed,separate_run_2026-09_staging
Burma,1911,Helm,6.6,6.8,4.0,7.4,13.1,0.361051,not_computed,0.335745,2.291626,not_computed,not_computed,not_computed,not_computed,11.2125,8.7,not_computed,separate_run_2026-09_staging
Burma,1911,Shield,7.0,7.2,3.8,5.8,13.3,0.356235,not_computed,0.335745,2.291626,not_computed,not_computed,not_computed,not_computed,11.2125,8.7,not_computed,separate_run_2026-09_staging
Burma,1911,Lore,5.6,5.0,4.4,5.0,8.7,0.316068,not_computed,0.335745,2.291626,not_computed,not_computed,not_computed,not_computed,11.2125,8.7,not_computed,separate_run_2026-09_staging
Burma,1911,Stewards,5.0,6.6,5.0,4.4,8.8,0.289331,not_computed,0.335745,2.291626,not_computed,not_computed,not_computed,not_computed,11.2125,8.7,not_computed,separate_run_2026-09_staging
Burma,1911,Craft,5.6,4.8,4.0,4.8,8.8,0.321653,not_computed,0.335745,2.291626,not_computed,not_computed,not_computed,not_computed,11.2125,8.7,not_computed,separate_run_2026-09_staging
Burma,1911,Hands,6.0,6.2,4.4,2.8,9.2,0.299003,not_computed,0.335745,2.291626,not_computed,not_computed,not_computed,not_computed,11.2125,8.7,not_computed,separate_run_2026-09_staging
Burma,1911,Archive,7.0,6.6,3.2,6.8,13.8,0.378216,not_computed,0.335745,2.291626,not_computed,not_computed,not_computed,not_computed,11.2125,8.7,not_computed,separate_run_2026-09_staging
Burma,1911,Flow,7.0,7.5,3.5,6.0,14.0,0.364405,not_computed,0.335745,2.291626,not_computed,not_computed,not_computed,not_computed,11.2125,8.7,not_computed,separate_run_2026-09_staging
Burma,1912,Helm,6.8,7.0,4.0,6.8,13.2,0.3576,not_computed,0.334437,2.273305,not_computed,not_computed,not_computed,not_computed,10.975,7.9,not_computed,separate_run_2026-09_staging
Burma,1912,Shield,6.8,7.0,4.2,6.0,12.6,0.346279,not_computed,0.334437,2.273305,not_computed,not_computed,not_computed,not_computed,10.975,7.9,not_computed,separate_run_2026-09_staging
Burma,1912,Lore,5.4,5.2,5.2,5.0,7.9,0.297522,not_computed,0.334437,2.273305,not_computed,not_computed,not_computed,not_computed,10.975,7.9,not_computed,separate_run_2026-09_staging
Burma,1912,Stewards,4.8,6.0,5.4,5.2,8.0,0.286892,not_computed,0.334437,2.273305,not_computed,not_computed,not_computed,not_computed,10.975,7.9,not_computed,separate_run_2026-09_staging
Burma,1912,Craft,5.2,4.5,4.0,5.2,8.3,0.318836,not_computed,0.334437,2.273305,not_computed,not_computed,not_computed,not_computed,10.975,7.9,not_computed,separate_run_2026-09_staging
Burma,1912,Hands,6.2,6.0,4.0,3.8,10.1,0.319896,not_computed,0.334437,2.273305,not_computed,not_computed,not_computed,not_computed,10.975,7.9,not_computed,separate_run_2026-09_staging
Burma,1912,Archive,6.5,7.0,3.0,6.8,13.9,0.374767,not_computed,0.334437,2.273305,not_computed,not_computed,not_computed,not_computed,10.975,7.9,not_computed,separate_run_2026-09_staging
Burma,1912,Flow,7.0,6.8,3.2,6.4,13.8,0.373706,not_computed,0.334437,2.273305,not_computed,not_computed,not_computed,not_computed,10.975,7.9,not_computed,separate_run_2026-09_staging
Burma,1913,Helm,7.3,7.0,4.3,7.0,13.5,0.356874,not_computed,0.330155,2.315334,not_computed,not_computed,not_computed,not_computed,10.96875,7.7,not_computed,separate_run_2026-09_staging
Burma,1913,Shield,7.8,7.0,4.5,6.0,13.3,0.350645,not_computed,0.330155,2.315334,not_computed,not_computed,not_computed,not_computed,10.96875,7.7,not_computed,separate_run_2026-09_staging
Burma,1913,Lore,5.4,5.0,5.2,5.0,7.7,0.295387,not_computed,0.330155,2.315334,not_computed,not_computed,not_computed,not_computed,10.96875,7.7,not_computed,separate_run_2026-09_staging
Burma,1913,Stewards,4.8,5.6,5.0,5.4,8.1,0.293941,not_computed,0.330155,2.315334,not_computed,not_computed,not_computed,not_computed,10.96875,7.7,not_computed,separate_run_2026-09_staging
Burma,1913,Craft,5.0,4.7,4.3,5.3,8.05,0.308785,not_computed,0.330155,2.315334,not_computed,not_computed,not_computed,not_computed,10.96875,7.7,not_computed,separate_run_2026-09_staging
Burma,1913,Hands,6.2,6.2,4.2,2.6,9.5,0.30094,not_computed,0.330155,2.315334,not_computed,not_computed,not_computed,not_computed,10.96875,7.7,not_computed,separate_run_2026-09_staging
Burma,1913,Archive,6.6,7.4,2.8,6.8,14.6,0.377692,not_computed,0.330155,2.315334,not_computed,not_computed,not_computed,not_computed,10.96875,7.7,not_computed,separate_run_2026-09_staging
Burma,1913,Flow,6.0,7.0,3.0,6.0,13.0,0.356976,not_computed,0.330155,2.315334,not_computed,not_computed,not_computed,not_computed,10.96875,7.7,not_computed,separate_run_2026-09_staging
Burma,1914,Helm,7.2,7.4,3.6,7.6,14.8,0.372339,not_computed,0.325291,2.237459,not_computed,not_computed,not_computed,not_computed,10.8375,7.2,not_computed,separate_run_2026-09_staging
Burma,1914,Shield,6.8,7.2,5.4,6.2,11.7,0.319154,not_computed,0.325291,2.237459,not_computed,not_computed,not_computed,not_computed,10.8375,7.2,not_computed,separate_run_2026-09_staging
Burma,1914,Lore,4.6,5.2,4.8,4.4,7.2,0.281338,not_computed,0.325291,2.237459,not_computed,not_computed,not_computed,not_computed,10.8375,7.2,not_computed,separate_run_2026-09_staging
Burma,1914,Stewards,5.8,5.2,5.0,5.2,8.6,0.304328,not_computed,0.325291,2.237459,not_computed,not_computed,not_computed,not_computed,10.8375,7.2,not_computed,separate_run_2026-09_staging
Burma,1914,Craft,4.4,5.4,3.4,5.0,8.9,0.309781,not_computed,0.325291,2.237459,not_computed,not_computed,not_computed,not_computed,10.8375,7.2,not_computed,separate_run_2026-09_staging
Burma,1914,Hands,6.6,5.8,4.2,2.6,9.5,0.304956,not_computed,0.325291,2.237459,not_computed,not_computed,not_computed,not_computed,10.8375,7.2,not_computed,separate_run_2026-09_staging
Burma,1914,Archive,7.0,6.8,2.6,7.0,14.7,0.386164,not_computed,0.325291,2.237459,not_computed,not_computed,not_computed,not_computed,10.8375,7.2,not_computed,separate_run_2026-09_staging
Burma,1914,Flow,6.6,6.6,5.0,6.2,11.3,0.324269,not_computed,0.325291,2.237459,not_computed,not_computed,not_computed,not_computed,10.8375,7.2,not_computed,separate_run_2026-09_staging
Burma,1916,Helm,7.0,7.0,4.0,6.7,13.35,0.347205,not_computed,0.315186,2.206935,not_computed,not_computed,not_computed,not_computed,10.6,7.5,not_computed,separate_run_2026-09_staging
Burma,1916,Shield,6.3,7.7,5.0,5.3,11.65,0.306628,not_computed,0.315186,2.206935,not_computed,not_computed,not_computed,not_computed,10.6,7.5,not_computed,separate_run_2026-09_staging
Burma,1916,Lore,5.0,4.8,4.6,5.6,8.0,0.298362,not_computed,0.315186,2.206935,not_computed,not_computed,not_computed,not_computed,10.6,7.5,not_computed,separate_run_2026-09_staging
Burma,1916,Stewards,5.4,5.8,5.8,5.0,7.9,0.277455,not_computed,0.315186,2.206935,not_computed,not_computed,not_computed,not_computed,10.6,7.5,not_computed,separate_run_2026-09_staging
Burma,1916,Craft,4.8,4.6,4.8,5.8,7.5,0.293811,not_computed,0.315186,2.206935,not_computed,not_computed,not_computed,not_computed,10.6,7.5,not_computed,separate_run_2026-09_staging
Burma,1916,Hands,6.2,6.0,3.8,2.8,9.8,0.30246,not_computed,0.315186,2.206935,not_computed,not_computed,not_computed,not_computed,10.6,7.5,not_computed,separate_run_2026-09_staging
Burma,1916,Archive,7.2,6.8,3.0,6.6,14.3,0.369537,not_computed,0.315186,2.206935,not_computed,not_computed,not_computed,not_computed,10.6,7.5,not_computed,separate_run_2026-09_staging
Burma,1916,Flow,7.8,6.8,5.2,5.8,12.3,0.326031,not_computed,0.315186,2.206935,not_computed,not_computed,not_computed,not_computed,10.6,7.5,not_computed,separate_run_2026-09_staging
Burma,1917,Helm,7.2,6.5,4.0,6.2,12.8,0.341113,not_computed,0.308333,2.148557,not_computed,not_computed,not_computed,not_computed,10.575,8.0,not_computed,separate_run_2026-09_staging
Burma,1917,Shield,6.6,7.4,4.4,6.0,12.6,0.323986,not_computed,0.308333,2.148557,not_computed,not_computed,not_computed,not_computed,10.575,8.0,not_computed,separate_run_2026-09_staging
Burma,1917,Lore,4.7,5.7,4.7,5.0,8.2,0.282445,not_computed,0.308333,2.148557,not_computed,not_computed,not_computed,not_computed,10.575,8.0,not_computed,separate_run_2026-09_staging
Burma,1917,Stewards,4.6,6.2,5.2,4.8,8.0,0.270479,not_computed,0.308333,2.148557,not_computed,not_computed,not_computed,not_computed,10.575,8.0,not_computed,separate_run_2026-09_staging
Burma,1917,Craft,5.0,4.7,3.7,4.3,8.15,0.297254,not_computed,0.308333,2.148557,not_computed,not_computed,not_computed,not_computed,10.575,8.0,not_computed,separate_run_2026-09_staging
Burma,1917,Hands,5.8,6.0,4.2,3.2,9.2,0.289517,not_computed,0.308333,2.148557,not_computed,not_computed,not_computed,not_computed,10.575,8.0,not_computed,separate_run_2026-09_staging
Burma,1917,Archive,6.8,7.0,3.2,6.6,13.9,0.355458,not_computed,0.308333,2.148557,not_computed,not_computed,not_computed,not_computed,10.575,8.0,not_computed,separate_run_2026-09_staging
Burma,1917,Flow,6.5,7.5,5.5,6.5,11.75,0.306413,not_computed,0.308333,2.148557,not_computed,not_computed,not_computed,not_computed,10.575,8.0,not_computed,separate_run_2026-09_staging
Burma,1918,Helm,6.5,7.2,3.5,7.5,13.95,0.359275,not_computed,0.317027,2.104589,not_computed,not_computed,not_computed,not_computed,10.69375,7.3,not_computed,separate_run_2026-09_staging
Burma,1918,Shield,7.2,6.8,5.0,6.6,12.3,0.330411,not_computed,0.317027,2.104589,not_computed,not_computed,not_computed,not_computed,10.69375,7.3,not_computed,separate_run_2026-09_staging
Burma,1918,Lore,5.0,5.0,5.0,5.0,7.5,0.286472,not_computed,0.317027,2.104589,not_computed,not_computed,not_computed,not_computed,10.69375,7.3,not_computed,separate_run_2026-09_staging
Burma,1918,Stewards,4.2,6.0,5.0,4.2,7.3,0.265288,not_computed,0.317027,2.104589,not_computed,not_computed,not_computed,not_computed,10.69375,7.3,not_computed,separate_run_2026-09_staging
Burma,1918,Craft,4.5,5.2,3.8,4.2,8.0,0.290756,not_computed,0.317027,2.104589,not_computed,not_computed,not_computed,not_computed,10.69375,7.3,not_computed,separate_run_2026-09_staging
Burma,1918,Hands,5.6,5.6,4.2,3.2,8.6,0.291037,not_computed,0.317027,2.104589,not_computed,not_computed,not_computed,not_computed,10.69375,7.3,not_computed,separate_run_2026-09_staging
Burma,1918,Archive,7.2,7.0,2.8,7.2,15.0,0.380545,not_computed,0.317027,2.104589,not_computed,not_computed,not_computed,not_computed,10.69375,7.3,not_computed,separate_run_2026-09_staging
Burma,1918,Flow,7.0,7.4,4.6,6.2,12.9,0.332435,not_computed,0.317027,2.104589,not_computed,not_computed,not_computed,not_computed,10.69375,7.3,not_computed,separate_run_2026-09_staging
Burma,1919,Helm,6.8,7.4,3.8,7.0,13.9,0.367157,not_computed,0.339906,2.304953,not_computed,not_computed,not_computed,not_computed,11.125,7.2,not_computed,separate_run_2026-09_staging
Burma,1919,Shield,7.7,7.3,4.3,6.3,13.85,0.362202,not_computed,0.339906,2.304953,not_computed,not_computed,not_computed,not_computed,11.125,7.2,not_computed,separate_run_2026-09_staging
Burma,1919,Lore,5.8,4.4,5.4,4.8,7.2,0.300661,not_computed,0.339906,2.304953,not_computed,not_computed,not_computed,not_computed,11.125,7.2,not_computed,separate_run_2026-09_staging
Burma,1919,Stewards,5.2,5.8,5.4,4.8,8.0,0.291661,not_computed,0.339906,2.304953,not_computed,not_computed,not_computed,not_computed,11.125,7.2,not_computed,separate_run_2026-09_staging
Burma,1919,Craft,4.3,4.3,3.7,5.0,7.4,0.310155,not_computed,0.339906,2.304953,not_computed,not_computed,not_computed,not_computed,11.125,7.2,not_computed,separate_run_2026-09_staging
Burma,1919,Hands,5.8,6.0,4.0,3.5,9.55,0.313128,not_computed,0.339906,2.304953,not_computed,not_computed,not_computed,not_computed,11.125,7.2,not_computed,separate_run_2026-09_staging
Burma,1919,Archive,6.8,6.8,3.2,7.2,14.0,0.382015,not_computed,0.339906,2.304953,not_computed,not_computed,not_computed,not_computed,11.125,7.2,not_computed,separate_run_2026-09_staging
Burma,1919,Flow,7.2,7.4,2.4,5.8,15.1,0.392268,not_computed,0.339906,2.304953,not_computed,not_computed,not_computed,not_computed,11.125,7.2,not_computed,separate_run_2026-09_staging
Burma,1920,Helm,7.2,6.0,5.2,6.8,11.4,0.321714,not_computed,0.306658,2.136165,not_computed,not_computed,not_computed,not_computed,10.34375,6.6,not_computed,separate_run_2026-09_staging
Burma,1920,Shield,7.0,7.0,4.8,6.2,12.3,0.322119,not_computed,0.306658,2.136165,not_computed,not_computed,not_computed,not_computed,10.34375,6.6,not_computed,separate_run_2026-09_staging
Burma,1920,Lore,5.4,4.8,5.6,5.2,7.2,0.278407,not_computed,0.306658,2.136165,not_computed,not_computed,not_computed,not_computed,10.34375,6.6,not_computed,separate_run_2026-09_staging
Burma,1920,Stewards,5.0,5.5,5.0,5.2,8.1,0.282942,not_computed,0.306658,2.136165,not_computed,not_computed,not_computed,not_computed,10.34375,6.6,not_computed,separate_run_2026-09_staging
Burma,1920,Craft,5.0,4.8,5.8,5.2,6.6,0.269531,not_computed,0.306658,2.136165,not_computed,not_computed,not_computed,not_computed,10.34375,6.6,not_computed,separate_run_2026-09_staging
Burma,1920,Hands,6.2,5.8,5.0,4.0,9.0,0.288682,not_computed,0.306658,2.136165,not_computed,not_computed,not_computed,not_computed,10.34375,6.6,not_computed,separate_run_2026-09_staging
Burma,1920,Archive,7.8,7.5,4.5,7.5,14.55,0.347556,not_computed,0.306658,2.136165,not_computed,not_computed,not_computed,not_computed,10.34375,6.6,not_computed,separate_run_2026-09_staging
Burma,1920,Flow,7.2,7.2,3.8,6.0,13.6,0.342316,not_computed,0.306658,2.136165,not_computed,not_computed,not_computed,not_computed,10.34375,6.6,not_computed,separate_run_2026-09_staging
Burma,1921,Helm,6.6,6.4,4.8,6.6,11.5,0.315711,not_computed,0.298863,2.140212,not_computed,not_computed,not_computed,not_computed,10.21875,7.3,not_computed,separate_run_2026-09_staging
Burma,1921,Shield,7.0,6.7,5.7,5.7,10.85,0.297025,not_computed,0.298863,2.140212,not_computed,not_computed,not_computed,not_computed,10.21875,7.3,not_computed,separate_run_2026-09_staging
Burma,1921,Lore,5.2,5.4,5.6,5.6,7.8,0.275257,not_computed,0.298863,2.140212,not_computed,not_computed,not_computed,not_computed,10.21875,7.3,not_computed,separate_run_2026-09_staging
Burma,1921,Stewards,4.5,5.8,5.0,5.2,7.9,0.271516,not_computed,0.298863,2.140212,not_computed,not_computed,not_computed,not_computed,10.21875,7.3,not_computed,separate_run_2026-09_staging
