Set,Society,T,Vbar,Vmin,smin,Bbar,lam2,r11,r12
2,Society_A,59,4.625,1.0,-0.8,0.16272,1.0538972088141962,Phantom Type II,Phantom Type II
2,Society_A,60,1.625,-4.0,-1.2,0.121696,0.650155020772704,Systemic Crisis,Systemic Crisis
2,Society_A,61,4.25,0.0,-0.72,0.161948,1.027006412149433,Phantom Type II,Phantom Type II
2,Society_A,62,7.75,4.0,-0.36,0.235343,1.5509786669365426,Strained,Strained
2,Society_A,63,8.5,6.0,-0.25,0.254823,1.8257584888178295,Strained,Strained
2,Society_A,64,10.8125,7.5,0.0,0.308036,2.1160219094672836,Stable Adaptive,Stable Adaptive
2,Society_A,65,11.5625,9.5,0.3,0.332372,2.441209343140108,Stable Adaptive,Stable Adaptive
2,Society_A,66,4.1875,-1.5,-0.72,0.166943,0.9831379899804618,Systemic Crisis,Systemic Crisis
2,Society_A,67,0.125,-5.0,-1.0,0.105902,0.6007305860148272,Systemic Crisis,Systemic Crisis
2,Society_A,68,0.875,-5.0,-0.75,0.114892,0.6270862294307411,Systemic Crisis,Systemic Crisis
2,Society_A,69,1.0,-5.0,-0.75,0.116722,0.6323020821832559,Systemic Crisis,Systemic Crisis
2,Society_A,70,2.75,-1.5,-0.75,0.141908,0.8864305149288827,Systemic Crisis,Systemic Crisis
2,Society_A,71,2.875,-1.5,-0.75,0.144382,0.8940830182828695,Systemic Crisis,Systemic Crisis
2,Society_A,72,4.4375,2.0,-0.9,0.171696,1.2051639843382072,Phantom Type II,Phantom Type II
2,Society_A,73,5.125,2.0,-0.64,0.186871,1.2573684999652397,Local Node Failure,Local Node Failure
2,Society_A,74,5.125,2.0,-0.64,0.186871,1.2573684999652397,Local Node Failure,Local Node Failure
2,Society_A,75,5.5,3.0,-0.6,0.196919,1.398437004928125,Local Node Failure,Local Node Failure
2,Society_A,76,4.25,2.0,-0.8,0.171141,1.2034019822889201,Phantom Type II,Phantom Type II
2,Society_A,77,8.5625,7.0,0.0,0.263583,1.978177365552606,Strained,Strained
2,Society_A,78,9.875,7.5,0.0,0.295586,2.1950899265193677,Strained,Strained
2,Society_A,79,11.25,10.5,0.6,0.348594,2.6789040959282238,Stable Adaptive,Stable Adaptive
2,Society_A,80,11.75,10.5,0.6,0.356793,2.7104173163806227,Stable Adaptive,Stable Adaptive
2,Society_A,81,11.75,10.5,0.6,0.356793,2.7104173163806227,Stable Adaptive,Stable Adaptive
2,Society_A,82,11.8125,10.5,0.6,0.359787,2.7373045325394214,Stable Adaptive,Stable Adaptive
2,Society_A,83,12.6875,10.5,0.6,0.378423,2.816833291885986,Stable Adaptive,Stable Adaptive
2,Society_A,84,12.6875,10.5,0.6,0.378423,2.816833291885986,Stable Adaptive,Stable Adaptive
2,Society_A,85,12.6875,10.5,0.6,0.378423,2.816833291885986,Stable Adaptive,Stable Adaptive
2,Society_A,86,12.1875,10.0,0.36,0.353202,2.6277598663419965,Stable Adaptive,Stable Adaptive
2,Society_A,87,12.1875,10.0,0.36,0.353202,2.6277598663419965,Stable Adaptive,Stable Adaptive
2,Society_A,88,9.8125,8.5,0.0,0.287102,2.1300439300496996,Strained,Strained
2,Society_A,89,6.8125,2.5,-0.8,0.216154,1.4189254938463853,Phantom Type II,Phantom Type II
2,Society_A,90,7.5625,2.5,-0.8,0.235531,1.481354954760887,Phantom Type II,Phantom Type II
2,Society_A,91,8.4375,5.5,-0.5,0.253672,1.7551602008904144,Strained,Strained
2,Society_A,92,12.6875,10.5,0.6,0.378156,2.7904424736957507,Stable Adaptive,Stable Adaptive
2,Society_A,93,12.6875,10.5,0.6,0.378156,2.7904424736957507,Stable Adaptive,Stable Adaptive
2,Society_A,94,12.75,10.5,0.6,0.380982,2.800867869027405,Stable Adaptive,Stable Adaptive
2,Society_A,95,12.75,10.5,0.6,0.380982,2.800867869027405,Stable Adaptive,Stable Adaptive
2,Society_A,96,12.25,10.0,0.36,0.364938,2.6701639554973298,Stable Adaptive,Stable Adaptive
2,Society_A,97,11.625,9.0,0.0,0.335567,2.390767998258011,Stable Adaptive,Stable Adaptive
2,Society_A,98,12.375,10.0,0.36,0.371019,2.703525424621747,Stable Adaptive,Stable Adaptive
2,Society_A,99,13.375,13.0,1.26,0.396229,3.1004717818301466,Stable Adaptive,Stable Adaptive
2,Society_A,100,14.625,13.0,1.26,0.424168,3.2082892211459075,Stable Adaptive,Stable Adaptive
2,Society_A,101,14.625,13.0,1.26,0.424168,3.2082892211459075,Stable Adaptive,Stable Adaptive
2,Society_A,102,14.625,13.0,1.26,0.424168,3.2082892211459075,Stable Adaptive,Stable Adaptive
2,Society_A,103,15.9375,13.0,1.26,0.484119,3.477879121972884,Stable Adaptive,Stable Adaptive
2,Society_A,104,15.9375,13.0,1.26,0.484119,3.477879121972884,Stable Adaptive,Stable Adaptive
2,Society_A,105,15.6875,13.0,1.26,0.468039,3.3706886904791595,Stable Adaptive,Stable Adaptive
2,Society_A,106,15.3125,13.0,1.26,0.443542,3.280826268888833,Stable Adaptive,Stable Adaptive
2,Society_A,107,14.625,12.0,0.84,0.415071,2.989772868970423,Stable Adaptive,Stable Adaptive
2,Society_A,108,14.375,11.5,0.49,0.401985,2.8298641081361104,Stable Adaptive,Stable Adaptive
2,Society_A,109,15.1875,13.0,1.26,0.436002,3.252878067541113,Stable Adaptive,Stable Adaptive
2,Society_A,110,15.375,13.0,1.26,0.446636,3.3204776671542375,Stable Adaptive,Stable Adaptive
2,Society_A,111,15.3125,13.0,1.26,0.443542,3.280826268888833,Stable Adaptive,Stable Adaptive
2,Society_A,112,15.3125,13.0,1.26,0.443542,3.280826268888833,Stable Adaptive,Stable Adaptive
2,Society_A,113,15.3125,13.0,1.26,0.443542,3.280826268888833,Stable Adaptive,Stable Adaptive
2,Society_A,114,14.3125,12.5,0.98,0.418787,3.0642394170565357,Stable Adaptive,Stable Adaptive
2,Society_A,115,14.3125,12.5,0.98,0.418787,3.0642394170565357,Stable Adaptive,Stable Adaptive
2,Society_A,116,14.625,12.5,0.98,0.42503,3.113774052392821,Stable Adaptive,Stable Adaptive
2,Society_A,117,14.625,12.5,0.98,0.42503,3.113774052392821,Stable Adaptive,Stable Adaptive
2,Society_A,118,13.3125,11.5,0.49,0.363832,2.686535099223974,Stable Adaptive,Stable Adaptive
2,Society_A,119,12.125,9.0,0.0,0.33015,2.3504624501564138,Stable Adaptive,Stable Adaptive
2,Society_A,120,11.5625,8.0,-0.36,0.319743,2.1954309112183834,Strained,Strained
2,Society_A,121,11.125,8.0,-0.36,0.3034,2.1032030123559196,Strained,Strained
2,Society_A,122,10.9375,7.5,-0.36,0.296522,2.009208917970414,Strained,Strained
2,Society_A,123,11.75,8.5,0.0,0.331621,2.301544881806338,Stable Adaptive,Stable Adaptive
2,Society_A,124,11.625,8.5,0.0,0.325799,2.2806208280892735,Stable Adaptive,Stable Adaptive
2,Society_A,125,11.625,8.5,0.0,0.325799,2.2806208280892735,Stable Adaptive,Stable Adaptive
2,Society_B,0,8.25,3.5,-0.24,0.25573,1.5292525118000204,Local Node Failure,Local Node Failure
2,Society_B,1,7.625,2.5,-0.36,0.235713,1.3265797025220942,Local Node Failure,Local Node Failure
2,Society_B,2,7.125,0.5,-0.48,0.222382,1.1077457509667723,Local Node Failure,Local Node Failure
2,Society_B,3,7.0,0.5,-0.48,0.219109,1.0993035434912934,Local Node Failure,Local Node Failure
2,Society_B,4,5.0,-3.5,-0.96,0.181778,0.8231572758855089,Systemic Crisis,Systemic Crisis
2,Society_B,5,2.75,-6.5,-1.44,0.134263,0.6553121566706046,Systemic Crisis,Systemic Crisis
2,Society_B,6,5.4375,1.0,-0.8,0.188468,1.1943434619927153,Phantom Type II,Phantom Type II
2,Society_B,7,5.5,1.0,-0.8,0.18527,1.2422976273383266,Phantom Type II,Phantom Type II
2,Society_B,8,5.5,2.0,-0.64,0.182378,1.2325673345252546,Local Node Failure,Local Node Failure
2,Society_B,9,5.5,2.5,-0.48,0.179679,1.1838015562844146,Local Node Failure,Local Node Failure
2,Society_B,10,5.9375,3.0,-0.48,0.191146,1.2763355185452538,Local Node Failure,Local Node Failure
2,Society_B,11,5.5625,2.5,-0.6,0.182211,1.1940879688567982,Local Node Failure,Local Node Failure
2,Society_B,12,5.8125,0.5,-0.72,0.179041,1.0318480464487632,Phantom Type II,Phantom Type II
2,Society_B,13,5.8125,0.5,-0.72,0.179041,1.0318480464487632,Phantom Type II,Phantom Type II
2,Society_B,14,5.6875,0.5,-0.64,0.174709,1.0257338608088147,Local Node Failure,Local Node Failure
2,Society_B,15,3.8125,-3.5,-0.84,0.145242,0.7706444639862581,Systemic Crisis,Systemic Crisis
2,Society_B,16,2.9375,-5.5,-1.26,0.129112,0.6341162943924565,Systemic Crisis,Systemic Crisis
2,Society_B,17,-1.1875,-7.5,-1.8,0.071031,0.3404008856558528,Freeze/Collapse,Freeze/Collapse
2,Society_B,18,0.75,-7.5,-1.92,0.096407,0.3959612197859945,Systemic Crisis,Systemic Crisis
2,Society_B,19,0.875,-7.5,-1.28,0.094769,0.3926526266424584,Systemic Crisis,Systemic Crisis
2,Society_B,20,1.875,-6.5,-0.9,0.108861,0.45103942630945687,Systemic Crisis,Systemic Crisis
2,Society_B,21,3.8125,-7.5,-0.72,0.136819,0.5028997022344457,Systemic Crisis,Systemic Crisis
2,Society_B,22,4.3125,-7.5,-0.45,0.145915,0.5238632598000951,Systemic Crisis,Systemic Crisis
2,Society_B,23,4.9375,-7.5,-0.45,0.165471,0.5595641354619524,Systemic Crisis,Systemic Crisis
2,Society_B,24,5.125,-7.5,-0.63,0.169879,0.5683294021669568,Systemic Crisis,Systemic Crisis
2,Society_B,25,5.3125,-7.5,-0.63,0.177728,0.5823712098198377,Systemic Crisis,Systemic Crisis
2,Society_B,26,5.1875,-7.5,-0.63,0.173232,0.5743339820396445,Systemic Crisis,Systemic Crisis
2,Society_B,27,4.625,-7.5,-0.63,0.158141,0.547428263960714,Systemic Crisis,Systemic Crisis
2,Society_B,28,3.0,-7.5,-0.72,0.126921,0.4556610672660847,Systemic Crisis,Systemic Crisis
2,Society_B,29,2.375,-7.5,-0.84,0.114203,0.43175872743817834,Systemic Crisis,Systemic Crisis
2,Society_B,30,2.125,-7.5,-1.26,0.111843,0.4272193750947494,Systemic Crisis,Systemic Crisis
2,Society_B,31,2.125,-7.5,-1.26,0.111843,0.4272193750947494,Systemic Crisis,Systemic Crisis
2,Society_B,32,2.0,-7.5,-1.26,0.111843,0.4272193750947494,Systemic Crisis,Systemic Crisis
2,Society_B,33,2.0,-7.5,-1.26,0.111843,0.4272193750947494,Systemic Crisis,Systemic Crisis
2,Society_B,34,1.625,-7.5,-1.26,0.105511,0.41438544943219624,Systemic Crisis,Systemic Crisis
2,Society_B,35,1.5,-7.5,-1.26,0.104278,0.4118423331631435,Systemic Crisis,Systemic Crisis
2,Society_B,36,0.875,-7.5,-1.44,0.100143,0.4033618538956266,Systemic Crisis,Systemic Crisis
2,Society_B,37,0.25,-7.5,-1.44,0.095704,0.39415770518271287,Systemic Crisis,Systemic Crisis
2,Society_B,38,0.75,-7.5,-1.5,0.100973,0.4052306698173047,Systemic Crisis,Systemic Crisis
2,Society_B,39,0.875,-7.5,-1.26,0.100973,0.4052306698173047,Systemic Crisis,Systemic Crisis
2,Society_B,40,1.125,-7.5,-1.26,0.102531,0.4083731631937729,Systemic Crisis,Systemic Crisis
2,Society_B,41,-0.3125,-7.5,-1.26,0.092488,0.387276189612333,Freeze/Collapse,Freeze/Collapse
2,Society_B,42,0.0625,-7.5,-1.26,0.09388,0.3902651089360794,Systemic Crisis,Systemic Crisis
2,Society_B,43,1.0,-7.5,-1.26,0.101897,0.40690891466826135,Systemic Crisis,Systemic Crisis
2,Society_B,44,1.875,-7.5,-1.26,0.108883,0.42115147282487597,Systemic Crisis,Systemic Crisis
2,Society_B,45,3.25,-7.5,-1.26,0.134733,0.470596331523408,Systemic Crisis,Systemic Crisis
2,Society_B,46,3.0,-7.5,-1.26,0.128641,0.45943338506773546,Systemic Crisis,Systemic Crisis
2,Society_B,47,3.0,-7.5,-1.26,0.128641,0.45943338506773546,Systemic Crisis,Systemic Crisis
2,Society_B,48,2.875,-7.5,-1.26,0.125425,0.4533190217358701,Systemic Crisis,Systemic Crisis
2,Society_B,49,3.0625,-7.5,-1.26,0.129885,0.4617958773671051,Systemic Crisis,Systemic Crisis
2,Society_B,50,2.8125,-7.5,-1.26,0.123414,0.4494332712111708,Systemic Crisis,Systemic Crisis
2,Society_B,51,2.8125,-7.5,-1.26,0.123414,0.4494332712111708,Systemic Crisis,Systemic Crisis
2,Society_B,52,2.5625,-7.5,-1.26,0.11901,0.44097082447140196,Systemic Crisis,Systemic Crisis
2,Society_B,53,2.875,-7.5,-1.26,0.121539,0.4660968660640609,Systemic Crisis,Systemic Crisis
2,Society_B,54,2.875,-7.5,-1.26,0.121539,0.4660968660640609,Systemic Crisis,Systemic Crisis
2,Society_B,55,3.125,-7.5,-1.26,0.124802,0.47271919470530654,Systemic Crisis,Systemic Crisis
2,Society_B,56,2.9375,-7.5,-1.26,0.125179,0.4840065996715635,Systemic Crisis,Systemic Crisis
2,Society_B,57,3.3125,-7.5,-1.26,0.133027,0.5000595111320769,Systemic Crisis,Systemic Crisis
2,Society_B,58,3.6875,-7.5,-1.26,0.140413,0.5145318765746815,Systemic Crisis,Systemic Crisis
2,Society_B,59,3.8125,-7.5,-1.26,0.143915,0.5214104014637888,Systemic Crisis,Systemic Crisis
2,Society_B,60,3.625,-7.5,-1.26,0.14024,0.514346576568329,Systemic Crisis,Systemic Crisis
2,Society_B,61,3.4375,-7.5,-1.26,0.137634,0.5093558614071276,Systemic Crisis,Systemic Crisis
2,Society_B,62,3.4375,-7.5,-1.26,0.137634,0.5093558614071276,Systemic Crisis,Systemic Crisis
2,Society_B,63,3.1875,-7.5,-1.26,0.136033,0.5062416586957437,Systemic Crisis,Systemic Crisis
2,Society_B,64,2.75,-7.5,-1.26,0.131213,0.49670618439801584,Systemic Crisis,Systemic Crisis
2,Society_B,65,3.1875,-7.5,-1.44,0.136685,0.5074486573375854,Systemic Crisis,Systemic Crisis
2,Society_B,66,3.25,-7.5,-1.44,0.13729,0.5086251180191423,Systemic Crisis,Systemic Crisis
2,Society_B,67,3.125,-7.5,-1.44,0.133936,0.501849295891673,Systemic Crisis,Systemic Crisis
2,Society_B,68,3.0,-7.5,-1.44,0.130401,0.49475102977043883,Systemic Crisis,Systemic Crisis
2,Society_B,69,3.0,-7.5,-1.44,0.130401,0.49475102977043883,Systemic Crisis,Systemic Crisis
2,Society_B,70,2.9375,-7.5,-1.44,0.129304,0.49256233289698514,Systemic Crisis,Systemic Crisis
2,Society_B,71,2.9375,-7.5,-1.44,0.129304,0.49256233289698514,Systemic Crisis,Systemic Crisis
2,Society_B,72,2.9375,-7.5,-1.44,0.129304,0.49256233289698514,Systemic Crisis,Systemic Crisis
2,Society_B,73,2.9375,-7.5,-1.44,0.129304,0.49256233289698514,Systemic Crisis,Systemic Crisis
2,Society_B,74,2.9375,-7.5,-1.44,0.129304,0.49256233289698514,Systemic Crisis,Systemic Crisis
2,Society_B,75,2.9375,-7.5,-1.44,0.129304,0.49256233289698514,Systemic Crisis,Systemic Crisis
2,Society_B,76,2.875,-7.5,-1.44,0.128173,0.4902945284833792,Systemic Crisis,Systemic Crisis
2,Society_B,77,2.875,-7.5,-1.44,0.128173,0.4902945284833792,Systemic Crisis,Systemic Crisis
2,Society_B,78,2.875,-7.5,-1.44,0.128173,0.4902945284833792,Systemic Crisis,Systemic Crisis
2,Society_B,79,2.875,-7.5,-1.44,0.128173,0.4902945284833792,Systemic Crisis,Systemic Crisis
2,Society_B,80,2.75,-7.5,-1.44,0.125625,0.4851437295908896,Systemic Crisis,Systemic Crisis
2,Society_B,81,2.75,-7.5,-1.44,0.125625,0.4851437295908896,Systemic Crisis,Systemic Crisis
2,Society_B,82,2.75,-7.5,-1.44,0.125625,0.4851437295908896,Systemic Crisis,Systemic Crisis
2,Society_B,83,2.75,-7.5,-1.44,0.125625,0.4851437295908896,Systemic Crisis,Systemic Crisis
2,Society_B,84,2.75,-7.5,-1.44,0.125625,0.4851437295908896,Systemic Crisis,Systemic Crisis
2,Society_B,85,3.25,-7.5,-1.44,0.13337,0.5007679490528966,Systemic Crisis,Systemic Crisis
2,Society_B,86,3.125,-7.5,-1.44,0.13337,0.5007679490528966,Systemic Crisis,Systemic Crisis
2,Society_B,87,3.4375,-7.5,-1.08,0.137132,0.5081432847279601,Systemic Crisis,Systemic Crisis
2,Society_B,88,3.3125,-7.5,-1.08,0.135324,0.5046088876217438,Systemic Crisis,Systemic Crisis
2,Society_B,89,2.8125,-7.5,-1.08,0.126063,0.4859687101952651,Systemic Crisis,Systemic Crisis
2,Society_B,90,2.75,-7.5,-1.12,0.124295,0.4823430003681311,Systemic Crisis,Systemic Crisis
2,Society_B,91,2.1875,-7.5,-1.68,0.10852,0.4212603562517501,Systemic Crisis,Systemic Crisis
2,Society_B,92,3.6875,-7.5,-1.75,0.133079,0.4991585409856666,Systemic Crisis,Systemic Crisis
2,Society_B,93,3.5625,-7.5,-1.75,0.13106,0.495129293532457,Systemic Crisis,Systemic Crisis
2,Society_B,94,3.3125,-7.5,-1.75,0.129361,0.4917346654102136,Systemic Crisis,Systemic Crisis
2,Society_B,95,3.3125,-7.5,-1.75,0.129361,0.4917346654102136,Systemic Crisis,Systemic Crisis
2,Society_B,96,3.3125,-7.5,-1.75,0.129361,0.4917346654102136,Systemic Crisis,Systemic Crisis
2,Society_B,97,3.3125,-7.5,-1.75,0.129361,0.4917346654102136,Systemic Crisis,Systemic Crisis
2,Society_B,98,2.9375,-7.5,-1.75,0.127216,0.48733529788967195,Systemic Crisis,Systemic Crisis
2,Society_B,99,3.1875,-7.5,-1.75,0.129361,0.4917346654102136,Systemic Crisis,Systemic Crisis
2,Society_B,100,3.75,-7.0,-1.8,0.138609,0.5948989447833694,Systemic Crisis,Systemic Crisis
2,Society_B,101,3.875,-7.0,-1.8,0.138494,0.5946324393835309,Systemic Crisis,Systemic Crisis
2,Society_B,102,3.875,-7.0,-1.8,0.138494,0.5946324393835309,Systemic Crisis,Systemic Crisis
2,Society_B,103,4.0,-7.0,-1.8,0.140324,0.5987473710790787,Systemic Crisis,Systemic Crisis
2,Society_B,104,4.25,-7.0,-1.8,0.142075,0.6026659134133283,Systemic Crisis,Systemic Crisis
2,Society_B,105,4.3125,-6.5,-1.8,0.144617,0.6797098765372351,Systemic Crisis,Systemic Crisis
2,Society_B,106,4.3125,-6.5,-1.8,0.144617,0.6797098765372351,Systemic Crisis,Systemic Crisis
2,Society_B,107,4.375,-6.0,-1.8,0.14689,0.7434704322844166,Systemic Crisis,Systemic Crisis
2,Society_B,108,4.625,-6.0,-1.75,0.148602,0.7479408354156817,Systemic Crisis,Systemic Crisis
2,Society_B,109,4.625,-6.0,-1.75,0.148602,0.7479408354156817,Systemic Crisis,Systemic Crisis
2,Society_B,110,4.625,-6.0,-1.75,0.148602,0.7479408354156817,Systemic Crisis,Systemic Crisis
2,Society_B,111,4.5,-6.0,-1.75,0.14689,0.7434704322844166,Systemic Crisis,Systemic Crisis
2,Society_B,112,4.25,-6.0,-1.75,0.144652,0.7376580277498634,Systemic Crisis,Systemic Crisis
2,Society_B,113,4.3125,-5.5,-1.75,0.146708,0.7836438361697562,Systemic Crisis,Systemic Crisis
2,Society_B,114,5.0625,-5.0,-1.75,0.154937,0.8267195883711899,Systemic Crisis,Systemic Crisis
2,Society_B,115,5.1875,-5.0,-1.75,0.154937,0.8267195883711899,Systemic Crisis,Systemic Crisis
2,Society_B,116,5.3125,-5.0,-1.75,0.154937,0.8267195883711899,Systemic Crisis,Systemic Crisis
2,Society_B,117,5.3125,-5.0,-1.75,0.154937,0.8267195883711899,Systemic Crisis,Systemic Crisis
2,Society_B,118,5.3125,-5.0,-1.75,0.154937,0.8267195883711899,Systemic Crisis,Systemic Crisis
2,Society_B,119,5.3125,-5.0,-1.75,0.154937,0.8267195883711899,Systemic Crisis,Systemic Crisis
2,Society_B,120,5.4375,-5.0,-1.75,0.156516,0.831110545128121,Systemic Crisis,Systemic Crisis
2,Society_B,121,5.4375,-5.0,-1.75,0.156516,0.831110545128121,Systemic Crisis,Systemic Crisis
2,Society_B,122,5.3125,-5.0,-1.75,0.153187,0.821846030510912,Systemic Crisis,Systemic Crisis
2,Society_B,123,5.0625,-5.0,-1.75,0.149867,0.8126145032521863,Systemic Crisis,Systemic Crisis
2,Society_B,124,5.1875,-5.0,-1.75,0.149867,0.8126145032521863,Systemic Crisis,Systemic Crisis
2,Society_B,125,5.1875,-5.0,-1.75,0.149867,0.8126145032521863,Systemic Crisis,Systemic Crisis
2,Society_C,0,3.875,-3.5,-1.0,0.138347,0.7638917425835328,Systemic Crisis,Systemic Crisis
2,Society_C,1,5.875,0.0,-0.6,0.17154,1.068055999951959,Local Node Failure,Local Node Failure
2,Society_C,2,10.875,6.5,-0.25,0.278105,1.8775520470285165,Strained,Strained
2,Society_C,3,12.25,3.0,-0.48,0.311887,1.7037975610112832,Local Node Failure,Local Node Failure
2,Society_C,4,12.5,3.0,-0.48,0.320908,1.730574311551457,Local Node Failure,Local Node Failure
2,Society_C,5,12.125,3.0,-0.48,0.315527,1.7114167601394046,Local Node Failure,Local Node Failure
2,Society_C,6,12.875,3.0,-0.48,0.340831,1.7846487529155866,Local Node Failure,Local Node Failure
2,Society_C,7,15.1875,6.5,-0.25,0.436154,2.4102920374503105,Strained,Strained
2,Society_C,8,15.875,7.5,0.0,0.468773,2.668495039374471,Stable Adaptive,Stable Adaptive
2,Society_C,9,17.5625,7.5,0.0,0.540877,2.8877550559037375,Stable Adaptive,Stable Adaptive
2,Society_C,10,17.625,6.5,-0.25,0.543833,2.7212633555850676,Strained,Strained
2,Society_C,11,17.625,6.5,-0.25,0.543833,2.7212633555850676,Strained,Strained
2,Society_C,12,17.625,6.5,-0.25,0.543833,2.7212633555850676,Strained,Strained
2,Society_C,13,17.625,6.5,-0.25,0.543833,2.7212633555850676,Strained,Strained
2,Society_C,14,10.8125,5.5,-0.5,0.256686,1.677836682623564,Strained,Strained
2,Society_C,15,13.5,5.5,-0.5,0.336833,1.9651083376890486,Strained,Strained
2,Society_C,16,13.5,5.5,-0.5,0.336833,1.9651083376890486,Strained,Strained
2,Society_C,17,13.375,4.5,-0.75,0.332711,1.8342899817534062,Phantom Type II,Phantom Type II
2,Society_C,18,14.75,5.5,-0.5,0.405039,2.175811209072997,Strained,Strained
2,Society_C,19,11.9375,5.5,-0.5,0.323171,1.9209262457290666,Strained,Strained
2,Society_C,20,11.8125,5.5,-0.5,0.317888,1.9023100944688482,Strained,Strained
2,Society_C,21,9.9375,4.5,-0.75,0.271306,1.635532335578299,Phantom Type II,Phantom Type II
2,Society_C,22,7.5,5.0,-1.08,0.192481,1.3688765469694661,Phantom Type II,Phantom Type II
2,Society_C,23,10.8125,6.5,-0.25,0.285514,1.9053898274935048,Strained,Strained
2,Society_C,24,13.8125,7.5,0.0,0.389714,2.4089776332336332,Stable Adaptive,Stable Adaptive
2,Society_C,25,15.125,7.5,0.0,0.433691,2.551752507926154,Stable Adaptive,Stable Adaptive
2,Society_C,26,15.125,7.5,0.0,0.433691,2.551752507926154,Stable Adaptive,Stable Adaptive
2,Society_C,27,15.125,7.5,0.0,0.433691,2.551752507926154,Stable Adaptive,Stable Adaptive
2,Society_C,28,15.125,7.5,0.0,0.433691,2.551752507926154,Stable Adaptive,Stable Adaptive
2,Society_C,29,15.125,7.5,0.0,0.433691,2.551752507926154,Stable Adaptive,Stable Adaptive
2,Society_C,30,9.5625,3.5,-1.0,0.246206,1.5518735767275147,Phantom Type II,Phantom Type II
2,Society_C,31,6.75,2.0,-1.08,0.192759,1.2234464900916744,Phantom Type II,Phantom Type II
2,Society_C,32,6.75,2.0,-1.08,0.192759,1.2234464900916744,Phantom Type II,Phantom Type II
2,Society_C,33,11.4375,5.5,-0.5,0.305664,1.8634101046255718,Strained,Strained
2,Society_C,34,17.3125,6.5,-0.25,0.518221,2.651604501166533,Strained,Strained
2,Society_C,35,17.3125,6.5,-0.25,0.518221,2.651604501166533,Strained,Strained
2,Society_C,36,17.3125,6.5,-0.25,0.518221,2.651604501166533,Strained,Strained
2,Society_C,37,17.3125,6.5,-0.25,0.518221,2.651604501166533,Strained,Strained
2,Society_C,38,17.3125,6.5,-0.25,0.518221,2.651604501166533,Strained,Strained
2,Society_C,39,14.1875,5.5,-0.5,0.361766,2.0402066490571076,Strained,Strained
2,Society_C,40,14.6875,5.5,-0.5,0.370998,2.0728658004739087,Strained,Strained
2,Society_C,41,15.625,5.5,-0.5,0.418912,2.2140490734429323,Strained,Strained
2,Society_C,42,16.0,6.5,-0.25,0.438532,2.418094826542238,Strained,Strained
