Society,Year,Formalism,From_Node,To_Node,B_ij
Chile,1896,JUNO-1.0,Shield,Archive,0.3443
Chile,1896,JUNO-1.0,Shield,Flow,0.4011
Chile,1896,JUNO-1.0,Lore,Helm,0.3504
Chile,1896,JUNO-1.0,Lore,Shield,0.3772
Chile,1896,JUNO-1.0,Lore,Stewards,0.4024
Chile,1896,JUNO-1.0,Lore,Craft,0.3614
Chile,1896,JUNO-1.0,Lore,Hands,0.2713
Chile,1896,JUNO-1.0,Lore,Archive,0.3614
Chile,1896,JUNO-1.0,Lore,Flow,0.421
Chile,1896,JUNO-1.0,Stewards,Helm,0.3562
Chile,1896,JUNO-1.0,Stewards,Shield,0.3834
Chile,1896,JUNO-1.0,Stewards,Lore,0.4024
Chile,1896,JUNO-1.0,Stewards,Craft,0.3673
Chile,1896,JUNO-1.0,Stewards,Hands,0.2758
Chile,1896,JUNO-1.0,Stewards,Archive,0.3673
Chile,1896,JUNO-1.0,Stewards,Flow,0.4279
Chile,1896,JUNO-1.0,Craft,Helm,0.3199
Chile,1896,JUNO-1.0,Craft,Shield,0.3443
Chile,1896,JUNO-1.0,Craft,Lore,0.3614
Chile,1896,JUNO-1.0,Craft,Stewards,0.3673
Chile,1896,JUNO-1.0,Craft,Hands,0.2477
Chile,1896,JUNO-1.0,Craft,Archive,0.3299
Chile,1896,JUNO-1.0,Craft,Flow,0.3843
Chile,1896,JUNO-1.0,Hands,Helm,0.2402
Chile,1896,JUNO-1.0,Hands,Shield,0.2585
Chile,1896,JUNO-1.0,Hands,Lore,0.2713
Chile,1896,JUNO-1.0,Hands,Stewards,0.2758
Chile,1896,JUNO-1.0,Hands,Craft,0.2477
Chile,1896,JUNO-1.0,Hands,Archive,0.2477
Chile,1896,JUNO-1.0,Hands,Flow,0.2886
Chile,1896,JUNO-1.0,Archive,Helm,0.3199
Chile,1896,JUNO-1.0,Archive,Shield,0.3443
Chile,1896,JUNO-1.0,Archive,Lore,0.3614
Chile,1896,JUNO-1.0,Archive,Stewards,0.3673
Chile,1896,JUNO-1.0,Archive,Craft,0.3299
Chile,1896,JUNO-1.0,Archive,Hands,0.2477
Chile,1896,JUNO-1.0,Archive,Flow,0.3843
Chile,1896,JUNO-1.0,Flow,Helm,0.3726
Chile,1896,JUNO-1.0,Flow,Shield,0.4011
Chile,1896,JUNO-1.0,Flow,Lore,0.421
Chile,1896,JUNO-1.0,Flow,Stewards,0.4279
Chile,1896,JUNO-1.0,Flow,Craft,0.3843
Chile,1896,JUNO-1.0,Flow,Hands,0.2886
Chile,1896,JUNO-1.0,Flow,Archive,0.3843
Chile,1897,JUNO-1.0,Helm,Shield,0.3375
Chile,1897,JUNO-1.0,Helm,Lore,0.3519
Chile,1897,JUNO-1.0,Helm,Stewards,0.3578
Chile,1897,JUNO-1.0,Helm,Craft,0.3195
Chile,1897,JUNO-1.0,Helm,Hands,0.2402
Chile,1897,JUNO-1.0,Helm,Archive,0.324
Chile,1897,JUNO-1.0,Helm,Flow,0.3704
Chile,1897,JUNO-1.0,Shield,Helm,0.3375
Chile,1897,JUNO-1.0,Shield,Lore,0.3747
Chile,1897,JUNO-1.0,Shield,Stewards,0.3809
Chile,1897,JUNO-1.0,Shield,Craft,0.3401
Chile,1897,JUNO-1.0,Shield,Hands,0.2557
Chile,1897,JUNO-1.0,Shield,Archive,0.3449
Chile,1897,JUNO-1.0,Shield,Flow,0.3944
Chile,1897,JUNO-1.0,Lore,Helm,0.3519
Chile,1897,JUNO-1.0,Lore,Shield,0.3747
Chile,1897,JUNO-1.0,Lore,Stewards,0.3972
Chile,1897,JUNO-1.0,Lore,Craft,0.3547
Chile,1897,JUNO-1.0,Lore,Hands,0.2667
Chile,1897,JUNO-1.0,Lore,Archive,0.3596
Chile,1897,JUNO-1.0,Lore,Flow,0.4112
Chile,1897,JUNO-1.0,Stewards,Helm,0.3578
Chile,1897,JUNO-1.0,Stewards,Shield,0.3809
Chile,1897,JUNO-1.0,Stewards,Lore,0.3972
Chile,1897,JUNO-1.0,Stewards,Craft,0.3606
Chile,1897,JUNO-1.0,Stewards,Hands,0.2711
Chile,1897,JUNO-1.0,Stewards,Archive,0.3656
Chile,1897,JUNO-1.0,Stewards,Flow,0.418
Chile,1897,JUNO-1.0,Craft,Helm,0.3195
Chile,1897,JUNO-1.0,Craft,Shield,0.3401
Chile,1897,JUNO-1.0,Craft,Lore,0.3547
Chile,1897,JUNO-1.0,Craft,Stewards,0.3606
Chile,1897,JUNO-1.0,Craft,Hands,0.2421
Chile,1897,JUNO-1.0,Craft,Archive,0.3265
Chile,1897,JUNO-1.0,Craft,Flow,0.3733
Chile,1897,JUNO-1.0,Hands,Helm,0.2402
Chile,1897,JUNO-1.0,Hands,Shield,0.2557
Chile,1897,JUNO-1.0,Hands,Lore,0.2667
Chile,1897,JUNO-1.0,Hands,Stewards,0.2711
Chile,1897,JUNO-1.0,Hands,Craft,0.2421
Chile,1897,JUNO-1.0,Hands,Archive,0.2454
Chile,1897,JUNO-1.0,Hands,Flow,0.2807
Chile,1897,JUNO-1.0,Archive,Helm,0.324
Chile,1897,JUNO-1.0,Archive,Shield,0.3449
Chile,1897,JUNO-1.0,Archive,Lore,0.3596
Chile,1897,JUNO-1.0,Archive,Stewards,0.3656
Chile,1897,JUNO-1.0,Archive,Craft,0.3265
Chile,1897,JUNO-1.0,Archive,Hands,0.2454
Chile,1897,JUNO-1.0,Archive,Flow,0.3785
Chile,1897,JUNO-1.0,Flow,Helm,0.3704
Chile,1897,JUNO-1.0,Flow,Shield,0.3944
Chile,1897,JUNO-1.0,Flow,Lore,0.4112
Chile,1897,JUNO-1.0,Flow,Stewards,0.418
Chile,1897,JUNO-1.0,Flow,Craft,0.3733
Chile,1897,JUNO-1.0,Flow,Hands,0.2807
Chile,1897,JUNO-1.0,Flow,Archive,0.3785
Chile,1898,JUNO-1.0,Helm,Shield,0.3293
Chile,1898,JUNO-1.0,Helm,Lore,0.3351
Chile,1898,JUNO-1.0,Helm,Stewards,0.3464
Chile,1898,JUNO-1.0,Helm,Craft,0.3111
Chile,1898,JUNO-1.0,Helm,Hands,0.2298
Chile,1898,JUNO-1.0,Helm,Archive,0.3136
Chile,1898,JUNO-1.0,Helm,Flow,0.3574
Chile,1898,JUNO-1.0,Shield,Helm,0.3293
Chile,1898,JUNO-1.0,Shield,Lore,0.376
Chile,1898,JUNO-1.0,Shield,Stewards,0.3888
Chile,1898,JUNO-1.0,Shield,Craft,0.3491
Chile,1898,JUNO-1.0,Shield,Hands,0.2579
Chile,1898,JUNO-1.0,Shield,Archive,0.3519
Chile,1898,JUNO-1.0,Shield,Flow,0.4011
Chile,1898,JUNO-1.0,Lore,Helm,0.3351
Chile,1898,JUNO-1.0,Lore,Shield,0.376
Chile,1898,JUNO-1.0,Lore,Stewards,0.3956
Chile,1898,JUNO-1.0,Lore,Craft,0.3553
Chile,1898,JUNO-1.0,Lore,Hands,0.2624
Chile,1898,JUNO-1.0,Lore,Archive,0.3581
Chile,1898,JUNO-1.0,Lore,Flow,0.4082
Chile,1898,JUNO-1.0,Stewards,Helm,0.3464
Chile,1898,JUNO-1.0,Stewards,Shield,0.3888
Chile,1898,JUNO-1.0,Stewards,Lore,0.3956
Chile,1898,JUNO-1.0,Stewards,Craft,0.3673
Chile,1898,JUNO-1.0,Stewards,Hands,0.2713
Chile,1898,JUNO-1.0,Stewards,Archive,0.3703
Chile,1898,JUNO-1.0,Stewards,Flow,0.422
Chile,1898,JUNO-1.0,Craft,Helm,0.3111
Chile,1898,JUNO-1.0,Craft,Shield,0.3491
Chile,1898,JUNO-1.0,Craft,Lore,0.3553
Chile,1898,JUNO-1.0,Craft,Stewards,0.3673
Chile,1898,JUNO-1.0,Craft,Hands,0.2437
Chile,1898,JUNO-1.0,Craft,Archive,0.3325
Chile,1898,JUNO-1.0,Craft,Flow,0.379
Chile,1898,JUNO-1.0,Hands,Helm,0.2298
Chile,1898,JUNO-1.0,Hands,Shield,0.2579
Chile,1898,JUNO-1.0,Hands,Lore,0.2624
Chile,1898,JUNO-1.0,Hands,Stewards,0.2713
Chile,1898,JUNO-1.0,Hands,Craft,0.2437
Chile,1898,JUNO-1.0,Hands,Archive,0.2456
Chile,1898,JUNO-1.0,Hands,Flow,0.28
Chile,1898,JUNO-1.0,Archive,Helm,0.3136
Chile,1898,JUNO-1.0,Archive,Shield,0.3519
Chile,1898,JUNO-1.0,Archive,Lore,0.3581
Chile,1898,JUNO-1.0,Archive,Stewards,0.3703
Chile,1898,JUNO-1.0,Archive,Craft,0.3325
Chile,1898,JUNO-1.0,Archive,Hands,0.2456
Chile,1898,JUNO-1.0,Archive,Flow,0.382
Chile,1898,JUNO-1.0,Flow,Helm,0.3574
Chile,1898,JUNO-1.0,Flow,Shield,0.4011
Chile,1898,JUNO-1.0,Flow,Lore,0.4082
Chile,1898,JUNO-1.0,Flow,Stewards,0.422
Chile,1898,JUNO-1.0,Flow,Craft,0.379
Chile,1898,JUNO-1.0,Flow,Hands,0.28
Chile,1898,JUNO-1.0,Flow,Archive,0.382
Chile,1899,JUNO-1.0,Helm,Shield,0.342
Chile,1899,JUNO-1.0,Helm,Lore,0.3566
Chile,1899,JUNO-1.0,Helm,Stewards,0.3554
Chile,1899,JUNO-1.0,Helm,Craft,0.3255
Chile,1899,JUNO-1.0,Helm,Hands,0.2431
Chile,1899,JUNO-1.0,Helm,Archive,0.3353
Chile,1899,JUNO-1.0,Helm,Flow,0.3792
Chile,1899,JUNO-1.0,Shield,Helm,0.342
Chile,1899,JUNO-1.0,Shield,Lore,0.3797
Chile,1899,JUNO-1.0,Shield,Stewards,0.3784
Chile,1899,JUNO-1.0,Shield,Craft,0.3466
Chile,1899,JUNO-1.0,Shield,Hands,0.2589
Chile,1899,JUNO-1.0,Shield,Archive,0.357
Chile,1899,JUNO-1.0,Shield,Flow,0.4038
Chile,1899,JUNO-1.0,Lore,Helm,0.3566
Chile,1899,JUNO-1.0,Lore,Shield,0.3797
Chile,1899,JUNO-1.0,Lore,Stewards,0.3945
Chile,1899,JUNO-1.0,Lore,Craft,0.3614
Chile,1899,JUNO-1.0,Lore,Hands,0.2699
Chile,1899,JUNO-1.0,Lore,Archive,0.3722
Chile,1899,JUNO-1.0,Lore,Flow,0.421
Chile,1899,JUNO-1.0,Stewards,Helm,0.3554
Chile,1899,JUNO-1.0,Stewards,Shield,0.3784
Chile,1899,JUNO-1.0,Stewards,Lore,0.3945
Chile,1899,JUNO-1.0,Stewards,Craft,0.3602
Chile,1899,JUNO-1.0,Stewards,Hands,0.269
Chile,1899,JUNO-1.0,Stewards,Archive,0.371
Chile,1899,JUNO-1.0,Stewards,Flow,0.4196
Chile,1899,JUNO-1.0,Craft,Helm,0.3255
Chile,1899,JUNO-1.0,Craft,Shield,0.3466
Chile,1899,JUNO-1.0,Craft,Lore,0.3614
Chile,1899,JUNO-1.0,Craft,Stewards,0.3602
Chile,1899,JUNO-1.0,Craft,Hands,0.2464
Chile,1899,JUNO-1.0,Craft,Archive,0.3398
Chile,1899,JUNO-1.0,Craft,Flow,0.3843
Chile,1899,JUNO-1.0,Hands,Helm,0.2431
Chile,1899,JUNO-1.0,Hands,Shield,0.2589
Chile,1899,JUNO-1.0,Hands,Lore,0.2699
Chile,1899,JUNO-1.0,Hands,Stewards,0.269
Chile,1899,JUNO-1.0,Hands,Craft,0.2464
Chile,1899,JUNO-1.0,Hands,Archive,0.2538
Chile,1899,JUNO-1.0,Hands,Flow,0.287
Chile,1899,JUNO-1.0,Archive,Helm,0.3353
Chile,1899,JUNO-1.0,Archive,Shield,0.357
Chile,1899,JUNO-1.0,Archive,Lore,0.3722
Chile,1899,JUNO-1.0,Archive,Stewards,0.371
Chile,1899,JUNO-1.0,Archive,Craft,0.3398
Chile,1899,JUNO-1.0,Archive,Hands,0.2538
Chile,1899,JUNO-1.0,Archive,Flow,0.3958
Chile,1899,JUNO-1.0,Flow,Helm,0.3792
Chile,1899,JUNO-1.0,Flow,Shield,0.4038
Chile,1899,JUNO-1.0,Flow,Lore,0.421
Chile,1899,JUNO-1.0,Flow,Stewards,0.4196
Chile,1899,JUNO-1.0,Flow,Craft,0.3843
Chile,1899,JUNO-1.0,Flow,Hands,0.287
Chile,1899,JUNO-1.0,Flow,Archive,0.3958
Chile,1900,JUNO-1.0,Helm,Shield,0.3261
Chile,1900,JUNO-1.0,Helm,Lore,0.3543
Chile,1900,JUNO-1.0,Helm,Stewards,0.3601
Chile,1900,JUNO-1.0,Helm,Craft,0.2935
Chile,1900,JUNO-1.0,Helm,Hands,0.2136
Chile,1900,JUNO-1.0,Helm,Archive,0.3483
Chile,1900,JUNO-1.0,Helm,Flow,0.3716
Chile,1900,JUNO-1.0,Shield,Helm,0.3261
Chile,1900,JUNO-1.0,Shield,Lore,0.3644
Chile,1900,JUNO-1.0,Shield,Stewards,0.3704
Chile,1900,JUNO-1.0,Shield,Craft,0.3019
Chile,1900,JUNO-1.0,Shield,Hands,0.2197
Chile,1900,JUNO-1.0,Shield,Archive,0.3583
Chile,1900,JUNO-1.0,Shield,Flow,0.3822
Chile,1900,JUNO-1.0,Lore,Helm,0.3543
Chile,1900,JUNO-1.0,Lore,Shield,0.3644
Chile,1900,JUNO-1.0,Lore,Stewards,0.4024
Chile,1900,JUNO-1.0,Lore,Craft,0.3279
Chile,1900,JUNO-1.0,Lore,Hands,0.2387
Chile,1900,JUNO-1.0,Lore,Archive,0.3892
Chile,1900,JUNO-1.0,Lore,Flow,0.4152
Chile,1900,JUNO-1.0,Stewards,Helm,0.3601
Chile,1900,JUNO-1.0,Stewards,Shield,0.3704
Chile,1900,JUNO-1.0,Stewards,Lore,0.4024
Chile,1900,JUNO-1.0,Stewards,Craft,0.3334
Chile,1900,JUNO-1.0,Stewards,Hands,0.2427
Chile,1900,JUNO-1.0,Stewards,Archive,0.3956
Chile,1900,JUNO-1.0,Stewards,Flow,0.422
Chile,1900,JUNO-1.0,Craft,Helm,0.2935
Chile,1900,JUNO-1.0,Craft,Shield,0.3019
Chile,1900,JUNO-1.0,Craft,Lore,0.3279
Chile,1900,JUNO-1.0,Craft,Stewards,0.3334
Chile,1900,JUNO-1.0,Craft,Hands,0.1978
Chile,1900,JUNO-1.0,Craft,Archive,0.3224
Chile,1900,JUNO-1.0,Craft,Flow,0.3439
Chile,1900,JUNO-1.0,Hands,Helm,0.2136
Chile,1900,JUNO-1.0,Hands,Shield,0.2197
Chile,1900,JUNO-1.0,Hands,Lore,0.2387
Chile,1900,JUNO-1.0,Hands,Stewards,0.2427
Chile,1900,JUNO-1.0,Hands,Craft,0.1978
Chile,1900,JUNO-1.0,Hands,Archive,0.2347
Chile,1900,JUNO-1.0,Hands,Flow,0.2504
Chile,1900,JUNO-1.0,Archive,Helm,0.3483
Chile,1900,JUNO-1.0,Archive,Shield,0.3583
Chile,1900,JUNO-1.0,Archive,Lore,0.3892
Chile,1900,JUNO-1.0,Archive,Stewards,0.3956
Chile,1900,JUNO-1.0,Archive,Craft,0.3224
Chile,1900,JUNO-1.0,Archive,Hands,0.2347
Chile,1900,JUNO-1.0,Archive,Flow,0.4082
Chile,1900,JUNO-1.0,Flow,Helm,0.3716
Chile,1900,JUNO-1.0,Flow,Shield,0.3822
Chile,1900,JUNO-1.0,Flow,Lore,0.4152
Chile,1900,JUNO-1.0,Flow,Stewards,0.422
Chile,1900,JUNO-1.0,Flow,Craft,0.3439
Chile,1900,JUNO-1.0,Flow,Hands,0.2504
Chile,1900,JUNO-1.0,Flow,Archive,0.4082
Chile,1901,JUNO-1.0,Helm,Shield,0.3329
Chile,1901,JUNO-1.0,Helm,Lore,0.353
Chile,1901,JUNO-1.0,Helm,Stewards,0.3626
Chile,1901,JUNO-1.0,Helm,Craft,0.2987
Chile,1901,JUNO-1.0,Helm,Hands,0.2214
Chile,1901,JUNO-1.0,Helm,Archive,0.3482
Chile,1901,JUNO-1.0,Helm,Flow,0.3754
Chile,1901,JUNO-1.0,Shield,Helm,0.3329
Chile,1901,JUNO-1.0,Shield,Lore,0.3631
Chile,1901,JUNO-1.0,Shield,Stewards,0.373
Chile,1901,JUNO-1.0,Shield,Craft,0.3072
Chile,1901,JUNO-1.0,Shield,Hands,0.2277
Chile,1901,JUNO-1.0,Shield,Archive,0.3582
Chile,1901,JUNO-1.0,Shield,Flow,0.3861
Chile,1901,JUNO-1.0,Lore,Helm,0.353
Chile,1901,JUNO-1.0,Lore,Shield,0.3631
Chile,1901,JUNO-1.0,Lore,Stewards,0.3956
Chile,1901,JUNO-1.0,Lore,Craft,0.3258
Chile,1901,JUNO-1.0,Lore,Hands,0.2415
Chile,1901,JUNO-1.0,Lore,Archive,0.3798
Chile,1901,JUNO-1.0,Lore,Flow,0.4095
Chile,1901,JUNO-1.0,Stewards,Helm,0.3626
Chile,1901,JUNO-1.0,Stewards,Shield,0.373
Chile,1901,JUNO-1.0,Stewards,Lore,0.3956
Chile,1901,JUNO-1.0,Stewards,Craft,0.3347
Chile,1901,JUNO-1.0,Stewards,Hands,0.2481
Chile,1901,JUNO-1.0,Stewards,Archive,0.3903
Chile,1901,JUNO-1.0,Stewards,Flow,0.4207
Chile,1901,JUNO-1.0,Craft,Helm,0.2987
Chile,1901,JUNO-1.0,Craft,Shield,0.3072
Chile,1901,JUNO-1.0,Craft,Lore,0.3258
Chile,1901,JUNO-1.0,Craft,Stewards,0.3347
Chile,1901,JUNO-1.0,Craft,Hands,0.2044
Chile,1901,JUNO-1.0,Craft,Archive,0.3214
Chile,1901,JUNO-1.0,Craft,Flow,0.3465
Chile,1901,JUNO-1.0,Hands,Helm,0.2214
Chile,1901,JUNO-1.0,Hands,Shield,0.2277
Chile,1901,JUNO-1.0,Hands,Lore,0.2415
Chile,1901,JUNO-1.0,Hands,Stewards,0.2481
Chile,1901,JUNO-1.0,Hands,Craft,0.2044
Chile,1901,JUNO-1.0,Hands,Archive,0.2383
Chile,1901,JUNO-1.0,Hands,Flow,0.2568
Chile,1901,JUNO-1.0,Archive,Helm,0.3482
Chile,1901,JUNO-1.0,Archive,Shield,0.3582
Chile,1901,JUNO-1.0,Archive,Lore,0.3798
Chile,1901,JUNO-1.0,Archive,Stewards,0.3903
Chile,1901,JUNO-1.0,Archive,Craft,0.3214
Chile,1901,JUNO-1.0,Archive,Hands,0.2383
Chile,1901,JUNO-1.0,Archive,Flow,0.404
Chile,1901,JUNO-1.0,Flow,Helm,0.3754
Chile,1901,JUNO-1.0,Flow,Shield,0.3861
Chile,1901,JUNO-1.0,Flow,Lore,0.4095
Chile,1901,JUNO-1.0,Flow,Stewards,0.4207
Chile,1901,JUNO-1.0,Flow,Craft,0.3465
Chile,1901,JUNO-1.0,Flow,Hands,0.2568
Chile,1901,JUNO-1.0,Flow,Archive,0.404
Chile,1902,JUNO-1.0,Helm,Shield,0.3469
Chile,1902,JUNO-1.0,Helm,Lore,0.3504
Chile,1902,JUNO-1.0,Helm,Stewards,0.36
Chile,1902,JUNO-1.0,Helm,Craft,0.2977
Chile,1902,JUNO-1.0,Helm,Hands,0.215
Chile,1902,JUNO-1.0,Helm,Archive,0.3409
Chile,1902,JUNO-1.0,Helm,Flow,0.3675
Chile,1902,JUNO-1.0,Shield,Helm,0.3469
Chile,1902,JUNO-1.0,Shield,Lore,0.3919
Chile,1902,JUNO-1.0,Shield,Stewards,0.4026
Chile,1902,JUNO-1.0,Shield,Craft,0.333
Chile,1902,JUNO-1.0,Shield,Hands,0.2405
Chile,1902,JUNO-1.0,Shield,Archive,0.3813
Chile,1902,JUNO-1.0,Shield,Flow,0.411
Chile,1902,JUNO-1.0,Lore,Helm,0.3504
Chile,1902,JUNO-1.0,Lore,Shield,0.3919
Chile,1902,JUNO-1.0,Lore,Stewards,0.4067
Chile,1902,JUNO-1.0,Lore,Craft,0.3364
Chile,1902,JUNO-1.0,Lore,Hands,0.2429
Chile,1902,JUNO-1.0,Lore,Archive,0.3852
Chile,1902,JUNO-1.0,Lore,Flow,0.4152
Chile,1902,JUNO-1.0,Stewards,Helm,0.36
Chile,1902,JUNO-1.0,Stewards,Shield,0.4026
Chile,1902,JUNO-1.0,Stewards,Lore,0.4067
Chile,1902,JUNO-1.0,Stewards,Craft,0.3456
Chile,1902,JUNO-1.0,Stewards,Hands,0.2495
Chile,1902,JUNO-1.0,Stewards,Archive,0.3957
Chile,1902,JUNO-1.0,Stewards,Flow,0.4265
Chile,1902,JUNO-1.0,Craft,Helm,0.2977
Chile,1902,JUNO-1.0,Craft,Shield,0.333
Chile,1902,JUNO-1.0,Craft,Lore,0.3364
Chile,1902,JUNO-1.0,Craft,Stewards,0.3456
Chile,1902,JUNO-1.0,Craft,Hands,0.2064
Chile,1902,JUNO-1.0,Craft,Archive,0.3273
Chile,1902,JUNO-1.0,Craft,Flow,0.3528
Chile,1902,JUNO-1.0,Hands,Helm,0.215
Chile,1902,JUNO-1.0,Hands,Shield,0.2405
Chile,1902,JUNO-1.0,Hands,Lore,0.2429
Chile,1902,JUNO-1.0,Hands,Stewards,0.2495
Chile,1902,JUNO-1.0,Hands,Craft,0.2064
Chile,1902,JUNO-1.0,Hands,Archive,0.2363
Chile,1902,JUNO-1.0,Hands,Flow,0.2547
Chile,1902,JUNO-1.0,Archive,Helm,0.3409
Chile,1902,JUNO-1.0,Archive,Shield,0.3813
Chile,1902,JUNO-1.0,Archive,Lore,0.3852
Chile,1902,JUNO-1.0,Archive,Stewards,0.3957
Chile,1902,JUNO-1.0,Archive,Craft,0.3273
Chile,1902,JUNO-1.0,Archive,Hands,0.2363
Chile,1902,JUNO-1.0,Archive,Flow,0.404
Chile,1902,JUNO-1.0,Flow,Helm,0.3675
Chile,1902,JUNO-1.0,Flow,Shield,0.411
Chile,1902,JUNO-1.0,Flow,Lore,0.4152
Chile,1902,JUNO-1.0,Flow,Stewards,0.4265
Chile,1902,JUNO-1.0,Flow,Craft,0.3528
Chile,1902,JUNO-1.0,Flow,Hands,0.2547
Chile,1902,JUNO-1.0,Flow,Archive,0.404
Chile,1903,JUNO-1.0,Helm,Shield,0.3202
Chile,1903,JUNO-1.0,Helm,Lore,0.3504
Chile,1903,JUNO-1.0,Helm,Stewards,0.3562
Chile,1903,JUNO-1.0,Helm,Craft,0.2996
Chile,1903,JUNO-1.0,Helm,Hands,0.2162
Chile,1903,JUNO-1.0,Helm,Archive,0.3362
Chile,1903,JUNO-1.0,Helm,Flow,0.3653
Chile,1903,JUNO-1.0,Shield,Helm,0.3202
Chile,1903,JUNO-1.0,Shield,Lore,0.3618
Chile,1903,JUNO-1.0,Shield,Stewards,0.3678
Chile,1903,JUNO-1.0,Shield,Craft,0.3094
Chile,1903,JUNO-1.0,Shield,Hands,0.2232
Chile,1903,JUNO-1.0,Shield,Archive,0.3472
Chile,1903,JUNO-1.0,Shield,Flow,0.3772
Chile,1903,JUNO-1.0,Lore,Helm,0.3504
Chile,1903,JUNO-1.0,Lore,Shield,0.3618
Chile,1903,JUNO-1.0,Lore,Stewards,0.4024
Chile,1903,JUNO-1.0,Lore,Craft,0.3385
Chile,1903,JUNO-1.0,Lore,Hands,0.2443
Chile,1903,JUNO-1.0,Lore,Archive,0.3798
Chile,1903,JUNO-1.0,Lore,Flow,0.4126
Chile,1903,JUNO-1.0,Stewards,Helm,0.3562
Chile,1903,JUNO-1.0,Stewards,Shield,0.3678
Chile,1903,JUNO-1.0,Stewards,Lore,0.4024
Chile,1903,JUNO-1.0,Stewards,Craft,0.3441
Chile,1903,JUNO-1.0,Stewards,Hands,0.2483
Chile,1903,JUNO-1.0,Stewards,Archive,0.3861
Chile,1903,JUNO-1.0,Stewards,Flow,0.4195
Chile,1903,JUNO-1.0,Craft,Helm,0.2996
Chile,1903,JUNO-1.0,Craft,Shield,0.3094
Chile,1903,JUNO-1.0,Craft,Lore,0.3385
Chile,1903,JUNO-1.0,Craft,Stewards,0.3441
Chile,1903,JUNO-1.0,Craft,Hands,0.2089
Chile,1903,JUNO-1.0,Craft,Archive,0.3248
Chile,1903,JUNO-1.0,Craft,Flow,0.3529
Chile,1903,JUNO-1.0,Hands,Helm,0.2162
Chile,1903,JUNO-1.0,Hands,Shield,0.2232
Chile,1903,JUNO-1.0,Hands,Lore,0.2443
Chile,1903,JUNO-1.0,Hands,Stewards,0.2483
Chile,1903,JUNO-1.0,Hands,Craft,0.2089
Chile,1903,JUNO-1.0,Hands,Archive,0.2344
Chile,1903,JUNO-1.0,Hands,Flow,0.2546
Chile,1903,JUNO-1.0,Archive,Helm,0.3362
Chile,1903,JUNO-1.0,Archive,Shield,0.3472
Chile,1903,JUNO-1.0,Archive,Lore,0.3798
Chile,1903,JUNO-1.0,Archive,Stewards,0.3861
Chile,1903,JUNO-1.0,Archive,Craft,0.3248
Chile,1903,JUNO-1.0,Archive,Hands,0.2344
Chile,1903,JUNO-1.0,Archive,Flow,0.396
Chile,1903,JUNO-1.0,Flow,Helm,0.3653
Chile,1903,JUNO-1.0,Flow,Shield,0.3772
Chile,1903,JUNO-1.0,Flow,Lore,0.4126
Chile,1903,JUNO-1.0,Flow,Stewards,0.4195
Chile,1903,JUNO-1.0,Flow,Craft,0.3529
Chile,1903,JUNO-1.0,Flow,Hands,0.2546
Chile,1903,JUNO-1.0,Flow,Archive,0.396
Chile,1904,JUNO-1.0,Helm,Shield,0.3457
Chile,1904,JUNO-1.0,Helm,Lore,0.3527
Chile,1904,JUNO-1.0,Helm,Stewards,0.3539
Chile,1904,JUNO-1.0,Helm,Craft,0.302
Chile,1904,JUNO-1.0,Helm,Hands,0.226
Chile,1904,JUNO-1.0,Helm,Archive,0.3457
Chile,1904,JUNO-1.0,Helm,Flow,0.3675
Chile,1904,JUNO-1.0,Shield,Helm,0.3457
Chile,1904,JUNO-1.0,Shield,Lore,0.3931
Chile,1904,JUNO-1.0,Shield,Stewards,0.3944
Chile,1904,JUNO-1.0,Shield,Craft,0.3366
Chile,1904,JUNO-1.0,Shield,Hands,0.2519
Chile,1904,JUNO-1.0,Shield,Archive,0.3853
Chile,1904,JUNO-1.0,Shield,Flow,0.4096
Chile,1904,JUNO-1.0,Lore,Helm,0.3527
Chile,1904,JUNO-1.0,Lore,Shield,0.3931
Chile,1904,JUNO-1.0,Lore,Stewards,0.4024
Chile,1904,JUNO-1.0,Lore,Craft,0.3435
Chile,1904,JUNO-1.0,Lore,Hands,0.257
Chile,1904,JUNO-1.0,Lore,Archive,0.3931
Chile,1904,JUNO-1.0,Lore,Flow,0.4179
Chile,1904,JUNO-1.0,Stewards,Helm,0.3539
Chile,1904,JUNO-1.0,Stewards,Shield,0.3944
Chile,1904,JUNO-1.0,Stewards,Lore,0.4024
Chile,1904,JUNO-1.0,Stewards,Craft,0.3446
Chile,1904,JUNO-1.0,Stewards,Hands,0.2579
Chile,1904,JUNO-1.0,Stewards,Archive,0.3944
Chile,1904,JUNO-1.0,Stewards,Flow,0.4193
Chile,1904,JUNO-1.0,Craft,Helm,0.302
Chile,1904,JUNO-1.0,Craft,Shield,0.3366
Chile,1904,JUNO-1.0,Craft,Lore,0.3435
Chile,1904,JUNO-1.0,Craft,Stewards,0.3446
Chile,1904,JUNO-1.0,Craft,Hands,0.2201
Chile,1904,JUNO-1.0,Craft,Archive,0.3366
Chile,1904,JUNO-1.0,Craft,Flow,0.3578
Chile,1904,JUNO-1.0,Hands,Helm,0.226
Chile,1904,JUNO-1.0,Hands,Shield,0.2519
Chile,1904,JUNO-1.0,Hands,Lore,0.257
Chile,1904,JUNO-1.0,Hands,Stewards,0.2579
Chile,1904,JUNO-1.0,Hands,Craft,0.2201
Chile,1904,JUNO-1.0,Hands,Archive,0.2519
Chile,1904,JUNO-1.0,Hands,Flow,0.2678
Chile,1904,JUNO-1.0,Archive,Helm,0.3457
