Society,Year,Formalism,System_Bond_Density,System_Bond_Density_0,Decay_Index,Lambda2_Connectivity,Phase,Regime_Label,ESCH_Activation
Poland,1953,JUNO-1.0,0.2542,0.183,-0.3888,1.9458,5,Stable Integration,-0.05
Poland,1954,JUNO-1.0,0.2542,0.183,-0.3888,1.9458,5,Stable Integration,-0.075
Poland,1955,JUNO-1.0,0.2547,0.183,-0.3916,1.9482,5,Stable Integration,0.0
Poland,1956,JUNO-1.0,0.2215,0.183,-0.2098,1.6507,4,Moderate Stress,-1.075
Poland,1957,JUNO-1.0,0.2558,0.183,-0.3977,1.9526,5,Stable Integration,0.0
Poland,1958,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.0
Poland,1959,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.0
Poland,1960,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.0
Poland,1961,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.0
Poland,1962,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.0
Poland,1963,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.0
Poland,1964,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.0
Poland,1965,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.0
Poland,1966,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.0
Poland,1967,JUNO-1.0,0.2499,0.183,-0.3651,1.9285,4,Moderate Stress,0.0
Poland,1968,JUNO-1.0,0.2357,0.183,-0.2874,1.8118,4,Moderate Stress,-0.425
Poland,1969,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.0
Poland,1970,JUNO-1.0,0.2354,0.183,-0.2861,1.7091,4,Moderate Stress,-0.5
Poland,1971,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.15
Poland,1972,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.15
Poland,1973,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.25
Poland,1974,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.25
Poland,1975,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.25
Poland,1976,JUNO-1.0,0.2369,0.183,-0.2941,1.7565,4,Moderate Stress,-0.475
Poland,1977,JUNO-1.0,0.2534,0.183,-0.3842,1.9423,5,Stable Integration,0.125
Poland,1978,JUNO-1.0,0.2548,0.183,-0.3921,1.9484,5,Stable Integration,0.25
Poland,1979,JUNO-1.0,0.2486,0.183,-0.358,1.8616,4,Moderate Stress,-0.125
Poland,1980,JUNO-1.0,0.2221,0.183,-0.2134,1.5629,4,Moderate Stress,-1.0
Poland,1981,JUNO-1.0,0.1851,0.183,-0.0111,1.3121,3,Fragmentation,-2.25
Poland,1982,JUNO-1.0,0.1965,0.183,-0.0733,1.3991,3,Fragmentation,-1.625
Poland,1983,JUNO-1.0,0.2138,0.183,-0.1678,1.5618,4,Moderate Stress,-1.0
Poland,1984,JUNO-1.0,0.2308,0.183,-0.2607,1.7234,4,Moderate Stress,-0.5
Poland,1985,JUNO-1.0,0.2306,0.183,-0.2598,1.6941,4,Moderate Stress,-0.5
Poland,1986,JUNO-1.0,0.229,0.183,-0.2511,1.688,4,Moderate Stress,-0.625
Poland,1987,JUNO-1.0,0.2057,0.183,-0.1236,1.4933,4,Moderate Stress,-1.4
Poland,1988,JUNO-1.0,0.2031,0.183,-0.1095,1.4218,4,Moderate Stress,-1.625
Poland,1989,JUNO-1.0,0.2155,0.183,-0.1771,1.5172,4,Moderate Stress,-1.625
Poland,1990,JUNO-1.0,0.1932,0.183,-0.0557,1.341,3,Fragmentation,-2.625
Poland,1991,JUNO-1.0,0.1921,0.183,-0.0494,1.3371,3,Fragmentation,-2.625
Poland,1992,JUNO-1.0,0.202,0.183,-0.1034,1.3939,4,Moderate Stress,-2.1
Poland,1993,JUNO-1.0,0.2309,0.183,-0.2615,1.5964,4,Moderate Stress,-0.9
Poland,1994,JUNO-1.0,0.2484,0.183,-0.3571,1.8468,4,Moderate Stress,-0.225
Poland,1995,JUNO-1.0,0.2746,0.183,-0.5003,1.9824,5,Stable Integration,0.4
Poland,1996,JUNO-1.0,0.2811,0.183,-0.5354,2.1209,5,Stable Integration,0.725
Poland,1997,JUNO-1.0,0.2825,0.183,-0.5434,2.1265,5,Stable Integration,0.75
Poland,1998,JUNO-1.0,0.2825,0.183,-0.5432,2.1262,5,Stable Integration,0.775
Poland,1999,JUNO-1.0,0.2825,0.183,-0.5432,2.1262,5,Stable Integration,0.775
Poland,2000,JUNO-1.0,0.2839,0.183,-0.5512,2.1318,5,Stable Integration,0.875
Poland,2001,JUNO-1.0,0.2839,0.183,-0.5512,2.1318,5,Stable Integration,0.875
Poland,2002,JUNO-1.0,0.2839,0.183,-0.5512,2.1318,5,Stable Integration,0.875
Poland,2003,JUNO-1.0,0.2881,0.183,-0.5738,2.1474,5,Stable Integration,1.075
Poland,2004,JUNO-1.0,0.3215,0.183,-0.7562,2.3281,6,High Coherence,1.95
Poland,2005,JUNO-1.0,0.3205,0.183,-0.7507,2.2971,6,High Coherence,1.9
Poland,2006,JUNO-1.0,0.3103,0.183,-0.6953,2.2416,6,High Coherence,1.775
Poland,2007,JUNO-1.0,0.3213,0.183,-0.7554,2.4305,6,High Coherence,2.125
Poland,2008,JUNO-1.0,0.3078,0.183,-0.6816,2.2464,6,High Coherence,1.85
Poland,2009,JUNO-1.0,0.3199,0.183,-0.7478,2.2944,6,High Coherence,2.125
Poland,2010,JUNO-1.0,0.3134,0.183,-0.7119,2.2669,6,High Coherence,1.975
Poland,2011,JUNO-1.0,0.3206,0.183,-0.7514,2.4278,6,High Coherence,2.15
Poland,2012,JUNO-1.0,0.3251,0.183,-0.7758,2.4445,6,High Coherence,2.15
Poland,2013,JUNO-1.0,0.3251,0.183,-0.7758,2.4445,6,High Coherence,2.15
Poland,2014,JUNO-1.0,0.3182,0.183,-0.7385,2.4187,6,High Coherence,2.0
Poland,2015,JUNO-1.0,0.3092,0.183,-0.6891,2.2484,6,High Coherence,1.875
Poland,2016,JUNO-1.0,0.2815,0.183,-0.5379,2.0741,5,Stable Integration,1.375
Poland,2017,JUNO-1.0,0.2815,0.183,-0.5379,2.0741,5,Stable Integration,1.375
Poland,2018,JUNO-1.0,0.2768,0.183,-0.5119,2.054,5,Stable Integration,1.25
Poland,2019,JUNO-1.0,0.2768,0.183,-0.5119,2.054,5,Stable Integration,1.25
Poland,2020,JUNO-1.0,0.2424,0.183,-0.3244,1.7951,4,Moderate Stress,0.125
Poland,2021,JUNO-1.0,0.2629,0.183,-0.4361,1.9995,5,Stable Integration,1.0
Poland,2022,JUNO-1.0,0.2528,0.183,-0.3808,1.8372,5,Stable Integration,0.65
Poland,2023,JUNO-1.0,0.2853,0.183,-0.5584,2.088,5,Stable Integration,1.5
Poland,2024,JUNO-1.0,0.299,0.183,-0.6335,2.1878,5,Stable Integration,1.625
Poland,2025,JUNO-1.0,0.299,0.183,-0.6335,2.1878,5,Stable Integration,1.625
Poland,2026,JUNO-1.0,0.299,0.183,-0.6335,2.1878,5,Stable Integration,1.625
Russia,1800,JUNO-1.0,0.2546,0.2546,0.0,1.5403,5,Stable Integration,0.775
Russia,1801,JUNO-1.0,0.2534,0.2546,0.0048,1.7044,5,Stable Integration,0.25
Russia,1802,JUNO-1.0,0.2511,0.2546,0.014,1.6113,5,Stable Integration,0.5
Russia,1803,JUNO-1.0,0.251,0.2546,0.0144,1.5678,5,Stable Integration,0.275
Russia,1804,JUNO-1.0,0.2501,0.2546,0.0178,1.6221,5,Stable Integration,0.6
Russia,1805,JUNO-1.0,0.2414,0.2546,0.052,1.66,4,Moderate Stress,0.05
Russia,1806,JUNO-1.0,0.2292,0.2546,0.0996,1.5595,4,Moderate Stress,-0.175
Russia,1807,JUNO-1.0,0.2405,0.2546,0.0553,1.504,4,Moderate Stress,0.275
Russia,1808,JUNO-1.0,0.2565,0.2546,-0.0074,1.6308,5,Stable Integration,0.35
Russia,1809,JUNO-1.0,0.2548,0.2546,-0.0005,1.6197,5,Stable Integration,0.6
Russia,1810,JUNO-1.0,0.2481,0.2546,0.0254,1.6064,4,Moderate Stress,0.375
Russia,1811,JUNO-1.0,0.2572,0.2546,-0.0103,1.6593,5,Stable Integration,0.5
Russia,1812,JUNO-1.0,0.1816,0.2546,0.2867,0.9812,3,Fragmentation,-2.375
Russia,1813,JUNO-1.0,0.2311,0.2546,0.0922,1.5222,4,Moderate Stress,-0.675
Russia,1814,JUNO-1.0,0.2649,0.2546,-0.0403,1.8306,5,Stable Integration,0.75
Russia,1815,JUNO-1.0,0.261,0.2546,-0.0251,1.6245,5,Stable Integration,0.7
Russia,1816,JUNO-1.0,0.2577,0.2546,-0.012,1.6624,5,Stable Integration,0.95
Russia,1817,JUNO-1.0,0.261,0.2546,-0.0252,1.6059,5,Stable Integration,0.875
Russia,1818,JUNO-1.0,0.2602,0.2546,-0.0221,1.6042,5,Stable Integration,0.75
Russia,1819,JUNO-1.0,0.2674,0.2546,-0.0501,1.6869,5,Stable Integration,0.85
Russia,1820,JUNO-1.0,0.2574,0.2546,-0.0109,1.6579,5,Stable Integration,0.8
Russia,1821,JUNO-1.0,0.2719,0.2546,-0.0679,1.7594,5,Stable Integration,0.75
Russia,1822,JUNO-1.0,0.2662,0.2546,-0.0456,1.6663,5,Stable Integration,0.775
Russia,1823,JUNO-1.0,0.2512,0.2546,0.0136,1.6252,5,Stable Integration,0.875
Russia,1824,JUNO-1.0,0.2655,0.2546,-0.0426,1.7844,5,Stable Integration,0.775
Russia,1825,JUNO-1.0,0.2124,0.2546,0.166,1.4805,4,Moderate Stress,-0.575
Russia,1826,JUNO-1.0,0.2916,0.2546,-0.1453,1.7776,5,Stable Integration,1.25
Russia,1827,JUNO-1.0,0.2896,0.2546,-0.1375,1.6857,5,Stable Integration,1.275
Russia,1828,JUNO-1.0,0.2867,0.2546,-0.1259,1.6789,5,Stable Integration,1.5
Russia,1829,JUNO-1.0,0.3024,0.2546,-0.1875,1.8093,6,High Coherence,1.575
Russia,1830,JUNO-1.0,0.2884,0.2546,-0.1326,1.7159,5,Stable Integration,1.325
Russia,1831,JUNO-1.0,0.2789,0.2546,-0.0955,1.6926,5,Stable Integration,1.3
Russia,1832,JUNO-1.0,0.2949,0.2546,-0.1582,1.8042,5,Stable Integration,1.3
Russia,1833,JUNO-1.0,0.2862,0.2546,-0.1241,1.6413,5,Stable Integration,1.575
Russia,1834,JUNO-1.0,0.2928,0.2546,-0.15,1.6869,5,Stable Integration,1.25
Russia,1835,JUNO-1.0,0.2911,0.2546,-0.1434,1.7915,5,Stable Integration,1.475
Russia,1836,JUNO-1.0,0.2856,0.2546,-0.1216,1.7852,5,Stable Integration,1.425
Russia,1837,JUNO-1.0,0.2827,0.2546,-0.1102,1.6719,5,Stable Integration,1.325
Russia,1838,JUNO-1.0,0.2822,0.2546,-0.1085,1.7438,5,Stable Integration,1.25
Russia,1839,JUNO-1.0,0.2853,0.2546,-0.1205,1.7125,5,Stable Integration,1.45
Russia,1840,JUNO-1.0,0.2811,0.2546,-0.1038,1.7774,5,Stable Integration,1.125
Russia,1841,JUNO-1.0,0.2841,0.2546,-0.1157,1.7635,5,Stable Integration,1.425
Russia,1842,JUNO-1.0,0.2833,0.2546,-0.1126,1.6743,5,Stable Integration,1.2
Russia,1843,JUNO-1.0,0.2833,0.2546,-0.1127,1.7599,5,Stable Integration,1.25
Russia,1844,JUNO-1.0,0.2825,0.2546,-0.1097,1.7057,5,Stable Integration,1.0
Russia,1845,JUNO-1.0,0.2918,0.2546,-0.1459,1.7793,5,Stable Integration,1.325
Russia,1846,JUNO-1.0,0.2876,0.2546,-0.1296,1.7911,5,Stable Integration,1.3
Russia,1847,JUNO-1.0,0.2834,0.2546,-0.1131,1.7364,5,Stable Integration,1.6
Russia,1848,JUNO-1.0,0.2863,0.2546,-0.1243,1.7153,5,Stable Integration,1.4
Russia,1849,JUNO-1.0,0.2881,0.2546,-0.1315,1.6806,5,Stable Integration,1.4
Russia,1850,JUNO-1.0,0.2785,0.2546,-0.0939,1.6394,5,Stable Integration,1.075
Russia,1851,JUNO-1.0,0.2812,0.2546,-0.1044,1.7142,5,Stable Integration,1.575
Russia,1852,JUNO-1.0,0.2919,0.2546,-0.1464,1.8074,5,Stable Integration,1.4
Russia,1853,JUNO-1.0,0.2402,0.2546,0.0566,1.5402,4,Moderate Stress,0.1
Russia,1854,JUNO-1.0,0.2011,0.2546,0.2101,1.3342,4,Moderate Stress,-1.675
Russia,1855,JUNO-1.0,0.1802,0.2546,0.2924,1.1093,3,Fragmentation,-1.825
Russia,1856,JUNO-1.0,0.2111,0.2546,0.1711,1.4404,4,Moderate Stress,-1.0
Russia,1857,JUNO-1.0,0.2606,0.2546,-0.0234,1.7669,5,Stable Integration,0.375
Russia,1858,JUNO-1.0,0.2575,0.2546,-0.0112,1.6237,5,Stable Integration,0.725
Russia,1859,JUNO-1.0,0.254,0.2546,0.0025,1.6712,5,Stable Integration,0.35
Russia,1860,JUNO-1.0,0.2556,0.2546,-0.004,1.6547,5,Stable Integration,0.625
Russia,1861,JUNO-1.0,0.2393,0.2546,0.06,1.7675,4,Moderate Stress,-0.175
Russia,1862,JUNO-1.0,0.2684,0.2546,-0.0543,1.9596,5,Stable Integration,0.35
Russia,1863,JUNO-1.0,0.2718,0.2546,-0.0674,1.9103,5,Stable Integration,0.9
Russia,1864,JUNO-1.0,0.2777,0.2546,-0.0905,1.9672,5,Stable Integration,0.55
Russia,1865,JUNO-1.0,0.2812,0.2546,-0.1043,2.0765,5,Stable Integration,0.575
Russia,1866,JUNO-1.0,0.2766,0.2546,-0.0862,2.023,5,Stable Integration,0.825
Russia,1867,JUNO-1.0,0.2706,0.2546,-0.0627,1.9921,5,Stable Integration,0.775
Russia,1868,JUNO-1.0,0.2752,0.2546,-0.0808,1.9892,5,Stable Integration,0.675
Russia,1869,JUNO-1.0,0.2684,0.2546,-0.054,1.9377,5,Stable Integration,0.775
Russia,1870,JUNO-1.0,0.2758,0.2546,-0.0834,1.9989,5,Stable Integration,0.7
Russia,1871,JUNO-1.0,0.2801,0.2546,-0.1,2.0353,5,Stable Integration,0.8
Russia,1872,JUNO-1.0,0.2739,0.2546,-0.0756,2.0029,5,Stable Integration,0.65
Russia,1873,JUNO-1.0,0.2782,0.2546,-0.0927,1.9643,5,Stable Integration,0.85
Russia,1874,JUNO-1.0,0.2733,0.2546,-0.0733,1.9101,5,Stable Integration,1.025
Russia,1875,JUNO-1.0,0.2852,0.2546,-0.1202,1.9679,5,Stable Integration,0.825
Russia,1876,JUNO-1.0,0.2729,0.2546,-0.0716,2.0086,5,Stable Integration,0.575
Russia,1877,JUNO-1.0,0.2562,0.2546,-0.0063,1.7766,5,Stable Integration,0.2
Russia,1878,JUNO-1.0,0.275,0.2546,-0.0802,2.028,5,Stable Integration,0.65
Russia,1879,JUNO-1.0,0.2724,0.2546,-0.0699,1.9293,5,Stable Integration,0.6
Russia,1880,JUNO-1.0,0.2723,0.2546,-0.0694,1.9335,5,Stable Integration,0.725
Russia,1881,JUNO-1.0,0.2062,0.2546,0.1904,1.5534,4,Moderate Stress,-0.95
Russia,1882,JUNO-1.0,0.2823,0.2546,-0.1087,1.779,5,Stable Integration,0.85
Russia,1883,JUNO-1.0,0.2829,0.2546,-0.111,1.7822,5,Stable Integration,0.85
Russia,1884,JUNO-1.0,0.2913,0.2546,-0.144,1.7994,5,Stable Integration,1.1
Russia,1885,JUNO-1.0,0.285,0.2546,-0.1195,1.8411,5,Stable Integration,0.9
Russia,1886,JUNO-1.0,0.2862,0.2546,-0.1242,1.8018,5,Stable Integration,0.975
Russia,1887,JUNO-1.0,0.2843,0.2546,-0.1165,1.7907,5,Stable Integration,0.925
Russia,1888,JUNO-1.0,0.295,0.2546,-0.1586,1.9434,5,Stable Integration,0.775
Russia,1889,JUNO-1.0,0.2916,0.2546,-0.1453,1.9264,5,Stable Integration,0.95
Russia,1890,JUNO-1.0,0.289,0.2546,-0.1352,1.8392,5,Stable Integration,0.775
Russia,1891,JUNO-1.0,0.2824,0.2546,-0.109,1.7407,5,Stable Integration,0.95
Russia,1892,JUNO-1.0,0.2963,0.2546,-0.1637,1.8627,5,Stable Integration,1.175
Russia,1893,JUNO-1.0,0.2779,0.2546,-0.0915,1.7146,5,Stable Integration,0.625
Russia,1894,JUNO-1.0,0.2863,0.2546,-0.1245,1.7538,5,Stable Integration,0.925
Russia,1895,JUNO-1.0,0.2944,0.2546,-0.1561,1.8945,5,Stable Integration,1.225
Russia,1896,JUNO-1.0,0.2946,0.2546,-0.157,1.8363,5,Stable Integration,1.35
Russia,1897,JUNO-1.0,0.2842,0.2546,-0.116,1.8571,5,Stable Integration,1.15
Russia,1898,JUNO-1.0,0.2997,0.2546,-0.1772,1.9134,5,Stable Integration,1.375
Russia,1899,JUNO-1.0,0.2804,0.2546,-0.1014,1.7357,5,Stable Integration,1.2
Russia,1900,JUNO-1.0,0.2918,0.2546,-0.1459,1.8864,5,Stable Integration,1.35
Russia,1901,JUNO-1.0,0.2936,0.2546,-0.1529,1.8755,5,Stable Integration,1.45
Russia,1902,JUNO-1.0,0.2857,0.2546,-0.122,1.7277,5,Stable Integration,1.175
Russia,1903,JUNO-1.0,0.2824,0.2546,-0.1092,1.8396,5,Stable Integration,1.475
Russia,1904,JUNO-1.0,0.2035,0.2546,0.2006,1.3439,4,Moderate Stress,-1.625
Russia,1905,JUNO-1.0,0.143,0.2546,0.4383,1.0049,1,Systemic Collapse,-3.85
Russia,1906,JUNO-1.0,0.2843,0.2546,-0.1167,2.108,5,Stable Integration,1.375
Russia,1907,JUNO-1.0,0.2792,0.2546,-0.0964,2.035,5,Stable Integration,1.25
Russia,1908,JUNO-1.0,0.2694,0.2546,-0.0581,1.9685,5,Stable Integration,1.3
Russia,1909,JUNO-1.0,0.2686,0.2546,-0.0551,1.9906,5,Stable Integration,1.4
Russia,1910,JUNO-1.0,0.2752,0.2546,-0.0809,2.0852,5,Stable Integration,1.225
Russia,1911,JUNO-1.0,0.2808,0.2546,-0.1029,2.1129,5,Stable Integration,1.325
Russia,1912,JUNO-1.0,0.2663,0.2546,-0.046,1.9442,5,Stable Integration,1.15
Russia,1913,JUNO-1.0,0.2801,0.2546,-0.1,2.0186,5,Stable Integration,1.325
Russia,1914,JUNO-1.0,0.2642,0.2546,-0.0377,1.8821,5,Stable Integration,0.5
Russia,1915,JUNO-1.0,0.1951,0.2546,0.2337,1.3427,3,Fragmentation,-1.6
Russia,1916,JUNO-1.0,0.1589,0.2546,0.3759,0.9623,2,Acute Crisis,-2.675
Russia,1917,JUNO-1.0,0.0826,0.2546,0.6755,0.5545,1,Systemic Collapse,-6.325
Russia,1918,JUNO-1.0,0.1055,0.2546,0.5857,0.6547,1,Systemic Collapse,-5.8
Russia,1919,JUNO-1.0,0.1182,0.2546,0.5359,0.7162,1,Systemic Collapse,-5.225
Russia,1920,JUNO-1.0,0.1293,0.2546,0.4921,0.7104,1,Systemic Collapse,-4.05
Russia,1921,JUNO-1.0,0.1553,0.2546,0.3902,1.0172,2,Acute Crisis,-3.575
Russia,1922,JUNO-1.0,0.245,0.2546,0.0379,1.6973,4,Moderate Stress,-0.525
Russia,1923,JUNO-1.0,0.238,0.2546,0.0653,1.6855,4,Moderate Stress,-0.1
Russia,1924,JUNO-1.0,0.2263,0.2546,0.1114,1.572,4,Moderate Stress,-0.7
Russia,1925,JUNO-1.0,0.2546,0.2546,0.0002,1.7067,5,Stable Integration,-0.1
Russia,1926,JUNO-1.0,0.2371,0.2546,0.0687,1.6156,4,Moderate Stress,-0.25
Russia,1927,JUNO-1.0,0.2604,0.2546,-0.0226,1.8792,5,Stable Integration,-0.325
Russia,1928,JUNO-1.0,0.2094,0.2546,0.1776,1.2169,4,Moderate Stress,-1.6
Russia,1929,JUNO-1.0,0.1976,0.2546,0.2238,1.0671,3,Fragmentation,-2.025
Russia,1930,JUNO-1.0,0.1908,0.2546,0.2508,0.9222,3,Fragmentation,-2.5
Russia,1931,JUNO-1.0,0.1723,0.2546,0.3232,0.8012,3,Fragmentation,-2.925
Russia,1932,JUNO-1.0,0.1686,0.2546,0.3378,0.8581,2,Acute Crisis,-2.8
Russia,1933,JUNO-1.0,0.2326,0.2546,0.0865,1.4088,4,Moderate Stress,-0.45
Russia,1934,JUNO-1.0,0.2439,0.2546,0.042,1.5351,4,Moderate Stress,-0.425
Russia,1935,JUNO-1.0,0.2529,0.2546,0.0067,1.5304,5,Stable Integration,-0.05
Russia,1936,JUNO-1.0,0.2276,0.2546,0.1059,1.4718,4,Moderate Stress,-1.325
Russia,1937,JUNO-1.0,0.1711,0.2546,0.3279,1.1786,3,Fragmentation,-3.425
Russia,1938,JUNO-1.0,0.1837,0.2546,0.2787,1.2629,3,Fragmentation,-2.775
Russia,1939,JUNO-1.0,0.2709,0.2546,-0.0638,1.877,5,Stable Integration,0.8
Russia,1940,JUNO-1.0,0.2831,0.2546,-0.1118,2.0123,5,Stable Integration,0.75
Russia,1941,JUNO-1.0,0.18,0.2546,0.293,1.2042,3,Fragmentation,-2.55
Russia,1942,JUNO-1.0,0.18,0.2546,0.293,1.1257,3,Fragmentation,-2.625
Russia,1943,JUNO-1.0,0.2472,0.2546,0.0293,1.7276,4,Moderate Stress,-0.7
Russia,1944,JUNO-1.0,0.279,0.2546,-0.0959,1.7254,5,Stable Integration,1.05
Russia,1945,JUNO-1.0,0.325,0.2546,-0.2763,2.1597,6,High Coherence,1.2
Russia,1946,JUNO-1.0,0.2993,0.2546,-0.1755,2.0221,5,Stable Integration,0.95
Russia,1947,JUNO-1.0,0.2484,0.2546,0.0246,1.5774,4,Moderate Stress,-0.65
Russia,1948,JUNO-1.0,0.2878,0.2546,-0.1303,1.9595,5,Stable Integration,0.8
Russia,1949,JUNO-1.0,0.2987,0.2546,-0.1731,2.0012,5,Stable Integration,0.85
Russia,1950,JUNO-1.0,0.2881,0.2546,-0.1315,1.9066,5,Stable Integration,0.75
Russia,1951,JUNO-1.0,0.2911,0.2546,-0.1432,1.8217,5,Stable Integration,0.9
Russia,1952,JUNO-1.0,0.2955,0.2546,-0.1605,2.0181,5,Stable Integration,1.1
Russia,1953,JUNO-1.0,0.2876,0.2546,-0.1294,1.9442,5,Stable Integration,0.875
Russia,1954,JUNO-1.0,0.3065,0.2546,-0.2038,2.094,6,High Coherence,1.6
Russia,1955,JUNO-1.0,0.3299,0.2546,-0.2955,2.2978,6,High Coherence,1.95
Russia,1956,JUNO-1.0,0.329,0.2546,-0.2921,2.1771,6,High Coherence,1.975
Russia,1957,JUNO-1.0,0.3611,0.2546,-0.4182,2.5529,6,High Coherence,2.75
Russia,1958,JUNO-1.0,0.3601,0.2546,-0.4141,2.4469,6,High Coherence,2.625
Russia,1959,JUNO-1.0,0.3439,0.2546,-0.3505,2.3701,6,High Coherence,2.425
Russia,1960,JUNO-1.0,0.3665,0.2546,-0.4392,2.5795,6,High Coherence,2.825
Russia,1961,JUNO-1.0,0.343,0.2546,-0.3472,2.4081,6,High Coherence,2.2
Russia,1962,JUNO-1.0,0.3109,0.2546,-0.2209,2.2138,6,High Coherence,1.7
Russia,1963,JUNO-1.0,0.3162,0.2546,-0.2417,2.0863,6,High Coherence,1.225
Russia,1964,JUNO-1.0,0.3102,0.2546,-0.2185,2.1289,6,High Coherence,1.65
Russia,1965,JUNO-1.0,0.3374,0.2546,-0.325,2.3361,6,High Coherence,2.05
Russia,1966,JUNO-1.0,0.3562,0.2546,-0.399,2.4663,6,High Coherence,2.35
Russia,1967,JUNO-1.0,0.3478,0.2546,-0.3658,2.4871,6,High Coherence,2.25
Russia,1968,JUNO-1.0,0.3178,0.2546,-0.248,2.2379,6,High Coherence,1.9
Russia,1969,JUNO-1.0,0.3431,0.2546,-0.3475,2.3413,6,High Coherence,2.3
Russia,1970,JUNO-1.0,0.3428,0.2546,-0.3463,2.3938,6,High Coherence,2.425
Russia,1971,JUNO-1.0,0.3281,0.2546,-0.2886,2.294,6,High Coherence,1.725
Russia,1972,JUNO-1.0,0.3211,0.2546,-0.2612,2.2449,6,High Coherence,1.725
Russia,1973,JUNO-1.0,0.3372,0.2546,-0.3244,2.3499,6,High Coherence,1.9
Russia,1974,JUNO-1.0,0.3254,0.2546,-0.278,2.2926,6,High Coherence,1.95
Russia,1975,JUNO-1.0,0.3198,0.2546,-0.256,2.2361,6,High Coherence,1.625
Russia,1976,JUNO-1.0,0.3238,0.2546,-0.2719,2.3218,6,High Coherence,1.575
Russia,1977,JUNO-1.0,0.3169,0.2546,-0.2448,2.1715,6,High Coherence,1.575
Russia,1978,JUNO-1.0,0.3286,0.2546,-0.2906,2.2221,6,High Coherence,1.75
Russia,1979,JUNO-1.0,0.3043,0.2546,-0.195,2.2188,6,High Coherence,1.475
Russia,1980,JUNO-1.0,0.2687,0.2546,-0.0555,1.9969,5,Stable Integration,0.65
Russia,1981,JUNO-1.0,0.2844,0.2546,-0.1171,2.1561,5,Stable Integration,0.575
Russia,1982,JUNO-1.0,0.2837,0.2546,-0.1143,2.0828,5,Stable Integration,0.625
Russia,1983,JUNO-1.0,0.2724,0.2546,-0.0697,2.0221,5,Stable Integration,0.775
Russia,1984,JUNO-1.0,0.2833,0.2546,-0.1128,2.1017,5,Stable Integration,0.85
Russia,1985,JUNO-1.0,0.3063,0.2546,-0.2032,2.1731,6,High Coherence,1.45
Russia,1986,JUNO-1.0,0.2853,0.2546,-0.1207,2.0431,5,Stable Integration,0.9
Russia,1987,JUNO-1.0,0.3145,0.2546,-0.2351,2.2353,6,High Coherence,1.075
Russia,1988,JUNO-1.0,0.2646,0.2546,-0.039,1.8725,5,Stable Integration,-0.25
Russia,1989,JUNO-1.0,0.2499,0.2546,0.0184,1.779,4,Moderate Stress,-0.725
Russia,1990,JUNO-1.0,0.193,0.2546,0.2421,1.3214,3,Fragmentation,-1.875
Russia,1991,JUNO-1.0,0.1434,0.2546,0.4369,0.8671,1,Systemic Collapse,-3.925
Russia,1992,JUNO-1.0,0.115,0.2546,0.5482,0.7783,1,Systemic Collapse,-4.25
Russia,1993,JUNO-1.0,0.1179,0.2546,0.537,0.8231,1,Systemic Collapse,-3.925
Russia,1994,JUNO-1.0,0.1197,0.2546,0.5297,0.81,1,Systemic Collapse,-4.15
Russia,1995,JUNO-1.0,0.126,0.2546,0.505,0.951,1,Systemic Collapse,-3.175
Russia,1996,JUNO-1.0,0.1158,0.2546,0.5451,0.7833,1,Systemic Collapse,-3.55
Russia,1997,JUNO-1.0,0.1622,0.2546,0.3628,1.2316,2,Acute Crisis,-2.225
Russia,1998,JUNO-1.0,0.1242,0.2546,0.5124,0.7934,1,Systemic Collapse,-4.025
Russia,1999,JUNO-1.0,0.157,0.2546,0.3833,1.1694,2,Acute Crisis,-3.075
Russia,2000,JUNO-1.0,0.2649,0.2546,-0.0403,2.0135,5,Stable Integration,0.425
Russia,2001,JUNO-1.0,0.2536,0.2546,0.0041,1.8275,5,Stable Integration,0.3
Russia,2002,JUNO-1.0,0.2561,0.2546,-0.0059,1.8849,5,Stable Integration,0.025
Russia,2003,JUNO-1.0,0.2617,0.2546,-0.028,1.951,5,Stable Integration,0.325
Russia,2004,JUNO-1.0,0.3421,0.2546,-0.3436,2.4171,6,High Coherence,2.375
Russia,2005,JUNO-1.0,0.3599,0.2546,-0.4134,2.5561,6,High Coherence,2.525
