Society,Year,Rupture_Incoming,Is_Rupture_Year,Mean_S,Mean_K,SK_Ratio,Mean_NodeValue,Mean_BondStrength,Archive_V,Archive_S,Helm_V,Reactivity_Ratio,Cog_Gap
Egypt,2010,1,0,8.75,5.25,1.667,4.812,0.1694,9.0,7.0,2.5,1.111,4.5
Egypt,2011,1,1,9.875,3.25,3.038,1.188,0.1343,1.0,10.0,-3.5,1.02,2.433
Egypt,2012,1,0,8.75,4.0,2.188,2.875,0.1557,5.0,8.0,0.0,0.985,2.467
Egypt,2013,0,1,9.75,4.0,2.438,2.125,0.1386,6.0,9.0,-2.0,1.042,3.4
Egypt,2014,0,0,6.75,6.125,1.102,9.625,0.2707,13.0,6.0,12.5,1.333,7.933
Egypt,2015,0,0,6.375,7.0,0.911,11.375,0.2987,15.0,5.0,14.0,1.369,8.6
Egypt,2016,0,0,7.75,6.625,1.17,9.438,0.2438,13.0,6.0,13.0,1.373,9.233
Egypt,2017,0,0,6.625,6.75,0.981,10.938,0.2908,14.0,5.0,14.0,1.379,8.433
Egypt,2018,0,0,5.875,7.5,0.783,13.188,0.3427,15.0,5.0,16.0,1.346,6.967
Egypt,2019,0,0,5.25,7.625,0.689,14.062,0.377,16.0,4.0,17.0,1.377,6.233
Egypt,2020,0,0,7.0,7.0,1.0,10.938,0.2791,14.0,6.0,12.0,1.25,6.3
Egypt,2021,0,0,6.625,7.5,0.883,12.375,0.3082,14.0,6.0,15.0,1.278,7.0
Egypt,2022,0,0,8.0,6.625,1.208,9.312,0.2374,12.0,7.0,11.0,1.216,7.7
Egypt,2023,0,0,9.5,5.125,1.854,4.938,0.1677,8.0,9.0,6.0,1.087,7.1
Egypt,2024,0,0,7.625,7.0,1.089,10.062,0.25,13.0,7.0,13.0,1.238,7.3
Egypt,2025,0,0,6.875,7.125,0.965,11.188,0.2828,14.0,6.0,13.0,1.198,6.967
Estonia,1900,0,0,2.125,4.875,0.436,10.688,0.3764,10.0,3.0,10.5,0.513,-0.767
Estonia,1901,0,0,2.125,4.875,0.436,10.688,0.3764,10.0,3.0,10.5,0.513,-0.767
Estonia,1902,0,0,2.125,4.875,0.436,10.688,0.3764,10.0,3.0,10.5,0.513,-0.767
Estonia,1903,0,0,1.625,5.125,0.317,11.906,0.4287,12.25,2.0,11.75,0.5,-1.083
Estonia,1904,0,0,1.625,5.125,0.317,11.906,0.4287,12.25,2.0,11.75,0.5,-1.083
Estonia,1905,0,0,1.375,4.625,0.297,10.906,0.4092,11.0,2.0,11.5,0.952,-0.15
Estonia,1906,0,0,1.25,5.125,0.244,12.281,0.4519,13.25,1.0,12.75,0.714,-0.483
Estonia,1907,0,0,1.625,5.125,0.317,11.906,0.4287,12.25,2.0,11.75,0.5,-1.083
Estonia,1908,0,0,1.625,5.125,0.317,11.906,0.4287,12.25,2.0,11.75,0.5,-1.083
Estonia,1909,0,0,1.625,5.125,0.317,11.906,0.4287,12.25,2.0,11.75,0.5,-1.083
Estonia,1910,0,0,2.0,5.625,0.356,12.781,0.4459,12.5,3.0,12.0,0.385,-1.683
Estonia,1911,0,0,2.0,5.625,0.356,12.781,0.4459,12.5,3.0,12.0,0.385,-1.683
Estonia,1912,0,0,2.0,5.625,0.356,12.781,0.4459,12.5,3.0,12.0,0.385,-1.683
Estonia,1913,0,0,1.5,5.938,0.253,14.062,0.5035,14.75,2.0,13.25,0.333,-2.167
Estonia,1914,0,0,2.75,3.75,0.733,7.25,0.2782,9.5,1.0,8.0,1.667,3.067
Estonia,1915,0,0,5.25,2.25,2.333,1.188,0.128,3.0,4.0,3.5,1.25,3.767
Estonia,1916,0,0,5.25,2.25,2.333,1.188,0.128,3.0,4.0,3.5,1.25,3.767
Estonia,1917,0,0,5.5,4.125,1.333,4.562,0.1887,0.5,7.0,2.0,0.778,-3.9
Estonia,1918,0,0,7.125,3.125,2.28,0.25,0.1062,-3.0,8.0,-5.0,0.901,-3.6
Estonia,1919,0,0,3.5,5.5,0.636,9.875,0.3245,5.0,5.0,9.5,0.926,-1.533
Estonia,1920,0,0,2.5,6.5,0.385,13.375,0.444,8.5,4.0,13.0,0.897,-1.533
Estonia,1921,0,0,1.625,6.5,0.25,14.812,0.5285,11.0,3.0,15.0,0.741,-0.833
Estonia,1922,0,0,1.625,6.5,0.25,14.812,0.5285,11.0,3.0,15.0,0.741,-0.833
Estonia,1923,0,0,1.625,6.5,0.25,14.812,0.5285,11.0,3.0,15.0,0.741,-0.833
Estonia,1924,0,0,1.625,6.5,0.25,14.812,0.5285,11.0,3.0,15.0,0.741,-0.833
Estonia,1925,0,0,1.625,6.5,0.25,14.812,0.5285,11.0,3.0,15.0,0.741,-0.833
Estonia,1926,0,0,1.625,6.5,0.25,14.812,0.5285,11.0,3.0,15.0,0.741,-0.833
Estonia,1927,0,0,1.625,6.5,0.25,14.812,0.5285,11.0,3.0,15.0,0.741,-0.833
Estonia,1928,0,0,1.625,6.5,0.25,14.812,0.5285,11.0,3.0,15.0,0.741,-0.833
Estonia,1929,0,0,1.625,6.5,0.25,14.812,0.5285,11.0,3.0,15.0,0.741,-0.833
Estonia,1930,0,0,2.625,6.5,0.404,13.812,0.4601,10.0,4.0,14.0,0.833,-0.833
Estonia,1931,0,0,2.625,6.5,0.404,13.812,0.4601,10.0,4.0,14.0,0.833,-0.833
Estonia,1932,0,0,3.625,6.5,0.558,12.812,0.4005,9.0,5.0,13.0,0.877,-0.833
Estonia,1933,0,0,4.625,6.5,0.712,10.938,0.3208,7.0,6.0,11.0,0.903,-0.633
Estonia,1934,0,0,5.625,6.5,0.865,8.938,0.2517,5.0,7.0,9.0,0.92,-0.633
Estonia,1935,0,0,6.625,6.5,1.019,6.938,0.195,3.0,8.0,7.0,0.931,-0.633
Estonia,1936,0,0,7.625,6.5,1.173,4.938,0.1488,1.0,9.0,5.0,0.94,-0.633
Estonia,1937,1,0,8.625,6.5,1.327,2.938,0.1113,-1.0,10.0,3.0,0.947,-0.633
Estonia,1938,1,0,9.5,6.5,1.462,1.312,0.0864,-1.0,10.0,1.0,0.972,-0.567
Estonia,1939,1,0,8.625,5.5,1.568,2.188,0.1159,-1.0,10.0,2.0,0.947,-0.767
Estonia,1940,0,1,7.625,5.5,1.386,4.188,0.1541,1.0,9.0,4.0,0.94,-0.767
Estonia,1941,0,0,7.625,5.5,1.386,4.188,0.1541,1.0,9.0,4.0,0.94,-0.767
Estonia,1942,0,0,8.625,4.5,1.917,1.188,0.1159,-2.0,10.0,1.0,0.947,-0.767
Estonia,1943,0,0,7.625,5.5,1.386,4.188,0.1541,1.0,9.0,4.0,0.94,-0.767
Estonia,1944,0,0,5.625,5.5,1.023,8.188,0.2585,5.0,7.0,8.0,0.92,-0.767
Estonia,1945,0,0,4.625,5.5,0.841,10.062,0.3248,7.0,6.0,10.0,0.903,-0.967
Estonia,1946,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1947,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1948,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1949,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1950,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1951,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1952,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1953,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1954,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1955,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1956,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1957,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1958,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1959,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1960,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1961,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1962,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1963,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1964,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1965,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1966,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1967,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1968,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1969,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1970,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1971,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1972,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1973,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1974,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1975,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1976,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1977,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1978,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1979,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1980,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1981,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1982,0,0,3.625,5.5,0.659,12.062,0.4094,9.0,5.0,12.0,0.877,-0.967
Estonia,1983,0,0,3.625,5.5,0.659,11.062,0.373,8.0,5.0,11.0,0.877,-0.967
Estonia,1984,0,0,3.625,5.5,0.659,10.062,0.3367,7.0,5.0,10.0,0.877,-0.967
Estonia,1985,0,0,3.625,5.5,0.659,9.062,0.3003,6.0,5.0,9.0,0.877,-0.967
Estonia,1986,0,0,3.625,5.5,0.659,8.062,0.2639,5.0,5.0,8.0,0.877,-0.967
Estonia,1987,0,0,3.625,5.5,0.659,7.062,0.2275,4.0,5.0,7.0,0.877,-0.967
Estonia,1988,1,0,1.625,6.5,0.25,14.562,0.5242,11.5,3.0,14.5,0.741,-0.967
Estonia,1989,1,0,1.125,7.5,0.15,17.062,0.612,14.5,2.0,17.5,0.833,-0.7
Estonia,1990,1,0,1.125,7.5,0.15,18.062,0.6634,15.5,2.0,18.5,0.833,-0.7
Estonia,1991,0,1,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,1992,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,1993,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,1994,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,1995,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,1996,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,1997,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,1998,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,1999,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2000,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2001,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2002,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2003,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2004,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2005,0,0,2.125,7.5,0.283,17.375,0.5961,15.0,3.0,18.0,0.909,-0.467
Estonia,2006,0,0,2.375,6.5,0.365,15.125,0.5329,13.0,3.0,15.0,0.769,-0.867
Estonia,2007,0,0,1.375,6.5,0.212,16.125,0.6122,14.0,2.0,16.0,0.625,-0.867
Estonia,2008,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2009,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2010,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2011,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2012,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2013,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2014,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2015,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2016,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2017,0,0,2.375,7.5,0.317,16.625,0.5544,15.0,3.0,16.0,0.769,-1.133
Estonia,2018,0,0,1.375,7.5,0.183,17.625,0.6369,16.0,2.0,17.0,0.625,-1.133
Estonia,2019,0,0,2.375,6.875,0.345,16.0,0.5544,14.0,3.0,15.0,0.769,-1.6
Estonia,2020,0,0,1.375,6.875,0.2,17.0,0.6369,15.0,2.0,16.0,0.625,-1.6
Estonia,2021,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Estonia,2022,0,0,1.125,7.5,0.15,18.375,0.6848,16.0,2.0,19.0,0.833,-0.467
Finland,1900,0,0,5.125,6.5,0.788,11.188,0.323,12.5,5.0,6.0,0.774,-2.633
Finland,1901,0,0,5.5,6.375,0.863,10.438,0.3033,12.5,5.0,4.0,0.699,-3.833
Finland,1902,0,0,5.625,6.25,0.9,9.875,0.2904,11.5,5.0,1.5,0.677,-4.733
Finland,1903,0,0,5.875,6.375,0.922,9.625,0.2753,11.5,5.0,4.0,0.707,-4.067
Finland,1904,0,0,5.5,6.375,0.863,10.438,0.3033,12.5,5.0,4.0,0.699,-3.833
Finland,1905,0,0,4.125,7.375,0.559,14.0,0.4055,16.0,4.0,9.0,0.725,-2.133
Finland,1906,0,0,5.125,6.5,0.788,10.938,0.3157,12.5,5.0,6.0,0.774,-2.5
Finland,1907,0,0,5.125,6.5,0.788,10.938,0.3157,12.5,5.0,6.0,0.774,-2.5
Finland,1908,0,0,5.25,6.375,0.824,10.688,0.3098,12.5,5.0,6.0,0.833,-1.833
Finland,1909,0,0,4.875,6.75,0.722,11.688,0.3327,12.5,5.0,8.0,0.833,-1.833
Finland,1910,0,0,5.75,6.25,0.92,9.875,0.2828,12.5,5.0,6.0,0.977,-0.2
Finland,1911,0,0,5.75,6.375,0.902,10.0,0.2828,12.5,5.0,6.0,0.977,-0.533
Finland,1912,0,0,5.875,6.25,0.94,9.75,0.2782,12.5,5.0,6.0,1.034,0.133
Finland,1913,0,0,5.0,7.0,0.714,12.312,0.3435,16.0,4.0,9.0,1.0,-0.033
Finland,1914,0,0,9.5,4.375,2.171,0.938,0.1111,3.0,9.0,-1.5,1.028,0.7
Finland,1915,1,0,7.25,5.75,1.261,7.312,0.2161,8.5,7.0,5.0,1.019,0.5
Finland,1916,1,0,4.75,6.875,0.691,12.125,0.3446,12.5,5.0,9.0,0.867,-0.6
Finland,1917,1,0,4.75,6.75,0.704,12.0,0.3446,12.5,5.0,9.0,0.867,-0.8
Finland,1918,0,1,4.625,7.0,0.661,12.688,0.3615,12.5,5.0,9.0,0.8,-2.1
Finland,1919,0,0,4.25,7.625,0.557,14.25,0.3994,16.0,4.0,12.0,0.909,-0.667
Finland,1920,0,0,4.25,7.625,0.557,14.438,0.4065,16.0,4.0,12.0,0.909,-0.367
Finland,1921,0,0,4.125,7.75,0.532,14.75,0.4169,16.0,4.0,12.5,0.833,-0.933
Finland,1922,0,0,4.125,7.75,0.532,14.75,0.4169,16.0,4.0,12.5,0.833,-0.933
Finland,1923,0,0,4.125,7.75,0.532,14.75,0.4169,16.0,4.0,12.5,0.833,-0.933
Finland,1924,0,0,4.125,7.75,0.532,14.75,0.4169,16.0,4.0,12.5,0.833,-0.933
Finland,1925,0,0,4.5,7.625,0.59,14.125,0.3925,16.0,4.0,10.5,0.942,-0.333
Finland,1926,0,0,5.5,7.5,0.733,12.438,0.3251,15.0,5.0,8.0,0.952,-0.367
Finland,1927,0,0,6.125,7.5,0.817,11.562,0.2915,13.0,6.0,8.0,1.056,0.367
Finland,1928,0,0,4.125,7.75,0.532,14.75,0.4169,16.0,4.0,12.5,0.833,-0.933
Finland,1929,0,0,4.125,7.75,0.532,14.75,0.4169,16.0,4.0,12.5,0.833,-0.933
Finland,1930,0,0,4.0,7.875,0.508,15.188,0.431,16.0,4.0,12.5,0.873,-0.233
Finland,1931,0,0,4.0,7.875,0.508,15.188,0.431,16.0,4.0,12.5,0.873,-0.233
Finland,1932,0,0,4.0,7.875,0.508,15.188,0.431,16.0,4.0,12.5,0.873,-0.233
Finland,1933,0,0,4.0,7.875,0.508,15.188,0.431,16.0,4.0,12.5,0.873,-0.233
Finland,1934,0,0,4.0,7.875,0.508,15.188,0.431,16.0,4.0,12.5,0.873,-0.233
Finland,1935,0,0,5.375,7.75,0.694,13.438,0.3491,15.0,5.0,11.5,0.988,0.7
Finland,1936,0,0,8.25,6.875,1.2,8.812,0.2179,10.0,8.0,6.5,1.016,1.3
Finland,1937,0,0,6.375,7.75,0.823,12.438,0.3039,14.0,6.0,10.5,0.99,0.7
Finland,1938,0,0,6.75,7.75,0.871,12.062,0.2886,14.0,6.0,10.5,1.061,1.167
Finland,1939,0,0,6.75,7.75,0.871,12.062,0.2886,14.0,6.0,10.5,1.061,1.167
Finland,1940,0,0,8.75,6.875,1.273,8.312,0.203,10.0,8.0,6.5,1.047,1.567
Finland,1941,0,0,9.75,6.125,1.592,5.312,0.1558,8.0,9.0,3.0,1.042,1.567
Finland,1942,0,0,7.75,7.125,1.088,9.562,0.2332,12.0,7.0,7.5,1.053,1.433
Finland,1943,0,0,6.75,7.625,0.885,11.562,0.2795,14.0,6.0,9.5,1.061,0.9
Finland,1944,0,0,5.75,7.875,0.73,13.125,0.3303,15.0,5.0,11.5,1.071,0.467
Finland,1945,0,0,5.125,7.875,0.651,14.0,0.3672,15.0,5.0,11.5,0.962,-0.267
Finland,1946,0,0,4.25,8.125,0.523,15.25,0.4189,16.0,4.0,12.5,0.909,-0.933
Finland,1947,0,0,4.25,8.375,0.507,15.625,0.4229,16.0,4.0,13.5,0.909,-0.867
Finland,1948,0,0,3.25,8.625,0.377,17.875,0.5292,19.5,3.0,16.0,0.882,-0.467
Finland,1949,0,0,4.0,8.375,0.478,15.938,0.4404,16.0,4.0,16.0,1.0,0.167
Finland,1950,0,0,4.0,8.375,0.478,15.938,0.4404,16.0,4.0,16.0,1.0,0.167
Finland,1951,0,0,3.25,8.625,0.377,17.875,0.5292,19.5,3.0,16.0,0.882,-0.467
Finland,1952,0,0,3.25,8.625,0.377,17.875,0.5292,19.5,3.0,16.0,0.882,-0.467
Finland,1953,0,0,3.75,8.625,0.435,17.25,0.4895,19.5,3.0,16.0,1.111,0.667
Finland,1954,0,0,5.625,7.75,0.726,13.25,0.3396,15.0,5.0,11.5,1.111,1.2
Finland,1955,0,0,4.25,8.625,0.493,16.75,0.4565,18.5,4.0,15.0,0.909,-0.133
Finland,1956,0,0,3.25,8.625,0.377,17.875,0.5292,19.5,3.0,16.0,0.882,-0.467
Finland,1957,0,0,4.5,8.625,0.522,16.375,0.438,18.5,4.0,13.0,0.942,-0.2
Finland,1958,0,0,3.5,8.625,0.406,17.625,0.5128,19.5,3.0,15.0,0.789,-0.867
Finland,1959,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1960,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1961,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1962,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1963,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1964,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1965,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1966,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1967,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1968,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1969,0,0,4.75,8.625,0.551,16.25,0.4262,18.5,4.0,15.0,1.087,0.667
Finland,1970,0,0,4.75,8.625,0.551,16.25,0.4262,18.5,4.0,15.0,1.087,0.667
Finland,1971,0,0,3.875,8.625,0.449,17.375,0.4903,19.5,3.0,15.0,1.053,0.333
Finland,1972,0,0,3.875,8.625,0.449,17.375,0.4903,19.5,3.0,15.0,1.053,0.333
Finland,1973,0,0,4.0,8.625,0.464,17.125,0.478,19.5,3.0,15.0,1.14,1.0
Finland,1974,0,0,4.0,8.625,0.464,17.125,0.478,19.5,3.0,15.0,1.14,1.0
Finland,1975,0,0,4.75,8.625,0.551,16.25,0.4262,18.5,4.0,15.0,1.087,0.667
Finland,1976,0,0,4.75,8.625,0.551,16.25,0.4262,18.5,4.0,15.0,1.087,0.667
Finland,1977,0,0,4.75,8.625,0.551,16.25,0.4262,18.5,4.0,15.0,1.087,0.667
Finland,1978,0,0,4.75,8.625,0.551,16.25,0.4262,18.5,4.0,15.0,1.087,0.667
Finland,1979,0,0,3.75,8.625,0.435,17.5,0.4983,19.5,3.0,16.0,1.111,0.533
Finland,1980,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1981,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1982,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1983,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1984,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1985,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1986,0,0,5.375,8.0,0.672,14.625,0.3814,18.5,4.0,12.0,1.2,2.333
Finland,1987,0,0,9.25,6.5,1.423,7.438,0.1907,12.5,8.0,6.5,1.136,4.433
Finland,1988,0,0,9.75,5.75,1.696,5.0,0.1574,9.0,9.0,3.5,1.042,2.933
Finland,1989,0,0,9.75,5.625,1.733,4.875,0.1574,9.0,9.0,3.5,1.042,3.267
Finland,1990,0,0,7.875,7.0,1.125,9.5,0.2352,13.5,7.0,7.5,1.096,2.933
Finland,1991,0,0,5.875,7.75,0.758,13.0,0.3318,15.5,5.0,12.0,1.131,1.867
Finland,1992,0,0,4.375,8.625,0.507,16.25,0.4366,18.5,4.0,14.0,0.985,0.667
Finland,1993,0,0,3.375,8.625,0.391,17.875,0.5253,19.5,3.0,16.0,0.98,0.067
Finland,1994,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1995,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1996,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1997,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1998,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,1999,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,2000,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,2001,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,2002,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,2003,0,0,3.25,8.625,0.377,18.0,0.534,19.5,3.0,16.0,0.882,-0.267
Finland,2004,0,0,6.375,8.0,0.797,13.625,0.3321,17.5,5.0,11.0,1.167,2.333
Finland,2005,0,0,9.125,6.625,1.377,7.812,0.196,12.5,8.0,6.5,1.098,3.433
Finland,2006,0,0,7.75,7.0,1.107,9.75,0.2416,13.5,7.0,7.5,1.053,2.267
Finland,2007,0,0,8.25,6.625,1.245,8.562,0.219,13.5,7.0,7.5,1.154,4.1
Finland,2008,0,0,8.25,6.5,1.269,7.938,0.2087,13.0,7.0,7.5,1.154,4.7
Finland,2009,0,0,8.25,6.125,1.347,7.25,0.2023,12.0,7.0,7.5,1.154,4.933
Finland,2010,0,0,7.75,6.625,1.17,8.688,0.2254,12.0,7.0,7.5,1.053,2.7
Finland,2011,0,0,6.5,7.375,0.881,11.875,0.2997,14.0,6.0,12.0,1.129,2.2
Finland,2012,0,0,5.625,7.75,0.726,13.375,0.3455,15.0,5.0,12.0,1.111,1.4
Finland,2013,0,0,5.0,8.0,0.625,14.625,0.3873,15.0,5.0,14.0,1.0,0.2
Finland,2014,0,0,3.625,8.375,0.433,17.0,0.4923,16.0,4.0,16.0,0.877,-1.333
Finland,2015,0,0,3.625,8.375,0.433,17.0,0.4923,16.0,4.0,16.0,0.877,-1.333
Finland,2016,0,0,7.625,7.375,1.034,10.75,0.2549,13.0,7.0,10.0,1.081,2.267
Finland,2017,0,0,5.0,8.0,0.625,14.875,0.3949,15.0,5.0,15.0,1.0,0.067
Finland,2018,0,0,5.125,8.0,0.641,14.688,0.3873,15.0,5.0,15.0,1.067,0.833
Finland,2019,0,0,5.875,7.625,0.77,13.062,0.3364,15.0,5.0,15.0,1.346,4.367
Finland,2020,0,0,6.0,7.625,0.787,12.812,0.3282,15.0,5.0,15.0,1.41,5.033
Finland,2021,0,0,6.125,7.625,0.803,12.562,0.3191,15.0,5.0,15.0,1.358,4.633
