Society,Year,T_Offset,set_id,Mean_C,Mean_K,Mean_S,Mean_A,Mean_NodeValue,Mean_BondStrength,SK_Ratio,Reactivity_Ratio,Cog_Gap,Archive_V,Archive_S,Helm_V,Helm_S,Shield_V,Shield_S
France,1903,T+3,set_1,6.0,6.625,3.75,5.625,11.688,0.3483,0.566,1.111,1.1,14.0,3.0,10.5,4.0,10.5,4.0
France,1904,T+4,set_1,6.0,6.625,3.75,5.5,11.625,0.3455,0.566,1.111,1.0,14.0,3.0,10.5,4.0,10.5,4.0
France,1905,T+5,set_1,5.625,6.5,4.375,5.5,10.5,0.3057,0.673,0.87,-0.8,12.0,4.0,8.5,5.0,9.5,5.0
France,1906,T+6,set_1,6.25,6.625,3.625,5.625,12.062,0.3639,0.547,1.176,1.7,14.0,3.0,10.5,4.0,11.5,4.0
France,1907,T+7,set_1,6.25,6.625,3.625,5.625,12.062,0.3639,0.547,1.176,1.7,14.0,3.0,10.5,4.0,11.5,4.0
France,1908,T+8,set_1,6.25,6.625,3.625,5.625,12.062,0.3639,0.547,1.176,1.7,14.0,3.0,10.5,4.0,11.5,4.0
France,1909,T+9,set_1,6.25,6.625,3.625,5.625,12.062,0.3639,0.547,1.176,1.7,14.0,3.0,10.5,4.0,11.5,4.0
France,1910,T+10,set_1,6.25,6.625,3.625,5.625,12.062,0.3639,0.547,1.176,1.7,14.0,3.0,10.5,4.0,11.5,4.0
France,1911,T+11,set_1,6.25,6.625,3.875,5.625,11.812,0.3524,0.585,1.053,1.3,14.0,3.0,9.5,5.0,10.5,5.0
France,1912,T+12,set_1,6.25,6.625,4.0,5.625,11.688,0.3461,0.604,1.0,1.1,14.0,3.0,9.5,5.0,10.5,5.0
France,1913,T+13,set_1,6.375,6.75,4.0,5.625,11.938,0.3503,0.593,1.0,1.5,14.0,3.0,9.5,5.0,12.5,5.0
France,1914,T+14,set_1,5.875,6.5,6.375,5.0,8.5,0.229,0.981,1.075,2.4,10.5,5.0,8.5,7.0,8.5,8.0
France,1915,T+15,set_1,5.625,6.375,6.5,4.875,7.938,0.2175,1.02,1.129,2.567,10.5,5.0,7.5,7.0,8.5,8.0
France,1916,T+16,set_1,5.25,6.25,7.125,4.625,6.688,0.1878,1.14,1.048,1.9,10.5,5.0,6.5,8.0,5.0,9.0
France,1917,T+17,set_1,4.375,5.875,7.5,4.125,4.812,0.1529,1.277,1.036,0.767,9.5,5.0,3.0,9.0,1.5,9.0
France,1918,T+18,set_1,5.5,6.375,6.625,4.875,7.688,0.21,1.039,1.094,2.167,10.5,5.0,9.5,7.0,8.5,7.0
France,1919,T+19,set_1,5.625,6.375,5.125,5.375,9.562,0.2724,0.804,1.181,3.033,13.0,4.0,8.0,6.0,9.5,5.0
France,1920,T+20,set_1,5.625,6.25,5.125,5.25,9.375,0.27,0.82,1.181,3.267,13.0,4.0,7.5,6.0,9.5,5.0
France,1921,T+21,set_1,5.625,6.25,4.625,5.25,9.875,0.2882,0.74,1.136,3.0,13.0,4.0,8.5,5.0,10.5,4.0
France,1922,T+22,set_1,5.625,6.25,4.5,5.25,10.0,0.2935,0.72,1.19,3.2,13.0,4.0,8.5,5.0,10.5,4.0
France,1923,T+23,set_1,5.75,6.25,4.625,5.375,10.062,0.2953,0.74,1.27,4.9,13.0,4.0,10.0,5.0,12.5,4.0
France,1924,T+24,set_1,5.5,6.25,4.5,5.25,9.875,0.2894,0.72,1.19,3.0,13.0,4.0,8.5,5.0,10.5,4.0
France,1925,T+25,set_1,5.625,6.25,4.375,5.25,10.125,0.2986,0.7,1.111,2.333,13.0,4.0,8.5,5.0,10.5,4.0
France,1926,T+26,set_1,6.125,6.5,3.5,5.75,12.0,0.3681,0.538,1.078,0.8,14.0,3.0,11.0,4.0,10.5,4.0
France,1927,T+27,set_1,6.125,6.5,3.5,5.75,12.0,0.3681,0.538,1.078,0.8,14.0,3.0,10.5,4.0,10.5,4.0
France,1928,T+28,set_1,6.375,6.5,3.5,5.75,12.25,0.3773,0.538,1.078,1.2,14.0,3.0,10.5,4.0,10.5,4.0
France,1929,T+29,set_1,6.125,6.5,4.125,5.75,11.375,0.3385,0.635,1.228,1.933,14.0,3.0,9.5,5.0,10.5,4.0
France,1930,T+30,set_1,5.5,6.0,4.875,5.25,9.25,0.2768,0.812,1.288,3.067,14.0,3.0,6.5,6.0,10.5,4.0
France,1931,T+31,set_1,5.375,5.75,5.0,5.0,8.625,0.264,0.87,1.364,4.2,14.0,3.0,6.0,6.0,10.5,4.0
France,1932,T+32,set_1,5.0,5.75,5.625,4.625,7.438,0.2243,0.978,1.333,4.7,13.0,4.0,4.0,7.0,10.5,4.0
France,1933,T+33,set_1,5.0,5.75,5.75,4.625,7.312,0.22,1.0,1.282,4.5,13.0,4.0,4.0,7.0,9.5,5.0
France,1934,T+34,set_1,4.75,5.5,5.875,4.25,6.5,0.2035,1.068,1.235,3.2,11.5,4.0,0.5,8.0,9.5,5.0
France,1935,T+35,set_1,4.875,5.625,5.375,4.375,7.312,0.2225,0.956,1.09,2.9,11.5,4.0,4.0,7.0,9.5,5.0
France,1936,T+36,set_1,5.5,6.125,6.5,5.0,7.625,0.2164,1.061,1.322,2.6,11.5,4.0,7.5,7.0,7.5,6.0
France,1937,T+37,set_1,5.0,5.875,6.0,4.375,7.062,0.2075,1.021,1.092,1.167,11.5,4.0,5.0,7.0,7.5,6.0
France,1938,T+38,set_1,5.0,6.0,6.125,4.625,7.188,0.2084,1.021,1.056,2.167,11.5,4.0,6.5,7.0,8.5,7.0
France,1939,T+39,set_1,4.875,5.75,7.125,4.5,5.75,0.1766,1.239,1.127,2.533,9.5,5.0,5.0,8.0,7.5,8.0
France,1940,T+40,set_1,3.375,4.125,8.75,3.375,0.438,0.1002,2.121,0.985,-0.367,3.0,8.0,-2.5,10.0,-5.0,10.0
France,1941,T+41,set_1,3.625,4.375,8.5,3.5,1.25,0.11,1.943,1.032,0.933,3.0,8.0,0.5,9.0,-1.5,9.0
France,1942,T+42,set_1,3.25,4.125,8.75,3.25,0.25,0.0964,2.121,0.985,-0.667,3.0,8.0,-0.5,9.0,-5.0,10.0
France,1943,T+43,set_1,3.5,4.5,8.5,3.625,1.312,0.1092,1.889,1.032,1.033,3.0,8.0,-0.5,9.0,0.0,9.0
France,1944,T+44,set_1,4.625,5.25,8.125,4.25,3.875,0.1452,1.548,0.976,0.333,6.5,7.0,3.0,9.0,2.0,9.0
France,1945,T+45,set_1,5.5,6.25,6.0,5.125,8.312,0.2327,0.96,1.0,1.567,11.0,5.0,7.5,7.0,8.5,6.0
France,1946,T+46,set_1,5.375,6.125,5.125,5.0,8.875,0.2572,0.837,0.962,0.867,13.0,4.0,4.0,7.0,9.5,5.0
France,1947,T+47,set_1,5.125,6.125,5.5,4.875,8.188,0.2354,0.898,0.952,0.3,13.0,4.0,4.0,7.0,7.5,6.0
France,1948,T+48,set_1,5.375,6.25,5.125,5.0,9.0,0.2566,0.82,0.962,-0.8,13.0,4.0,5.0,6.0,7.5,6.0
France,1949,T+49,set_1,5.375,6.375,5.125,5.0,9.125,0.2566,0.804,0.962,-0.6,13.0,4.0,5.0,6.0,7.5,6.0
France,1950,T+50,set_1,5.375,6.625,5.0,5.0,9.5,0.2612,0.755,1.0,-0.533,13.0,4.0,5.0,6.0,8.5,6.0
France,1951,T+51,set_1,5.5,6.625,4.75,5.5,10.125,0.2854,0.717,0.972,-0.6,13.0,4.0,5.0,6.0,8.5,6.0
France,1952,T+52,set_1,5.625,6.625,4.75,5.5,10.25,0.2894,0.717,0.972,-0.4,13.0,4.0,5.0,6.0,8.5,6.0
France,1953,T+53,set_1,5.625,6.5,4.75,5.5,10.125,0.2904,0.731,0.867,-1.133,13.0,4.0,5.0,6.0,6.5,7.0
France,1954,T+54,set_1,5.125,6.125,5.5,4.875,8.188,0.2397,0.898,0.699,-4.233,12.5,4.0,0.5,8.0,-0.5,9.0
France,1955,T+55,set_1,5.25,6.25,5.25,5.0,8.75,0.253,0.84,0.747,-3.333,12.5,4.0,0.5,8.0,3.0,8.0
France,1956,T+56,set_1,5.25,6.25,5.375,5.125,8.688,0.2506,0.86,0.722,-3.433,12.5,4.0,0.5,8.0,5.5,8.0
France,1957,T+57,set_1,5.25,6.25,5.375,5.125,8.688,0.2506,0.86,0.722,-3.433,12.5,4.0,0.5,8.0,5.5,8.0
France,1958,T+58,set_1,5.25,6.375,5.75,5.25,8.5,0.2418,0.902,0.657,-3.733,10.5,5.0,2.0,9.0,5.5,8.0
France,1959,T+59,set_1,6.5,7.0,4.25,5.75,12.125,0.3461,0.607,0.909,-0.6,14.0,3.0,12.0,5.0,8.5,7.0
France,1960,T+60,set_1,6.625,7.0,4.25,5.875,12.312,0.3531,0.607,0.909,-0.3,14.0,3.0,12.0,5.0,9.0,7.0
France,1961,T+61,set_1,6.25,6.875,4.625,5.75,11.375,0.3235,0.673,0.8,-1.8,14.0,3.0,10.0,6.0,4.5,8.0
France,1962,T+62,set_1,6.5,6.875,3.875,5.75,12.375,0.3642,0.564,0.794,-1.267,14.0,3.0,12.0,5.0,7.5,6.0
France,1963,T+63,set_1,6.75,7.0,3.5,6.0,13.25,0.3976,0.5,0.926,0.133,14.0,3.0,13.0,4.0,11.0,5.0
France,1964,T+64,set_1,6.75,7.0,3.375,6.0,13.375,0.404,0.482,0.98,0.333,14.0,3.0,13.0,4.0,12.0,4.0
France,1965,T+65,set_1,6.75,7.0,3.375,6.0,13.375,0.404,0.482,0.98,0.333,14.0,3.0,13.0,4.0,12.0,4.0
France,1966,T+66,set_1,6.875,7.0,3.375,6.25,13.625,0.4145,0.482,0.98,0.733,14.0,3.0,13.5,4.0,13.5,4.0
France,1967,T+67,set_1,6.875,7.0,3.5,6.25,13.5,0.4079,0.5,1.078,1.067,14.0,3.0,13.5,4.0,13.5,4.0
France,1968,T+68,set_1,4.875,6.125,8.125,4.75,5.25,0.1566,1.327,1.111,-0.133,8.5,6.0,2.0,9.0,7.5,7.0
France,1969,T+69,set_1,6.25,6.625,4.625,5.5,11.0,0.3154,0.698,0.903,-1.867,14.0,3.0,8.5,6.0,9.5,5.0
France,1970,T+70,set_1,6.625,7.0,3.625,5.875,12.938,0.383,0.518,1.019,0.167,14.0,3.0,13.0,4.0,12.0,4.0
France,1971,T+71,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1972,T+72,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1973,T+73,set_1,5.875,6.125,3.75,6.125,11.312,0.3589,0.612,1.458,3.967,15.5,2.0,9.0,5.0,14.0,3.0
France,1974,T+74,set_1,5.875,6.125,3.75,6.125,11.312,0.3589,0.612,1.458,3.967,15.5,2.0,9.0,5.0,14.0,3.0
France,1975,T+75,set_1,5.75,6.125,4.0,6.0,10.875,0.3413,0.653,1.667,5.133,15.5,2.0,9.0,5.0,14.0,3.0
France,1976,T+76,set_1,5.75,6.125,4.0,6.0,10.875,0.3413,0.653,1.667,5.133,15.5,2.0,9.0,5.0,14.0,3.0
France,1977,T+77,set_1,6.25,6.375,3.125,6.125,12.562,0.4036,0.49,1.31,2.767,15.5,2.0,11.0,4.0,14.0,3.0
France,1978,T+78,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1979,T+79,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1980,T+80,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1981,T+81,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1982,T+82,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1983,T+83,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1984,T+84,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1985,T+85,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1986,T+86,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1987,T+87,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1988,T+88,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1989,T+89,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1990,T+90,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1991,T+91,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1992,T+92,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1993,T+93,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1994,T+94,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1995,T+95,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1996,T+96,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1997,T+97,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1998,T+98,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,1999,T+99,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,2000,T+100,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,2001,T+101,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,2002,T+102,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,2003,T+103,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,2004,T+104,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,2005,T+105,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,2006,T+106,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,2007,T+107,set_1,6.375,6.375,3.0,6.125,12.812,0.4153,0.471,1.19,2.1,15.5,2.0,11.0,4.0,14.0,3.0
France,2008,T+108,set_1,6.125,6.125,3.625,6.125,11.688,0.3738,0.592,1.556,4.567,15.5,2.0,11.0,4.0,14.0,3.0
France,2009,T+109,set_1,6.125,6.125,3.625,6.125,11.688,0.3738,0.592,1.556,4.567,15.5,2.0,11.0,4.0,14.0,3.0
France,2010,T+110,set_1,6.0,6.125,3.625,6.125,11.562,0.3692,0.592,1.556,4.367,15.5,2.0,11.0,4.0,14.0,3.0
France,2011,T+111,set_1,6.0,6.125,3.875,6.125,11.312,0.3583,0.633,1.562,4.5,15.5,2.0,11.0,4.0,14.0,3.0
France,2012,T+112,set_1,6.0,6.125,3.875,6.125,11.312,0.3583,0.633,1.562,4.5,15.5,2.0,11.0,4.0,14.0,3.0
France,2013,T+113,set_1,6.0,6.125,3.875,6.125,11.312,0.3583,0.633,1.562,4.5,15.5,2.0,11.0,4.0,14.0,3.0
France,2014,T+114,set_1,5.875,6.125,4.5,6.125,10.562,0.324,0.735,1.491,4.367,15.5,2.0,10.0,5.0,13.0,4.0
France,2015,T+115,set_1,5.875,6.125,4.5,6.125,10.562,0.324,0.735,1.491,4.367,15.5,2.0,10.0,5.0,13.0,4.0
France,2016,T+116,set_1,5.875,6.125,4.5,6.125,10.562,0.324,0.735,1.491,4.367,15.5,2.0,10.0,5.0,13.0,4.0
France,2017,T+117,set_1,5.875,6.125,4.5,6.125,10.562,0.324,0.735,1.491,4.367,15.5,2.0,10.0,5.0,13.0,4.0
France,2018,T+118,set_1,5.875,6.125,4.5,6.125,10.562,0.324,0.735,1.491,4.367,15.5,2.0,10.0,5.0,13.0,4.0
France,2019,T+119,set_1,5.875,6.125,4.5,6.125,10.562,0.324,0.735,1.491,4.367,15.5,2.0,10.0,5.0,13.0,4.0
France,2020,T+120,set_1,5.375,5.75,5.125,5.75,8.875,0.2764,0.891,1.587,7.267,15.5,2.0,9.0,5.0,13.0,4.0
France,2021,T+121,set_1,5.375,5.75,5.125,5.75,8.875,0.2764,0.891,1.587,7.267,15.5,2.0,9.0,5.0,13.0,4.0
France,2022,T+122,set_1,5.25,5.625,5.25,5.75,8.5,0.2677,0.933,1.515,6.667,15.5,2.0,9.0,5.0,10.0,5.0
France,2023,T+123,set_1,5.25,5.625,5.25,5.75,8.5,0.2677,0.933,1.515,6.667,15.5,2.0,9.0,5.0,10.0,5.0
France,2024,T+124,set_1,5.25,5.625,5.25,5.75,8.5,0.2677,0.933,1.515,6.667,15.5,2.0,9.0,5.0,10.0,5.0
France,2025,T+125,set_1,5.25,5.625,5.25,5.75,8.5,0.2677,0.933,1.515,6.667,15.5,2.0,9.0,5.0,10.0,5.0
Germany,1900,T+0,set_1,7.375,7.125,2.75,7.125,15.312,0.4981,0.386,1.154,1.567,17.0,2.0,14.5,3.0,15.5,3.0
Germany,1901,T+1,set_1,7.375,7.125,2.75,7.125,15.312,0.4981,0.386,1.154,1.567,17.0,2.0,14.5,3.0,15.5,3.0
Germany,1902,T+2,set_1,7.375,7.125,2.75,7.125,15.312,0.4981,0.386,1.154,1.567,17.0,2.0,14.5,3.0,15.5,3.0
Germany,1903,T+3,set_1,7.375,7.125,2.75,7.125,15.312,0.4981,0.386,1.154,1.567,17.0,2.0,14.5,3.0,15.5,3.0
Germany,1904,T+4,set_1,7.375,7.125,2.875,7.125,15.188,0.49,0.404,1.071,1.367,17.0,2.0,13.5,4.0,15.5,3.0
Germany,1905,T+5,set_1,7.375,7.125,2.875,7.125,15.188,0.49,0.404,1.071,1.367,17.0,2.0,13.5,4.0,15.5,3.0
Germany,1906,T+6,set_1,7.375,7.125,2.875,7.125,15.188,0.49,0.404,1.071,1.367,17.0,2.0,13.5,4.0,15.5,3.0
Germany,1907,T+7,set_1,7.375,7.5,3.25,7.25,15.25,0.4701,0.433,1.222,2.0,17.0,2.0,13.5,4.0,16.0,4.0
Germany,1908,T+8,set_1,7.375,7.5,3.25,7.25,15.25,0.4701,0.433,1.222,2.0,17.0,2.0,13.5,4.0,16.0,4.0
Germany,1909,T+9,set_1,7.375,7.5,3.25,7.25,15.25,0.4701,0.433,1.222,2.0,17.0,2.0,13.5,4.0,16.0,4.0
Germany,1910,T+10,set_1,7.375,7.5,3.375,7.25,15.125,0.4627,0.45,1.146,1.8,17.0,2.0,12.5,5.0,16.0,4.0
Germany,1911,T+11,set_1,7.375,7.5,3.375,7.25,15.125,0.4627,0.45,1.146,1.8,17.0,2.0,12.5,5.0,16.0,4.0
Germany,1912,T+12,set_1,7.375,7.5,3.375,7.25,15.125,0.4627,0.45,1.146,1.8,17.0,2.0,12.5,5.0,16.0,4.0
Germany,1913,T+13,set_1,7.375,7.5,3.375,7.25,15.125,0.4627,0.45,1.146,1.8,17.0,2.0,12.5,5.0,16.0,4.0
Germany,1914,T+14,set_1,6.625,6.875,5.625,6.625,11.188,0.3038,0.818,1.111,3.233,11.5,5.0,10.5,6.0,15.0,6.0
Germany,1915,T+15,set_1,5.625,5.75,7.375,5.625,6.812,0.2024,1.283,1.143,3.967,8.0,6.0,6.0,8.0,10.5,8.0
Germany,1916,T+16,set_1,5.625,5.75,7.375,5.625,6.812,0.2024,1.283,1.143,3.967,8.0,6.0,6.0,8.0,10.5,8.0
Germany,1917,T+17,set_1,4.875,4.875,8.375,5.125,3.938,0.1554,1.718,1.125,3.1,5.0,7.0,1.5,9.0,6.0,9.0
Germany,1918,T+18,set_1,3.75,3.875,9.125,4.125,0.562,0.1094,2.355,1.098,2.5,2.5,8.0,-2.0,10.0,0.0,10.0
Germany,1919,T+19,set_1,3.5,3.5,8.625,4.375,0.562,0.1164,2.464,1.138,3.567,5.0,7.0,-0.5,9.0,0.0,9.0
Germany,1920,T+20,set_1,3.5,3.5,8.625,4.375,0.562,0.1164,2.464,1.138,3.567,5.0,7.0,-0.5,9.0,0.0,9.0
Germany,1921,T+21,set_1,3.375,3.375,9.125,4.0,-0.375,0.1016,2.704,1.098,3.133,4.0,8.0,-2.0,10.0,0.0,9.0
Germany,1922,T+22,set_1,3.25,3.25,9.125,3.75,-0.75,0.0958,2.808,1.098,3.067,3.5,8.0,-2.0,10.0,-1.0,9.0
Germany,1923,T+23,set_1,3.25,3.25,9.125,3.75,-0.75,0.0958,2.808,1.098,3.067,3.5,8.0,-2.0,10.0,-1.0,9.0
Germany,1924,T+24,set_1,4.625,4.875,6.375,5.5,5.875,0.2062,1.308,1.075,1.133,9.5,5.0,3.5,7.0,3.5,7.0
Germany,1925,T+25,set_1,4.625,4.875,6.375,5.5,5.875,0.2062,1.308,1.075,1.133,9.5,5.0,3.5,7.0,3.5,7.0
Germany,1926,T+26,set_1,5.0,4.875,5.75,5.5,6.875,0.2341,1.179,0.977,0.067,9.5,5.0,3.5,7.0,4.5,6.0
Germany,1927,T+27,set_1,5.625,5.875,5.375,6.375,9.312,0.2824,0.915,1.09,1.033,13.0,4.0,7.0,6.0,6.5,6.0
Germany,1928,T+28,set_1,6.0,5.875,4.75,6.375,10.312,0.3183,0.809,0.972,-0.033,13.0,4.0,7.0,6.0,7.5,5.0
Germany,1929,T+29,set_1,6.0,5.875,4.75,6.375,10.312,0.3183,0.809,0.972,-0.033,13.0,4.0,7.0,6.0,7.5,5.0
Germany,1930,T+30,set_1,4.625,4.375,7.375,5.5,4.375,0.1798,1.686,1.313,4.067,8.5,6.0,2.5,8.0,4.5,6.0
Germany,1931,T+31,set_1,4.25,4.125,7.75,4.875,3.062,0.1553,1.879,1.373,4.9,8.0,6.0,2.0,8.0,4.0,6.0
Germany,1932,T+32,set_1,3.75,3.875,8.375,4.625,1.562,0.1289,2.161,1.272,4.633,6.0,7.0,-1.0,9.0,3.0,7.0
Germany,1933,T+33,set_1,5.0,4.625,6.875,5.0,5.25,0.1925,1.486,1.029,0.933,2.0,8.0,7.0,7.0,6.5,6.0
Germany,1934,T+34,set_1,5.375,5.375,6.125,5.25,7.25,0.2283,1.14,0.968,-0.4,2.0,8.0,9.0,6.0,10.0,5.0
Germany,1935,T+35,set_1,6.0,5.75,5.75,5.375,8.688,0.2593,1.0,0.889,-1.033,3.0,7.0,10.0,6.0,12.0,5.0
Germany,1936,T+36,set_1,6.375,6.5,5.0,5.625,10.688,0.3054,0.769,0.802,-2.367,3.0,7.0,12.0,5.0,15.5,4.0
Germany,1937,T+37,set_1,6.375,6.625,5.0,5.75,10.875,0.3078,0.755,0.802,-2.067,3.0,7.0,13.0,5.0,16.0,4.0
Germany,1938,T+38,set_1,6.5,6.75,5.0,5.875,11.188,0.3135,0.741,0.802,-1.567,3.0,7.0,13.5,5.0,18.0,4.0
Germany,1939,T+39,set_1,6.5,6.75,5.875,5.875,10.312,0.2754,0.87,0.944,-0.833,3.0,7.0,12.5,6.0,17.0,5.0
Germany,1940,T+40,set_1,6.25,6.625,6.5,5.875,9.312,0.2457,0.981,0.96,0.233,2.0,8.0,12.5,6.0,16.0,6.0
Germany,1941,T+41,set_1,6.25,6.5,7.0,5.75,8.625,0.227,1.077,1.0,1.0,2.0,8.0,11.5,7.0,15.0,7.0
Germany,1942,T+42,set_1,5.75,5.875,7.75,5.25,6.5,0.1867,1.319,0.983,-0.267,2.0,8.0,8.0,8.0,12.0,8.0
Germany,1943,T+43,set_1,5.125,5.25,8.625,4.875,4.188,0.1489,1.643,1.008,0.567,-1.0,9.0,6.0,9.0,8.5,9.0
Germany,1944,T+44,set_1,4.125,4.25,9.5,3.875,0.812,0.1053,2.235,1.028,0.767,-1.5,9.0,2.5,10.0,2.5,10.0
Germany,1945,T+45,set_1,1.75,1.75,10.0,2.0,-5.5,0.0446,5.714,1.0,0.533,-4.5,10.0,-6.0,10.0,-7.5,10.0
Germany,1946,T+46,set_1,2.125,1.875,9.75,2.375,-4.562,0.056,5.2,1.042,0.7,-3.0,9.0,-5.0,10.0,-7.5,10.0
Germany,1947,T+47,set_1,2.625,2.375,8.75,2.625,-2.438,0.0759,3.684,1.047,0.1,0.0,8.0,-3.5,9.0,-6.5,9.0
Germany,1948,T+48,set_1,3.125,3.0,7.75,3.625,0.188,0.1112,2.583,1.053,-0.233,2.5,7.0,0.0,8.0,-5.0,8.0
Germany,1949,T+49,set_1,4.75,4.375,5.875,5.0,5.75,0.214,1.343,1.034,-0.4,6.0,6.0,5.5,6.0,2.0,6.0
Germany,1950,T+50,set_1,5.0,4.625,5.875,5.125,6.312,0.2224,1.27,1.034,-1.9,6.0,6.0,5.5,6.0,2.0,6.0
Germany,1951,T+51,set_1,5.75,5.25,5.25,5.5,8.5,0.2729,1.0,1.026,-0.267,9.0,5.0,8.0,6.0,4.0,6.0
Germany,1952,T+52,set_1,5.75,5.625,4.375,6.0,10.0,0.3189,0.778,0.985,-0.267,11.5,4.0,10.0,5.0,5.5,5.0
Germany,1953,T+53,set_1,6.0,5.875,4.375,6.125,10.562,0.3296,0.745,0.985,-1.767,11.5,4.0,10.0,5.0,5.5,5.0
Germany,1954,T+54,set_1,6.125,6.125,4.125,6.25,11.25,0.3478,0.673,0.952,-2.8,11.5,4.0,11.0,4.0,6.0,5.0
Germany,1955,T+55,set_1,6.75,6.625,3.5,6.25,13.0,0.4042,0.528,0.926,-1.067,13.5,3.0,13.0,4.0,8.0,5.0
Germany,1956,T+56,set_1,6.75,6.625,3.5,6.25,13.0,0.4042,0.528,0.926,-1.067,13.5,3.0,13.0,4.0,8.0,5.0
Germany,1957,T+57,set_1,6.75,6.625,3.5,6.25,13.0,0.4042,0.528,0.926,-1.067,13.5,3.0,13.0,4.0,8.0,5.0
Germany,1958,T+58,set_1,7.125,7.125,2.875,6.75,14.75,0.4708,0.404,0.889,-0.933,15.0,2.0,13.0,4.0,11.0,4.0
Germany,1959,T+59,set_1,7.375,7.5,2.625,7.125,15.812,0.507,0.35,0.833,-2.167,16.0,2.0,14.5,3.0,11.0,4.0
Germany,1960,T+60,set_1,7.375,7.5,2.625,7.125,15.812,0.507,0.35,0.833,-2.167,16.0,2.0,14.5,3.0,11.0,4.0
Germany,1961,T+61,set_1,7.375,7.5,2.625,7.125,15.812,0.507,0.35,0.833,-2.167,16.0,2.0,14.5,3.0,11.0,4.0
